episode,step,t,remaining_inventory,action,exec_price,mid_price,reward,env_reward,is_twap,executed_qty,forced_qty,step_is,hold_penalty,leftover_penalty
0,0,1,857.0,2,1006.3251076719665,1006.6849975585938,-60.09154421677094,-51.46425378769379,0,143.0,0.0,51.46425378769379,8.627290429077147,0.0
0,1,2,857.0,0,1006.6749877929688,1006.6749877929688,-8.627290429077147,-0.0,0,0.0,0.0,0.0,8.627290429077147,0.0
0,2,3,367.0,8,1005.3958251562957,1006.6649780273438,-625.5794407545844,-631.6944771260444,0,490.0,0.0,621.8849068135444,3.694533941040039,0.0
0,3,4,131.0,9,1005.9117409575348,1006.6649780273438,-179.0827058217165,-182.48855784991474,0,236.0,0.0,177.76394847491474,1.318757346801758,0.0
0,4,5,56.0,8,1006.2575303774872,1006.6649780273438,-31.122317337871948,-32.06003858298914,0,75.0,0.0,30.558573739239137,0.5637435986328125,0.0
0,5,6,52.0,1,1006.4273457459717,1006.6749877929688,-1.5140443867186426,-1.030607250488174,0,4.0,0.0,0.990568187988174,0.5234761987304687,0.0
0,6,7,48.0,1,1006.4263390709839,1006.6749877929688,-1.4778036867675814,-1.0346339504394564,0,4.0,0.0,0.9945948879394564,0.483208798828125,0.0
0,7,8,21.0,8,1006.3574418765564,1006.6649780273438,-8.514879920744782,-8.844003415007478,0,27.0,0.0,8.303476071257478,0.2114038494873047,0.0
0,8,9,1.0,13,1006.3682635250702,1006.6649780273438,-5.94435689544592,-6.334680670470334,0,20.0,0.0,5.934290045470334,0.010066849975585938,0.0
0,9,10,0.0,3,1006.4110467866363,1006.6649780273438,-0.25393124070740214,-0.27395077195740214,0,1.0,0.0,0.25393124070740214,0.0,0.0
1,0,1,357.0,9,1004.2181421748352,1005.8350219726562,-1043.2445410273906,-1039.6537099989482,0,643.0,0.0,1039.6537099989482,3.5908310284423828,0.0
1,1,2,127.0,9,1005.0949788552398,1005.8350219726562,-171.48732748369162,-170.20991700578634,0,230.0,0.0,170.20991700578634,1.2774104779052735,0.0
1,2,3,127.0,0,1005.8350219726562,1005.8350219726562,-1.2774104779052735,0.0,0,0.0,0.0,0.0,1.2774104779052735,0.0
1,3,4,127.0,0,1005.8350219726562,1005.8350219726562,-1.2774104779052735,0.0,0,0.0,0.0,0.0,1.2774104779052735,0.0
1,4,5,109.0,2,1005.5702359031219,1005.8350219726562,-5.86250942556854,-4.766149251618344,0,18.0,0.0,4.766149251618344,1.0963601739501954,0.0
1,5,6,93.0,2,1005.570738820633,1005.8350219726562,-5.1639570028068515,-4.228530432372281,0,16.0,0.0,4.228530432372281,0.9354265704345703,0.0
1,6,7,33.0,9,1005.456073628128,1005.8350219726562,-23.068826228944523,-22.736900671693547,0,60.0,0.0,22.736900671693547,0.33192555725097656,0.0
1,7,8,2.0,13,1005.5139091418915,1005.8350219726562,-9.974614454145732,-9.954497753706278,0,31.0,0.0,9.954497753706278,0.020116700439453128,0.0
1,8,9,1.0,1,1005.5815515471191,1005.8350219726562,-0.2635287757568291,-0.25347042553710253,0,1.0,0.0,0.25347042553710253,0.010058350219726564,0.0
1,9,10,0.0,10,1005.5813000883637,1005.8350219726562,-0.2537218842925313,-0.2537218842925313,0,1.0,0.0,0.2537218842925313,0.0,0.0
2,0,1,929.0,1,1003.4468565625,1003.625,-21.971860312500834,-12.648184062500832,0,71.0,0.0,12.648184062500832,9.323676250000002,0.0
2,1,2,863.0,1,1003.44158753125,1003.625,-20.76650668750137,-12.105222937501367,0,66.0,0.0,12.105222937501367,8.66128375,0.0
2,2,3,308.0,9,1002.19809615625,1003.625,-795.0227982812406,-791.9316332812406,0,555.0,0.0,791.9316332812406,3.0911649999999997,0.0
2,3,4,88.0,10,1002.899379125,1003.625,-160.51978250000093,-159.63659250000092,0,220.0,0.0,159.63659250000092,0.8831899999999999,0.0
2,4,5,13.0,12,1003.2079938125,1003.625,-31.40593531249735,-31.27546406249735,0,75.0,0.0,31.27546406249735,0.13047124999999998,0.0
2,5,6,5.0,9,1003.3572830312501,1003.625,-2.191916999999498,-2.141735749999498,0,8.0,0.0,2.141735749999498,0.050181250000000004,0.0
2,6,7,3.0,5,1003.3703301562499,1003.625,-0.5394484375001872,-0.5093396875001872,0,2.0,0.0,0.5093396875001872,0.03010875,0.0
2,7,8,0.0,12,1003.3673192812499,1003.625,-0.7730421562501988,-0.7730421562501988,0,3.0,0.0,0.7730421562501988,0.0,0.0
3,0,1,143.0,12,1003.7299011322021,1005.885009765625,-1848.3665144073523,-1846.9280988433875,0,857.0,0.0,1846.9280988433875,1.4384155639648435,0.0
3,1,2,51.0,9,1005.4381453500366,1005.885009765625,-41.62452758911137,-41.111526234130906,0,92.0,0.0,41.111526234130906,0.5130013549804687,0.0
3,2,3,25.0,7,1005.5809810214234,1005.885009765625,-8.156218601681958,-7.904747349240552,0,26.0,0.0,7.904747349240552,0.2514712524414063,0.0
3,3,4,5.0,11,1005.5895310440063,1005.885009765625,-5.959868682861855,-5.909574432373574,0,20.0,0.0,5.909574432373574,0.050294250488281254,0.0
3,4,5,2.0,9,1005.6272517318725,1005.885009765625,-0.7933918014526694,-0.773274101257357,0,3.0,0.0,0.773274101257357,0.0201177001953125,0.0
3,5,6,1.0,1,1005.631526743164,1005.885009765625,-0.2635418725586112,-0.253483022460955,0,1.0,0.0,0.253483022460955,0.01005885009765625,0.0
3,6,7,0.0,2,1005.6312752719117,1005.885009765625,-0.2537344937132957,-0.2537344937132957,0,1.0,0.0,0.2537344937132957,0.0,0.0
4,0,1,857.0,2,999.4475623908996,999.8049926757812,-59.68085952530253,-51.11253073807109,0,143.0,0.0,51.11253073807109,8.568328787231446,0.0
4,1,2,490.0,6,998.861928790329,999.8150024414062,-354.67707440946623,-346.1044459609799,0,367.0,0.0,349.7780299453549,4.899044464111328,0.0
4,2,3,140.0,10,998.85262585083,999.85498046875,-352.223843261743,-333.3283887329344,0,350.0,0.0,350.8241162719969,1.399726989746094,0.0
4,3,4,60.0,8,999.400079215393,999.8150024414062,-33.79374107666382,-32.39307683105835,0,80.0,0.0,33.19385808105835,0.5998829956054686,0.0
4,4,5,0.0,14,999.4600303894043,999.844970703125,-23.096418823240583,-20.697737182615583,0,60.0,0.0,23.096418823240583,0.0,0.0
5,0,1,643.0,5,1004.8373668771362,1005.7349853515625,-326.91667132599287,-320.4497953701823,0,357.0,0.0,320.4497953701823,6.466875955810547,0.0
5,1,2,230.0,9,1004.6068021317443,1005.7349853515625,-468.2528602512241,-465.9396697849155,0,413.0,0.0,465.9396697849155,2.3131904663085936,0.0
5,2,3,33.0,12,1005.0460568865966,1005.7349853515625,-136.05080014344784,-135.71890759828182,0,197.0,0.0,135.71890759828182,0.33189254516601563,0.0
5,3,4,2.0,13,1005.413904457489,1005.7349853515625,-9.973622415984758,-9.953507716277727,0,31.0,0.0,9.953507716277727,0.020114699707031253,0.0
5,4,5,1.0,4,1005.4815401352539,1005.7349853515625,-0.26350256616210727,-0.2534452163085916,0,1.0,0.0,0.2534452163085916,0.010057349853515626,0.0
5,5,6,0.0,10,1005.4812887015077,1005.7349853515625,-0.25369665005484876,-0.25369665005484876,0,1.0,0.0,0.25369665005484876,0.0,0.0
6,0,1,214.0,11,1004.18786384552,1006.1649780273438,-1556.1649399664134,-1554.0117469134348,0,786.0,0.0,1554.0117469134348,2.1531930529785157,0.0
6,1,2,61.0,10,1005.557459579956,1006.1400146484375,-89.74468611426573,-92.9503224503253,0,153.0,0.0,89.13092547766905,0.6137606365966797,0.0
6,2,3,17.0,10,1005.77813840625,1006.125,-15.432958171263042,-17.020943328123394,0,44.0,0.0,15.261910124998394,0.17104804626464845,0.0
6,3,4,12.0,4,1005.855161038147,1006.114990234375,-1.4198857785032677,-1.5490849459837364,0,5.0,0.0,1.2991459811399864,0.12073979736328125,0.0
6,4,5,0.0,14,1005.8362963820801,1006.114990234375,-3.344326227538204,-3.944179743163204,0,12.0,0.0,3.344326227538204,0.0,0.0
7,0,1,1000.0,0,1000.9149780273438,1000.9149780273438,-10.009149780273438,0.0,0,0.0,0.0,0.0,10.009149780273438,0.0
7,1,2,643.0,5,1000.0316622413635,1000.9249877929688,-325.35310523178794,-315.34373559494713,0,357.0,0.0,318.91722192307213,6.4358833087158205,0.0
7,2,3,597.0,1,1000.720548864212,1000.9249877929688,-15.379653141634122,-8.943741504060881,0,46.0,0.0,9.404190722810881,5.975462418823242,0.0
7,3,4,469.0,3,1000.5038486043549,1000.9249877929688,-58.6001073895265,-52.62456614257826,0,128.0,0.0,53.90581614257826,4.694291246948242,0.0
7,4,5,402.0,2,1000.6244600653839,1000.9249877929688,-24.159035959853913,-19.464703451308992,0,67.0,0.0,20.135357748183992,4.023678211669922,0.0
7,5,6,230.0,6,1000.3549557275086,1000.9349975585938,-102.06929939611183,-96.32383557164894,0,172.0,0.0,99.76719494664894,2.3021044494628904,0.0
7,6,7,16.0,13,1000.1968148643493,1000.9249877929688,-155.98915312103918,-153.6869168808048,0,214.0,0.0,155.8290067245548,0.160146396484375,0.0
7,7,8,14.0,2,1000.6637483678588,1000.9149780273438,-0.6425874158936689,-0.5024593189698408,0,2.0,0.0,0.5024593189698408,0.14012809692382813,0.0
7,8,9,6.0,8,1000.6482341856995,1000.9149780273438,-2.1940056318356924,-2.1339507331540517,0,8.0,0.0,2.1339507331540517,0.06005489868164063,0.0
7,9,10,5.0,2,1000.6637483678588,1000.9149780273438,-0.3012754083862876,-0.2512296594849204,0,1.0,0.0,0.2512296594849204,0.05004574890136719,0.0
7,10,11,0.0,13,1000.61352140625,1000.875,-1.307392968749923,-1.507283105468673,0,5.0,0.0,1.307392968749923,0.0,0.0
8,0,1,214.0,11,1004.7817263464356,1006.760009765625,-1557.0852339037967,-1554.9307674828983,0,786.0,0.0,1554.9307674828983,2.1544664208984377,0.0
8,1,2,138.0,5,1006.3109226523133,1006.7000122070312,-30.96013497204441,-34.13062061169285,0,76.0,0.0,29.570806158567848,1.3893288134765627,0.0
8,2,3,79.0,6,1006.2696012570801,1006.635009765625,-22.35444241186242,-28.934102004147576,0,59.0,0.0,21.559102004147576,0.7953404077148437,0.0
8,3,4,68.0,2,1006.36554240625,1006.625,-3.5386303378903086,-4.339140953124684,0,11.0,0.0,2.8540335312496836,0.684596806640625,0.0
8,4,5,58.0,2,1006.3153158538819,1006.5750122070312,-3.1808843371577193,-4.446939117431157,0,10.0,0.0,2.5969635314936568,0.5839208056640625,0.0
8,5,6,46.0,3,1006.2877523252258,1006.5549926757812,-3.6699938111572963,-5.667089284790109,0,12.0,0.0,3.2068842066651086,0.4631096044921875,0.0
8,6,7,3.0,13,1006.2067246483155,1006.5549926757812,-15.005727981322039,-23.79126004431032,0,43.0,0.0,14.97552518102907,0.030202800292968752,0.0
8,7,8,2.0,4,1006.3015924563751,1006.5549926757812,-0.27353541960141564,-0.45841730924985313,0,1.0,0.0,0.25340021940610313,0.0201352001953125,0.0
8,8,9,1.0,2,1006.3213553039551,1006.5750122070312,-0.26372450317380464,-0.4386544616698984,0,1.0,0.0,0.2536569030761484,0.01006760009765625,0.0
8,9,10,0.0,5,1006.3211036602021,1006.5750122070312,-0.25390854682916597,-0.43890610542291597,0,1.0,0.0,0.25390854682916597,0.0,0.0
9,0,1,643.0,5,1002.9690407305909,1003.864990234375,-326.30882473812903,-319.853972850922,0,357.0,0.0,319.853972850922,6.454851887207031,0.0
