episode,episode_reward,episode_is,episode_env_reward,episode_hold_penalty,episode_leftover_penalty,completed,mean_loss,epsilon,steps,strategy,is_twap
50,-742.3264537788044,723.0338248139608,-783.759227645992,19.292628964843747,0.0,1,0.0,1.0,13,dqn2_is_aligned,0
51,-532.5231460257654,505.71097994971547,-505.71097994971547,26.812166076049806,0.0,1,0.0,1.0,14,dqn2_is_aligned,0
52,-2193.793507641471,2191.6207743992836,-2190.5469828953774,2.1727332421875003,0.0,1,0.0,1.0,7,dqn2_is_aligned,0
53,-1676.82016161818,1674.1583128986974,-1667.8545409260412,2.6618487194824216,0.0,1,0.0,1.0,5,dqn2_is_aligned,0
54,-1065.5602041875177,1054.8414891875177,-1054.8414891875177,10.718715,0.0,1,0.0,1.0,8,dqn2_is_aligned,0
55,-1040.453983562552,1021.705894597708,-1021.5907822930205,18.748088964843753,0.0,1,0.0,1.0,11,dqn2_is_aligned,0
56,-1237.9299426316772,1231.5466966453494,-1231.5466966453494,6.3832459863281255,0.0,1,0.0,1.0,5,dqn2_is_aligned,0
57,-1009.9074389122335,997.0183257554951,-997.0183257554951,12.889113156738285,0.0,1,0.0,1.0,12,dqn2_is_aligned,0
58,-1664.3007699021086,1648.4292717893152,-1658.5982171018152,15.871498112792969,0.0,1,0.0,1.0,8,dqn2_is_aligned,0
59,-1326.4111416626008,1321.37716674805,-1351.375946044925,5.0339749145507815,0.0,1,0.0,1.0,2,dqn2_is_aligned,0
60,-898.620590752112,872.2661412403933,-872.2661412403933,26.35444951171875,0.0,1,0.0,1.0,8,dqn2_is_aligned,0
61,-757.531297628212,739.4326936102676,-737.4307404852676,18.098604017944332,0.0,1,0.0,1.0,13,dqn2_is_aligned,0
62,-718.5764619381978,703.5935130343892,-694.5647044406392,14.982948903808598,0.0,1,0.0,1.0,12,dqn2_is_aligned,0
63,-2514.41253662108,2514.41253662108,-2514.41253662108,0.0,0.0,1,0.0,1.0,1,dqn2_is_aligned,0
64,-1720.0556119542134,1712.143932358266,-1747.5004997410786,7.911679595947266,0.0,1,0.0,1.0,2,dqn2_is_aligned,0
65,-928.2587434605474,918.4144398411626,-945.7829701146001,9.844303619384766,0.0,1,0.0,1.0,7,dqn2_is_aligned,0
66,-1081.709364523274,1063.059515249592,-1063.059515249592,18.649849273681642,0.0,1,0.0,1.0,7,dqn2_is_aligned,0
67,-1676.592170215596,1663.8080596150098,-1664.2584990681348,12.784110600585937,0.0,1,0.0,1.0,6,dqn2_is_aligned,0
68,-1183.3489806489968,1168.9659692537327,-1169.7116967927952,14.383011395263672,0.0,1,0.0,1.0,14,dqn2_is_aligned,0
69,-1682.4351364907452,1679.2622910830303,-1665.0164414736553,3.172845407714844,0.0,1,0.0,1.0,10,dqn2_is_aligned,0
70,-737.0126416966855,722.9909430388485,-731.464209640411,14.021698657836913,0.0,1,0.0,1.0,9,dqn2_is_aligned,0
71,-2514.612426757708,2514.612426757708,-2514.612426757708,0.0,0.0,1,0.0,1.0,1,dqn2_is_aligned,0
72,-1131.309090762637,1116.293446232608,-1123.0350233810454,15.015644530029299,0.0,1,0.0,1.0,7,dqn2_is_aligned,0
73,-1210.5234357014147,1190.1266467524401,-1193.1095569086901,20.39678894897461,0.0,1,0.0,1.0,10,dqn2_is_aligned,0
74,-1208.0290198190842,1198.591145561882,-1202.084553765007,9.437874257202148,0.0,1,0.0,1.0,10,dqn2_is_aligned,0
75,-1036.3733749673925,1026.5260547086036,-1026.5260547086036,9.847320258789061,0.0,1,0.0,1.0,3,dqn2_is_aligned,0
76,-1148.3653429755045,1140.4291471796062,-1140.1488737421062,7.936195795898437,0.0,1,0.0,1.0,9,dqn2_is_aligned,0
77,-1921.3197083941411,1917.2060885442877,-1917.2060885442877,4.1136198498535155,0.0,1,0.0,1.0,4,dqn2_is_aligned,0
78,-1197.600386703208,1185.8020593100196,-1185.8020593100196,11.798327393188474,0.0,1,0.0,1.0,11,dqn2_is_aligned,0
79,-1241.036081178213,1234.9085364620264,-1234.9085364620264,6.127544716186523,0.0,1,0.0,1.0,6,dqn2_is_aligned,0
80,-1381.3025779914187,1377.2394086505983,-1377.2394086505983,4.063169340820313,0.0,1,0.0,1.0,8,dqn2_is_aligned,0
81,-1162.7663475867346,1157.0646783728673,-1157.0646783728673,5.701669213867187,0.0,1,0.0,1.0,6,dqn2_is_aligned,0
82,-875.6422576263504,862.5647122772294,-862.5647122772294,13.077545349121094,0.0,1,0.0,1.0,9,dqn2_is_aligned,0
83,-958.3751105071957,945.0083604327326,-945.0083604327326,13.366750074462889,0.0,1,0.0,1.0,11,dqn2_is_aligned,0
84,-1924.2028031607495,1922.6236265567456,-1922.6236265567456,1.579176604003906,0.0,1,0.0,1.0,4,dqn2_is_aligned,0
85,-952.2951974310342,937.9630036126749,-938.1331696282999,14.332193818359375,0.0,1,0.0,1.0,10,dqn2_is_aligned,0
86,-1546.7727437559793,1539.588083021116,-1546.735055677366,7.1846607348632805,0.0,1,0.0,1.0,2,dqn2_is_aligned,0
87,-1230.9296611013497,1223.6440917947089,-1227.5629150368964,7.285569306640624,0.0,1,0.0,1.0,9,dqn2_is_aligned,0
88,-1512.9354553265114,1509.773973514988,-1509.573778202488,3.161481811523437,0.0,1,0.0,1.0,4,dqn2_is_aligned,0
89,-1015.3497946844769,1004.656705660429,-1004.656705660429,10.69308902404785,0.0,1,0.0,1.0,12,dqn2_is_aligned,0
90,-1463.6119531358577,1458.410367173944,-1456.038052720819,5.201585961914061,0.0,1,0.0,1.0,12,dqn2_is_aligned,0
91,-1237.4935199849701,1228.8266956716152,-1225.8437855153652,8.666824313354493,0.0,1,0.0,1.0,5,dqn2_is_aligned,0
92,-1663.3837057575677,1657.2058527924798,-1657.8351862885736,6.177852965087891,0.0,1,0.0,1.0,7,dqn2_is_aligned,0
93,-972.8423164687604,964.0610277187604,-964.0610277187604,8.78128875,0.0,1,0.0,1.0,3,dqn2_is_aligned,0
94,-1318.5302276611633,1313.5262527466125,-1326.0079421997375,5.003974914550781,0.0,1,0.0,1.0,2,dqn2_is_aligned,0
95,-1025.954793759155,1003.9047126800536,-1003.9047126800536,22.050081079101563,0.0,1,0.0,1.0,10,dqn2_is_aligned,0
96,-1049.1003898483837,1039.8845416794384,-1041.9265338669384,9.215848168945312,0.0,1,0.0,1.0,3,dqn2_is_aligned,0
97,-923.2501634284625,907.6801471906695,-907.6801471906695,15.57001623779297,0.0,1,0.0,1.0,9,dqn2_is_aligned,0
98,-1627.9217875518102,1622.7790120647498,-1629.0420735881873,5.142775487060547,0.0,1,0.0,1.0,7,dqn2_is_aligned,0
99,-871.3171665862983,857.0923996746773,-857.0923996746773,14.224766911621096,0.0,1,0.0,1.0,9,dqn2_is_aligned,0
100,-1688.6208694594288,1686.2312876802534,-1690.5054576021284,2.389581779174805,0.0,1,0.0,1.0,5,dqn2_is_aligned,0
101,-1702.6932883075237,1700.553887570219,-1701.6118709686566,2.1394007373046873,0.0,1,0.0,1.0,2,dqn2_is_aligned,0
102,-1041.6835391245381,1030.972086070339,-1030.972086070339,10.71145305419922,0.0,1,0.0,1.0,3,dqn2_is_aligned,0
103,-974.8144369835064,930.4341935478376,-910.4756974540876,44.38024343566894,0.0,1,0.0,1.0,11,dqn2_is_aligned,0
104,-1513.1889458059857,1510.0072009018108,-1510.0072009018108,3.1817449041748045,0.0,1,0.0,1.0,7,dqn2_is_aligned,0
105,-1485.379504930579,1481.464988766028,-1489.2326279261843,3.914516164550781,0.0,1,0.0,1.0,9,dqn2_is_aligned,0
106,-1889.763653302434,1887.062208874944,-1886.471632703069,2.7014444274902343,0.0,1,0.0,1.0,5,dqn2_is_aligned,0
107,-880.0794619537304,867.4381578570504,-862.6830919390817,12.641304096679686,0.0,1,0.0,1.0,8,dqn2_is_aligned,0
108,-1350.9621874024451,1339.5268668079627,-1339.5268668079627,11.435320594482423,0.0,1,0.0,1.0,8,dqn2_is_aligned,0
109,-1101.2541665518984,1090.6199674942807,-1084.8343229630307,10.63419905761719,0.0,1,0.0,1.0,9,dqn2_is_aligned,0
110,-2499.262542724523,2499.262542724523,-2499.262542724523,0.0,0.0,1,0.0,1.0,1,dqn2_is_aligned,0
111,-1039.423100250066,1023.8726476743825,-1023.8726476743825,15.550452575683593,0.0,1,0.0,1.0,4,dqn2_is_aligned,0
112,-1933.4361412187968,1924.8350749687968,-1924.8350749687968,8.601066249999999,0.0,1,0.0,1.0,2,dqn2_is_aligned,0
113,-1028.8490288908765,1021.3482057860181,-1015.7330934813306,7.500823104858398,0.0,1,0.0,1.0,7,dqn2_is_aligned,0
114,-761.074419810057,745.7460706718734,-747.9548109062484,15.328349138183595,0.0,1,0.0,1.0,11,dqn2_is_aligned,0
115,-1056.0985963193166,1043.68375418919,-1073.1219255759088,12.414842130126955,0.0,1,0.0,1.0,11,dqn2_is_aligned,0
116,-721.6426058239005,704.9610217125723,-705.5682604821036,16.681584111328124,0.0,1,0.0,1.0,10,dqn2_is_aligned,0
117,-1284.505821698202,1278.8119466811122,-1277.8910482436122,5.693875017089844,0.0,1,0.0,1.0,7,dqn2_is_aligned,0
118,-954.3447511118294,936.4597968637825,-932.4058417856575,17.884954248046874,0.0,1,0.0,1.0,8,dqn2_is_aligned,0
119,-2183.7599156948554,2182.8394602993476,-2182.8394602993476,0.9204553955078124,0.0,1,0.0,1.0,4,dqn2_is_aligned,0
120,-974.2954918229365,951.2677460429072,-951.2677460429072,23.027745780029296,0.0,1,0.0,1.0,11,dqn2_is_aligned,0
121,-823.1161443708586,811.3379334779141,-811.3379334779141,11.778210892944337,0.0,1,0.0,1.0,10,dqn2_is_aligned,0
122,-1651.3828099843838,1647.3471922451256,-1647.3471922451256,4.035617739257812,0.0,1,0.0,1.0,8,dqn2_is_aligned,0
123,-1294.723164271798,1280.6515323144001,-1280.6415835839314,14.071631957397463,0.0,1,0.0,1.0,9,dqn2_is_aligned,0
124,-1003.229136510683,989.870355653139,-989.870355653139,13.358780857543946,0.0,1,0.0,1.0,8,dqn2_is_aligned,0
125,-605.8210606668432,582.4826720437962,-582.4826720437962,23.33838862304687,0.0,1,0.0,1.0,12,dqn2_is_aligned,0
126,-795.038592196115,772.1210386444794,-772.1210386444794,22.917553551635745,0.0,1,0.0,1.0,11,dqn2_is_aligned,0
127,-1903.1382885279045,1899.9998960669673,-1899.9998960669673,3.1383924609375,0.0,1,0.0,1.0,8,dqn2_is_aligned,0
128,-920.962897104655,908.7176958961588,-908.4976031227213,12.245201208496097,0.0,1,0.0,1.0,8,dqn2_is_aligned,0
129,-1416.4091889864371,1410.934944279406,-1411.1447831465935,5.474244707031249,0.0,1,0.0,1.0,8,dqn2_is_aligned,0
130,-770.682211001775,751.579611505315,-757.024924005315,19.10259949645996,0.0,1,0.0,1.0,10,dqn2_is_aligned,0
131,-982.9917288630267,972.4211385590717,-972.4211385590717,10.570590303955075,0.0,1,154.10547485351563,0.9997625,10,dqn2_is_aligned,0
132,-1902.225467483004,1898.3815070581995,-1898.3815070581995,3.843960424804687,0.0,1,175.11542129516602,0.9993825,8,dqn2_is_aligned,0
133,-939.3887061380833,918.9821401871556,-918.9821401871556,20.406565950927735,0.0,1,162.88322067260742,0.9990975,6,dqn2_is_aligned,0
134,-769.6693994197104,754.8814206477381,-754.8814206477381,14.787978771972654,0.0,1,137.1570807562934,0.99867,9,dqn2_is_aligned,0
135,-1229.4465519645698,1221.0357532609564,-1221.7733631242377,8.410798703613283,0.0,1,177.90475311279297,0.9979575,15,dqn2_is_aligned,0
136,-1507.912965535335,1488.089939131526,-1488.089939131526,19.82302640380859,0.0,1,158.8730214436849,0.9973875,12,dqn2_is_aligned,0
137,-1890.3063692865721,1887.45398947395,-1881.7122902552,2.8523798126220705,0.0,1,224.67904917399088,0.9971025,6,dqn2_is_aligned,0
138,-1161.0147568368584,1150.374105603948,-1150.374105603948,10.640651232910155,0.0,1,232.02621459960938,0.99696,3,dqn2_is_aligned,0
139,-1238.7506652998118,1233.388179105964,-1244.3624222700264,5.362486193847657,0.0,1,185.35140664236886,0.9966275,7,dqn2_is_aligned,0
140,-763.5287242779555,749.4767203521742,-762.4818473052992,14.05200392578125,0.0,1,174.48807373046876,0.99639,5,dqn2_is_aligned,0
141,-1395.1508667936298,1388.5176513407491,-1388.2774169657491,6.63321545288086,0.0,1,147.79129886627197,0.99601,8,dqn2_is_aligned,0
142,-2181.5423320275618,2180.031297681249,-2180.0162830328113,1.5110343463134763,0.0,1,173.71214948381697,0.9956775,7,dqn2_is_aligned,0
143,-870.0471527079634,857.3386013297895,-857.3386013297895,12.708551378173826,0.0,1,178.3655776977539,0.9951075,12,dqn2_is_aligned,0
144,-741.3052287957618,716.1188707293556,-716.1188707293556,25.18635806640625,0.0,1,171.914870522239,0.994585,11,dqn2_is_aligned,0
145,-2514.512481689394,2514.512481689394,-2514.512481689394,0.0,0.0,1,172.31948852539062,0.9945375,1,dqn2_is_aligned,0
146,-1900.4165371554268,1897.6606040487372,-1897.6606040487372,2.755933106689453,0.0,1,163.83775583902994,0.9942525,6,dqn2_is_aligned,0
147,-1898.8852238789855,1896.5340606404602,-1896.5340606404602,2.35116323852539,0.0,1,175.7615763346354,0.99411,3,dqn2_is_aligned,0
148,-777.8813806913859,761.7772606840617,-767.3927391996867,16.10412000732422,0.0,1,110.67855326334636,0.993825,6,dqn2_is_aligned,0
149,-863.8137828396656,851.7835178396657,-848.755502702947,12.030265,0.0,1,174.53318939208984,0.99335,10,dqn2_is_aligned,0
150,-1676.2885468534528,1673.75780054669,-1662.9402956638776,2.530746306762695,0.0,1,145.8917694091797,0.9931125,5,dqn2_is_aligned,0
151,-1144.8705054963702,1131.7945092146324,-1121.5669701521324,13.075996281738279,0.0,1,192.43653945922853,0.9926375,10,dqn2_is_aligned,0
152,-1701.7845641060437,1691.7347741023816,-1691.719759453944,10.049790003662107,0.0,1,142.036501566569,0.99221,9,dqn2_is_aligned,0
153,-2501.962432861319,2501.962432861319,-2501.962432861319,0.0,0.0,1,90.45074462890625,0.9921625,1,dqn2_is_aligned,0
154,-709.9979298590649,691.9449978656568,-685.3334256000318,18.052931993408208,0.0,1,167.85157928466796,0.9916875,10,dqn2_is_aligned,0
155,-1220.220240680792,1211.567097033331,-1211.567097033331,8.65314364746094,0.0,1,173.6316384209527,0.99126,9,dqn2_is_aligned,0
156,-1021.4133205983354,998.6606880055621,-998.5806098805621,22.752632592773434,0.0,1,158.97919288048377,0.9906425,13,dqn2_is_aligned,0
157,-1899.8819572382456,1897.342001694422,-1897.422079819422,2.5399555438232424,0.0,1,198.58870152064733,0.99031,7,dqn2_is_aligned,0
158,-1696.6075220434323,1694.1766926025145,-1693.9066730712645,2.430829440917968,0.0,1,145.25253186907088,0.9899775,7,dqn2_is_aligned,0
159,-772.9653168089919,753.1114118309647,-730.9156110497147,19.85390497802734,0.0,1,165.57233810424805,0.9893125,14,dqn2_is_aligned,0
160,-1157.6120019437474,1151.5365169437468,-1151.5215022953093,6.075485,0.0,1,115.9097663031684,0.988885,9,dqn2_is_aligned,0
161,-847.1234741119926,800.1907367267386,-795.7063617267386,46.9327373852539,0.0,1,137.71488298688615,0.98822,14,dqn2_is_aligned,0
162,-1413.8903774314094,1408.517723383558,-1408.517723383558,5.3726540478515625,0.0,1,106.92819061279297,0.9879825,5,dqn2_is_aligned,0
163,-2198.7859251056493,2198.011378233091,-2198.011378233091,0.7745468725585936,0.0,1,131.42280960083008,0.9877925,4,dqn2_is_aligned,0
164,-1930.646348018643,1929.2079038267484,-1929.2079038267484,1.438444191894531,0.0,1,184.98497009277344,0.9876975,2,dqn2_is_aligned,0
165,-1011.7844819360349,1004.2098533544919,-994.9708396826169,7.574628581542969,0.0,1,153.06251907348633,0.9875075,4,dqn2_is_aligned,0
166,-590.9936977479507,568.9534426374771,-568.9534426374771,22.040255110473634,0.0,1,138.73983256022134,0.98708,9,dqn2_is_aligned,0
167,-699.3613533243229,679.468975433698,-672.0864681094793,19.892377890625,0.0,1,151.745848435622,0.9864625,13,dqn2_is_aligned,0
168,-687.2540711770611,670.4554571878032,-677.8576788674907,16.798613989257813,0.0,1,106.61792627970378,0.9861775,6,dqn2_is_aligned,0
169,-918.767288392247,908.9710716466417,-924.8815941075792,9.79621674560547,0.0,1,122.44513549804688,0.98594,5,dqn2_is_aligned,0
170,-1674.6094906281237,1671.6624819995836,-1671.6624819995836,2.9470086285400385,0.0,1,141.38162231445312,0.98556,8,dqn2_is_aligned,0
171,-1347.4361256645302,1341.7036568284707,-1341.7036568284707,5.73246883605957,0.0,1,164.36143112182617,0.985465,2,dqn2_is_aligned,0
172,-906.8111171970799,894.5309096970799,-844.8244887986424,12.280207500000001,0.0,1,121.15727005004882,0.9847525,15,dqn2_is_aligned,0
173,-1203.1449089874527,1190.419884339015,-1202.00118316714,12.7250246484375,0.0,1,120.96259307861328,0.9843725,8,dqn2_is_aligned,0
174,-1013.7563289743,1005.0861173690754,-1010.8016935409504,8.67021160522461,0.0,1,86.26523971557617,0.9841825,4,dqn2_is_aligned,0
175,-1246.1123061980065,1239.2118663640222,-1239.2118663640222,6.900439833984376,0.0,1,101.73737049102783,0.9838025,8,dqn2_is_aligned,0
176,-1035.324043435951,1012.2845818209605,-1038.4200798678355,23.03946161499024,0.0,1,119.64193280537923,0.9832325,12,dqn2_is_aligned,0
177,-1903.3513584402954,1901.1855804666625,-1901.1855804666625,2.165777973632813,0.0,1,109.49778475080218,0.9829,7,dqn2_is_aligned,0
178,-1374.184682350156,1369.7924653787204,-1369.5522310037204,4.3922169714355475,0.0,1,106.9823955189098,0.9823775,11,dqn2_is_aligned,0
179,-1237.4064671700155,1230.1167950954307,-1215.0244489040244,7.289672074584962,0.0,1,93.04459524154663,0.9819975,8,dqn2_is_aligned,0
180,-2191.7318239679753,2190.5869276874582,-2188.3607313983957,1.1448962805175782,0.0,1,109.40715837478638,0.9816175,8,dqn2_is_aligned,0
181,-2188.015442138227,2186.429667191938,-2187.9561564497503,1.5857749462890625,0.0,1,120.1449465070452,0.981285,7,dqn2_is_aligned,0
182,-1633.148695723637,1627.2896864951217,-1627.1495497763717,5.859009228515626,0.0,1,80.9984078840776,0.9807625,11,dqn2_is_aligned,0
183,-1665.3859500622546,1662.1243363781723,-1662.1243363781723,3.2616136840820316,0.0,1,69.79075288772583,0.9804775,6,dqn2_is_aligned,0
184,-1121.4399642263065,1112.5117950289189,-1128.2231597750126,8.928169197387696,0.0,1,91.85679117838542,0.980335,3,dqn2_is_aligned,0
185,-1544.8656784356488,1539.1117302496134,-1539.1117302496134,5.753948186035156,0.0,1,106.3729248046875,0.9801925,3,dqn2_is_aligned,0
186,-846.7831058622479,828.699630874455,-828.699630874455,18.08347498779297,0.0,1,81.26879005432129,0.9797175,10,dqn2_is_aligned,0
187,-1326.2284374999808,1321.195312499981,-1321.195312499981,5.033125,0.0,1,92.41965866088867,0.9796225,2,dqn2_is_aligned,0
188,-933.5570749835146,922.6604867462097,-921.6444955352722,10.896588237304686,0.0,1,57.5292067527771,0.9790525,12,dqn2_is_aligned,0
189,-2181.936633277237,2179.8450657772355,-2179.299533550673,2.0915674999999996,0.0,1,84.68022155761719,0.97872,7,dqn2_is_aligned,0
190,-1656.5337563803587,1651.5613252682979,-1645.4719087643916,4.972431112060546,0.0,1,53.23140411376953,0.9784825,5,dqn2_is_aligned,0
191,-718.9219015430621,698.6559482471637,-698.6559482471637,20.26595329589844,0.0,1,72.48426506736062,0.97796,11,dqn2_is_aligned,0
192,-2509.0624999999136,2509.0624999999136,-2509.0624999999136,0.0,0.0,1,76.35714721679688,0.9779125,1,dqn2_is_aligned,0
193,-1093.673384455505,1086.4112428795772,-1063.770800985046,7.2621415759277355,0.0,1,65.17303419113159,0.9775325,8,dqn2_is_aligned,0
194,-761.811450389873,727.9937045646777,-713.0808017326465,33.81774582519532,0.0,1,63.85772011496804,0.97701,11,dqn2_is_aligned,0
195,-2502.5375366210483,2502.5375366210483,-2502.5375366210483,0.0,0.0,1,94.15446472167969,0.9769625,1,dqn2_is_aligned,0
196,-1212.995484723794,1190.2182983071682,-1186.460180631387,22.777186416625977,0.0,1,66.42940550584059,0.976345,13,dqn2_is_aligned,0
197,-862.7796534094438,843.9802238244828,-843.9802238244828,18.799429584960937,0.0,1,76.9113655090332,0.975965,8,dqn2_is_aligned,0
198,-1365.9858175353643,1341.6019369225714,-1347.3175130944464,24.383880612792968,0.0,1,47.92315149307251,0.9757750000000001,4,dqn2_is_aligned,0
199,-1638.9756759770157,1632.862260105434,-1632.862260105434,6.113415871582031,0.0,1,64.23772430419922,0.97549,6,dqn2_is_aligned,0
200,-1203.8898991281262,1194.012319679884,-1205.9734402853528,9.877579448242185,0.0,1,59.17535996437073,0.97511,8,dqn2_is_aligned,0
201,-1912.5210550527518,1899.803888099627,-1899.803888099627,12.717166953125,0.0,1,47.77685710362026,0.9747775,7,dqn2_is_aligned,0
202,-1181.9040407337925,1170.860192006986,-1170.860192006986,11.043848726806642,0.0,1,46.999663543701175,0.97454,5,dqn2_is_aligned,0
