episode,episode_reward,episode_is,completed,steps,epsilon,strategy,is_twap
79,-15.064635876839816,15.064635876839816,1,10,0.0,twap,1
80,-14.767464595832536,14.767464595832536,1,10,0.0,twap,1
81,-15.12836424103412,15.12836424103412,1,10,0.0,twap,1
82,-15.867618996585975,15.867618996585975,1,10,0.0,twap,1
83,-15.471362490976759,15.471362490976759,1,10,0.0,twap,1
84,-14.51844494798209,14.51844494798209,1,10,0.0,twap,1
85,-15.729938210110106,15.729938210110106,1,10,0.0,twap,1
86,-15.114393603651166,15.114393603651166,1,10,0.0,twap,1
87,-14.981850583635747,14.981850583635747,1,10,0.0,twap,1
88,-15.404088408927663,15.404088408927663,1,10,0.0,twap,1
89,-14.699470831341443,14.699470831341443,1,10,0.0,twap,1
90,-16.080823654618115,16.080823654618115,1,10,0.0,twap,1
91,-14.803363390936397,14.803363390936397,1,10,0.0,twap,1
92,-14.980740859662944,14.980740859662944,1,10,0.0,twap,1
93,-15.809066773395841,15.809066773395841,1,10,0.0,twap,1
94,-15.192247157811067,15.192247157811067,1,10,0.0,twap,1
95,-15.668481961833436,15.668481961833436,1,10,0.0,twap,1
96,-16.409044364310432,16.409044364310432,1,10,0.0,twap,1
97,-14.58360493443962,14.58360493443962,1,10,0.0,twap,1
98,-15.505280557167112,15.505280557167112,1,10,0.0,twap,1
99,-14.251424790747791,14.251424790747791,1,10,0.0,twap,1
100,-15.46785643622357,15.46785643622357,1,10,0.0,twap,1
101,-16.48668949899701,16.48668949899701,1,10,0.0,twap,1
102,-14.537599999528084,14.537599999528084,1,10,0.0,twap,1
103,-15.24855074991791,15.24855074991791,1,10,0.0,twap,1
104,-15.54973468851486,15.54973468851486,1,10,0.0,twap,1
105,-14.903312428259596,14.903312428259596,1,10,0.0,twap,1
106,-14.810870051499592,14.810870051499592,1,10,0.0,twap,1
107,-14.638708916398002,14.638708916398002,1,10,0.0,twap,1
108,-15.51208115443714,15.51208115443714,1,10,0.0,twap,1
109,-16.01215493285011,16.01215493285011,1,10,0.0,twap,1
110,-16.10060098698085,16.10060098698085,1,10,0.0,twap,1
111,-15.838096825467574,15.838096825467574,1,10,0.0,twap,1
112,-15.419791674294459,15.419791674294459,1,10,0.0,twap,1
113,-15.97986487151033,15.97986487151033,1,10,0.0,twap,1
114,-15.430702931492135,15.430702931492135,1,10,0.0,twap,1
115,-14.783884176471673,14.783884176471673,1,10,0.0,twap,1
116,-15.368453761377765,15.368453761377765,1,10,0.0,twap,1
117,-15.434853539324678,15.434853539324678,1,10,0.0,twap,1
118,-14.519870493373332,14.519870493373332,1,10,0.0,twap,1
119,-15.795826115488865,15.795826115488865,1,10,0.0,twap,1
120,-15.40311699144894,15.40311699144894,1,10,0.0,twap,1
121,-14.50354180703357,14.50354180703357,1,10,0.0,twap,1
122,-14.870241194834932,14.870241194834932,1,10,0.0,twap,1
123,-14.867798485848027,14.867798485848027,1,10,0.0,twap,1
124,-14.346769740483722,14.346769740483722,1,10,0.0,twap,1
125,-14.867681670196475,14.867681670196475,1,10,0.0,twap,1
126,-16.50985701381913,16.50985701381913,1,10,0.0,twap,1
127,-15.52577590874975,15.52577590874975,1,10,0.0,twap,1
128,-15.633304270159698,15.633304270159698,1,10,0.0,twap,1
129,-15.759523489056448,15.759523489056448,1,10,0.0,twap,1
130,-15.38906369511892,15.38906369511892,1,10,0.0,twap,1
131,-15.696625864639913,15.696625864639913,1,10,0.0,twap,1
132,-14.669158232916146,14.669158232916146,1,10,0.0,twap,1
133,-14.639879902398434,14.639879902398434,1,10,0.0,twap,1
134,-15.829399348244522,15.829399348244522,1,10,0.0,twap,1
135,-14.873687697333793,14.873687697333793,1,10,0.0,twap,1
136,-14.270205135492375,14.270205135492375,1,10,0.0,twap,1
137,-15.01846441478989,15.01846441478989,1,10,0.0,twap,1
138,-15.003570734530314,15.003570734530314,1,10,0.0,twap,1
139,-16.102875337053746,16.102875337053746,1,10,0.0,twap,1
140,-15.726206814704824,15.726206814704824,1,10,0.0,twap,1
141,-15.18083620614874,15.18083620614874,1,10,0.0,twap,1
142,-15.911569917641089,15.911569917641089,1,10,0.0,twap,1
143,-16.01024885607174,16.01024885607174,1,10,0.0,twap,1
144,-15.177144596921721,15.177144596921721,1,10,0.0,twap,1
145,-14.700255422758346,14.700255422758346,1,10,0.0,twap,1
146,-14.727115655703216,14.727115655703216,1,10,0.0,twap,1
147,-14.98788111041307,14.98788111041307,1,10,0.0,twap,1
148,-14.570660014234704,14.570660014234704,1,10,0.0,twap,1
149,-15.049467173634667,15.049467173634667,1,10,0.0,twap,1
150,-15.198463355131508,15.198463355131508,1,10,0.0,twap,1
151,-14.40341691306486,14.40341691306486,1,10,0.0,twap,1
152,-14.820030322302102,14.820030322302102,1,10,0.0,twap,1
153,-16.265662933084712,16.265662933084712,1,10,0.0,twap,1
154,-14.957890223674042,14.957890223674042,1,10,0.0,twap,1
155,-15.355187129125625,15.355187129125625,1,10,0.0,twap,1
156,-15.07257498243959,15.07257498243959,1,10,0.0,twap,1
157,-15.892007751304504,15.892007751304504,1,10,0.0,twap,1
158,-15.302800602718492,15.302800602718492,1,10,0.0,twap,1
159,-14.798483353619929,14.798483353619929,1,10,0.0,twap,1
160,-15.713283876269202,15.713283876269202,1,10,0.0,twap,1
161,-15.584039871860256,15.584039871860256,1,10,0.0,twap,1
162,-15.05106768556601,15.05106768556601,1,10,0.0,twap,1
163,-15.88783368233635,15.88783368233635,1,10,0.0,twap,1
164,-14.666813535881573,14.666813535881573,1,10,0.0,twap,1
165,-14.32758378746044,14.32758378746044,1,10,0.0,twap,1
166,-14.873353516643562,14.873353516643562,1,10,0.0,twap,1
167,-15.054813965882374,15.054813965882374,1,10,0.0,twap,1
168,-15.552145825765251,15.552145825765251,1,10,0.0,twap,1
169,-15.17870205973324,15.17870205973324,1,10,0.0,twap,1
170,-15.11543499188619,15.11543499188619,1,10,0.0,twap,1
171,-14.467352541868905,14.467352541868905,1,10,0.0,twap,1
172,-15.625413433532032,15.625413433532032,1,10,0.0,twap,1
173,-15.344394694965757,15.344394694965757,1,10,0.0,twap,1
174,-15.937810972960875,15.937810972960875,1,10,0.0,twap,1
175,-15.065868248746028,15.065868248746028,1,10,0.0,twap,1
176,-16.49926841814846,16.49926841814846,1,10,0.0,twap,1
177,-16.19996583959349,16.19996583959349,1,10,0.0,twap,1
178,-14.411156161073535,14.411156161073535,1,10,0.0,twap,1
179,-15.963225433496575,15.963225433496575,1,10,0.0,twap,1
180,-14.834004142661428,14.834004142661428,1,10,0.0,twap,1
181,-15.911627821885332,15.911627821885332,1,10,0.0,twap,1
182,-14.636539838420504,14.636539838420504,1,10,0.0,twap,1
183,-16.095124663358007,16.095124663358007,1,10,0.0,twap,1
184,-15.177166046051127,15.177166046051127,1,10,0.0,twap,1
185,-14.705045988193177,14.705045988193177,1,10,0.0,twap,1
186,-15.412402483665488,15.412402483665488,1,10,0.0,twap,1
187,-15.253251716829652,15.253251716829652,1,10,0.0,twap,1
188,-15.909849698947909,15.909849698947909,1,10,0.0,twap,1
189,-15.969906703058001,15.969906703058001,1,10,0.0,twap,1
190,-15.54898645376852,15.54898645376852,1,10,0.0,twap,1
191,-14.3245272610244,14.3245272610244,1,10,0.0,twap,1
192,-15.871094700919741,15.871094700919741,1,10,0.0,twap,1
193,-14.71135872574294,14.71135872574294,1,10,0.0,twap,1
194,-15.32706894271385,15.32706894271385,1,10,0.0,twap,1
195,-15.26440498082664,15.26440498082664,1,10,0.0,twap,1
196,-15.88886319029541,15.88886319029541,1,10,0.0,twap,1
197,-16.09479088658219,16.09479088658219,1,10,0.0,twap,1
198,-14.6003014359124,14.6003014359124,1,10,0.0,twap,1
199,-15.952370592598442,15.952370592598442,1,10,0.0,twap,1
200,-14.833160985306648,14.833160985306648,1,10,0.0,twap,1
201,-15.828704303758911,15.828704303758911,1,10,0.0,twap,1
202,-15.119666934167952,15.119666934167952,1,10,0.0,twap,1
203,-15.205771173879867,15.205771173879867,1,10,0.0,twap,1
204,-16.264754863256314,16.264754863256314,1,10,0.0,twap,1
205,-14.736759646955733,14.736759646955733,1,10,0.0,twap,1
206,-14.609742009603366,14.609742009603366,1,10,0.0,twap,1
207,-15.102334424953057,15.102334424953057,1,10,0.0,twap,1
208,-14.951074690546307,14.951074690546307,1,10,0.0,twap,1
209,-14.976671635183436,14.976671635183436,1,10,0.0,twap,1
210,-14.503759156706764,14.503759156706764,1,10,0.0,twap,1
211,-14.665223291994778,14.665223291994778,1,10,0.0,twap,1
212,-15.708883270146856,15.708883270146856,1,10,0.0,twap,1
213,-15.432905365838678,15.432905365838678,1,10,0.0,twap,1
214,-15.1760791401081,15.1760791401081,1,10,0.0,twap,1
215,-15.5126461804997,15.5126461804997,1,10,0.0,twap,1
216,-15.143301133100806,15.143301133100806,1,10,0.0,twap,1
217,-15.613085763326495,15.613085763326495,1,10,0.0,twap,1
218,-16.03551753091992,16.03551753091992,1,10,0.0,twap,1
219,-15.751489364484428,15.751489364484428,1,10,0.0,twap,1
220,-14.724808453506455,14.724808453506455,1,10,0.0,twap,1
221,-14.757020946104404,14.757020946104404,1,10,0.0,twap,1
222,-14.857227402632134,14.857227402632134,1,10,0.0,twap,1
223,-15.756684548956201,15.756684548956201,1,10,0.0,twap,1
224,-16.73041480832751,16.73041480832751,1,10,0.0,twap,1
225,-14.914104510934578,14.914104510934578,1,10,0.0,twap,1
226,-16.234296162857476,16.234296162857476,1,10,0.0,twap,1
227,-15.029942739396773,15.029942739396773,1,10,0.0,twap,1
228,-14.733437764951418,14.733437764951418,1,10,0.0,twap,1
229,-15.829879391220913,15.829879391220913,1,10,0.0,twap,1
230,-14.21382083201621,14.21382083201621,1,10,0.0,twap,1
231,-15.717569655426189,15.717569655426189,1,10,0.0,twap,1
232,-15.942250317576878,15.942250317576878,1,10,0.0,twap,1
233,-14.2073664170411,14.2073664170411,1,10,0.0,twap,1
234,-15.622669475948925,15.622669475948925,1,10,0.0,twap,1
235,-14.014579441380448,14.014579441380448,1,10,0.0,twap,1
236,-15.374957123548683,15.374957123548683,1,10,0.0,twap,1
237,-14.655722617462885,14.655722617462885,1,10,0.0,twap,1
238,-16.43647198206395,16.43647198206395,1,10,0.0,twap,1
239,-14.812378323401276,14.812378323401276,1,10,0.0,twap,1
240,-15.602254481441946,15.602254481441946,1,10,0.0,twap,1
241,-14.400807022448703,14.400807022448703,1,10,0.0,twap,1
242,-14.184112986012565,14.184112986012565,1,10,0.0,twap,1
243,-15.8360171110985,15.8360171110985,1,10,0.0,twap,1
244,-15.743942936584432,15.743942936584432,1,10,0.0,twap,1
245,-15.453984287123745,15.453984287123745,1,10,0.0,twap,1
246,-15.546582454020097,15.546582454020097,1,10,0.0,twap,1
247,-14.36941456749281,14.36941456749281,1,10,0.0,twap,1
248,-14.861880266982297,14.861880266982297,1,10,0.0,twap,1
249,-14.907834193643765,14.907834193643765,1,10,0.0,twap,1
250,-15.556900686667774,15.556900686667774,1,10,0.0,twap,1
251,-15.326719124271193,15.326719124271193,1,10,0.0,twap,1
252,-15.491336536810962,15.491336536810962,1,10,0.0,twap,1
253,-16.384555653083055,16.384555653083055,1,10,0.0,twap,1
254,-15.913361765568368,15.913361765568368,1,10,0.0,twap,1
255,-15.769757179387511,15.769757179387511,1,10,0.0,twap,1
256,-14.433632776375305,14.433632776375305,1,10,0.0,twap,1
257,-15.090311357826636,15.090311357826636,1,10,0.0,twap,1
258,-15.545776214339213,15.545776214339213,1,10,0.0,twap,1
259,-14.516778429153732,14.516778429153732,1,10,0.0,twap,1
260,-15.985214716835117,15.985214716835117,1,10,0.0,twap,1
261,-14.461409572712824,14.461409572712824,1,10,0.0,twap,1
262,-15.454323169727502,15.454323169727502,1,10,0.0,twap,1
263,-15.073797614972761,15.073797614972761,1,10,0.0,twap,1
264,-16.478720770808053,16.478720770808053,1,10,0.0,twap,1
265,-15.897084045521837,15.897084045521837,1,10,0.0,twap,1
266,-14.450345077342774,14.450345077342774,1,10,0.0,twap,1
267,-15.174950571493895,15.174950571493895,1,10,0.0,twap,1
268,-15.515376892329868,15.515376892329868,1,10,0.0,twap,1
269,-16.395380787990632,16.395380787990632,1,10,0.0,twap,1
270,-15.94931471301635,15.94931471301635,1,10,0.0,twap,1
271,-15.445726501526025,15.445726501526025,1,10,0.0,twap,1
272,-15.78920157004049,15.78920157004049,1,10,0.0,twap,1
273,-15.927941081719865,15.927941081719865,1,10,0.0,twap,1
274,-15.19007872433491,15.19007872433491,1,10,0.0,twap,1
275,-15.946357948893564,15.946357948893564,1,10,0.0,twap,1
276,-14.8481090726996,14.8481090726996,1,10,0.0,twap,1
277,-16.305568869272236,16.305568869272236,1,10,0.0,twap,1
278,-15.0409425056246,15.0409425056246,1,10,0.0,twap,1
279,-15.354527526595518,15.354527526595518,1,10,0.0,twap,1
280,-15.500830536074517,15.500830536074517,1,10,0.0,twap,1
281,-14.992965797240032,14.992965797240032,1,10,0.0,twap,1
282,-14.516491808856102,14.516491808856102,1,10,0.0,twap,1
283,-15.043628854400026,15.043628854400026,1,10,0.0,twap,1
284,-15.456637024158226,15.456637024158226,1,10,0.0,twap,1
285,-15.243448515626312,15.243448515626312,1,10,0.0,twap,1
286,-14.479110145958174,14.479110145958174,1,10,0.0,twap,1
287,-15.357194781999794,15.357194781999794,1,10,0.0,twap,1
288,-15.530563935727315,15.530563935727315,1,10,0.0,twap,1
289,-14.286672825771518,14.286672825771518,1,10,0.0,twap,1
290,-15.655148922846962,15.655148922846962,1,10,0.0,twap,1
291,-15.322678378193189,15.322678378193189,1,10,0.0,twap,1
292,-15.747629237559835,15.747629237559835,1,10,0.0,twap,1
293,-14.643294756695724,14.643294756695724,1,10,0.0,twap,1
294,-14.550315408671821,14.550315408671821,1,10,0.0,twap,1
295,-16.006009206429894,16.006009206429894,1,10,0.0,twap,1
296,-14.82420066928043,14.82420066928043,1,10,0.0,twap,1
297,-15.752223090712647,15.752223090712647,1,10,0.0,twap,1
298,-14.745205646294579,14.745205646294579,1,10,0.0,twap,1
299,-14.920999161789439,14.920999161789439,1,10,0.0,twap,1
