episode,episode_reward,episode_is,completed,steps,epsilon,strategy,is_twap
55,-13.886265331905179,13.886265331905179,1,1,0.0,immediate,0
56,-15.031960283330648,15.031960283330648,1,1,0.0,immediate,0
57,-15.271447621636014,15.271447621636014,1,1,0.0,immediate,0
58,-17.61615499349034,17.61615499349034,1,1,0.0,immediate,0
59,-16.526530159126196,16.526530159126196,1,1,0.0,immediate,0
60,-14.524192222310717,14.524192222310717,1,1,0.0,immediate,0
61,-14.08289770792237,14.08289770792237,1,1,0.0,immediate,0
62,-16.259332591801012,16.259332591801012,1,1,0.0,immediate,0
63,-15.238372311173976,15.238372311173976,1,1,0.0,immediate,0
64,-13.544570196074801,13.544570196074801,1,1,0.0,immediate,0
65,-17.826669643625337,17.826669643625337,1,1,0.0,immediate,0
66,-13.925205219941006,13.925205219941006,1,1,0.0,immediate,0
67,-14.274607038629483,14.274607038629483,1,1,0.0,immediate,0
68,-14.476320214761529,14.476320214761529,1,1,0.0,immediate,0
69,-13.942072146306828,13.942072146306828,1,1,0.0,immediate,0
70,-17.316124733660843,17.316124733660843,1,1,0.0,immediate,0
71,-16.121105288384285,16.121105288384285,1,1,0.0,immediate,0
72,-14.534867940504625,14.534867940504625,1,1,0.0,immediate,0
73,-16.808626534611903,16.808626534611903,1,1,0.0,immediate,0
74,-15.254610312510408,15.254610312510408,1,1,0.0,immediate,0
75,-15.482869868229443,15.482869868229443,1,1,0.0,immediate,0
76,-14.796397152061047,14.796397152061047,1,1,0.0,immediate,0
77,-16.393474917151707,16.393474917151707,1,1,0.0,immediate,0
78,-16.482308496712506,16.482308496712506,1,1,0.0,immediate,0
79,-15.535005311129169,15.535005311129169,1,1,0.0,immediate,0
80,-17.553916065537578,17.553916065537578,1,1,0.0,immediate,0
81,-14.981123978493827,14.981123978493827,1,1,0.0,immediate,0
82,-14.48279702681532,14.48279702681532,1,1,0.0,immediate,0
83,-15.152826097647676,15.152826097647676,1,1,0.0,immediate,0
84,-14.485042041592067,14.485042041592067,1,1,0.0,immediate,0
85,-16.435656457616687,16.435656457616687,1,1,0.0,immediate,0
86,-15.599989513241042,15.599989513241042,1,1,0.0,immediate,0
87,-14.310410208409508,14.310410208409508,1,1,0.0,immediate,0
88,-13.764547241216007,13.764547241216007,1,1,0.0,immediate,0
89,-17.367456496089062,17.367456496089062,1,1,0.0,immediate,0
90,-16.666010838143563,16.666010838143563,1,1,0.0,immediate,0
91,-14.663154864457795,14.663154864457795,1,1,0.0,immediate,0
92,-15.553528792793259,15.553528792793259,1,1,0.0,immediate,0
93,-14.8018913157415,14.8018913157415,1,1,0.0,immediate,0
94,-14.387262789185229,14.387262789185229,1,1,0.0,immediate,0
95,-17.431216138298566,17.431216138298566,1,1,0.0,immediate,0
96,-17.264865764424542,17.264865764424542,1,1,0.0,immediate,0
97,-13.324469780634729,13.324469780634729,1,1,0.0,immediate,0
98,-14.383664650750916,14.383664650750916,1,1,0.0,immediate,0
99,-13.845641110819429,13.845641110819429,1,1,0.0,immediate,0
100,-17.05167349605574,17.05167349605574,1,1,0.0,immediate,0
101,-16.589398468056515,16.589398468056515,1,1,0.0,immediate,0
102,-16.16895525300066,16.16895525300066,1,1,0.0,immediate,0
103,-13.60200179087201,13.60200179087201,1,1,0.0,immediate,0
104,-14.805916742943737,14.805916742943737,1,1,0.0,immediate,0
105,-14.623670308189674,14.623670308189674,1,1,0.0,immediate,0
106,-19.46245117073886,19.46245117073886,1,1,0.0,immediate,0
107,-15.912280667016887,15.912280667016887,1,1,0.0,immediate,0
108,-16.93650025706006,16.93650025706006,1,1,0.0,immediate,0
109,-17.800197690270636,17.800197690270636,1,1,0.0,immediate,0
110,-17.929451429054666,17.929451429054666,1,1,0.0,immediate,0
111,-18.842964932346717,18.842964932346717,1,1,0.0,immediate,0
112,-15.115924301625228,15.115924301625228,1,1,0.0,immediate,0
113,-15.87215833021105,15.87215833021105,1,1,0.0,immediate,0
114,-15.981933041210539,15.981933041210539,1,1,0.0,immediate,0
115,-16.441512721513618,16.441512721513618,1,1,0.0,immediate,0
116,-13.886264272805704,13.886264272805704,1,1,0.0,immediate,0
117,-16.861409886303136,16.861409886303136,1,1,0.0,immediate,0
118,-13.542508992330227,13.542508992330227,1,1,0.0,immediate,0
119,-15.8721162385973,15.8721162385973,1,1,0.0,immediate,0
120,-15.765090372347856,15.765090372347856,1,1,0.0,immediate,0
121,-15.844051030043715,15.844051030043715,1,1,0.0,immediate,0
122,-15.11426772132296,15.11426772132296,1,1,0.0,immediate,0
123,-13.626126708054187,13.626126708054187,1,1,0.0,immediate,0
124,-15.30736941190014,15.30736941190014,1,1,0.0,immediate,0
125,-13.888514419754472,13.888514419754472,1,1,0.0,immediate,0
126,-16.617258308393446,16.617258308393446,1,1,0.0,immediate,0
127,-14.713185564453113,14.713185564453113,1,1,0.0,immediate,0
128,-17.01731317129429,17.01731317129429,1,1,0.0,immediate,0
129,-18.36349501055423,18.36349501055423,1,1,0.0,immediate,0
130,-13.225817513237814,13.225817513237814,1,1,0.0,immediate,0
131,-16.611164001758993,16.611164001758993,1,1,0.0,immediate,0
132,-15.144954391494991,15.144954391494991,1,1,0.0,immediate,0
133,-18.830722995474503,18.830722995474503,1,1,0.0,immediate,0
134,-15.863690820637544,15.863690820637544,1,1,0.0,immediate,0
135,-14.718066700815768,14.718066700815768,1,1,0.0,immediate,0
136,-14.09534362685605,14.09534362685605,1,1,0.0,immediate,0
137,-15.042745781471467,15.042745781471467,1,1,0.0,immediate,0
138,-15.355016532758725,15.355016532758725,1,1,0.0,immediate,0
139,-16.664438981365493,16.664438981365493,1,1,0.0,immediate,0
140,-15.017959306142359,15.017959306142359,1,1,0.0,immediate,0
141,-14.565867306764346,14.565867306764346,1,1,0.0,immediate,0
142,-16.068462364010827,16.068462364010827,1,1,0.0,immediate,0
143,-17.166308548524967,17.166308548524967,1,1,0.0,immediate,0
144,-17.362310301273,17.362310301273,1,1,0.0,immediate,0
145,-13.977209293265958,13.977209293265958,1,1,0.0,immediate,0
146,-15.202583291433314,15.202583291433314,1,1,0.0,immediate,0
147,-17.170892593938447,17.170892593938447,1,1,0.0,immediate,0
148,-13.124558486694582,13.124558486694582,1,1,0.0,immediate,0
149,-17.26895186622812,17.26895186622812,1,1,0.0,immediate,0
150,-17.750449677343738,17.750449677343738,1,1,0.0,immediate,0
151,-15.957298354862814,15.957298354862814,1,1,0.0,immediate,0
152,-14.904668545860034,14.904668545860034,1,1,0.0,immediate,0
153,-14.252439755182422,14.252439755182422,1,1,0.0,immediate,0
154,-13.6156899142037,13.6156899142037,1,1,0.0,immediate,0
155,-16.962150490982708,16.962150490982708,1,1,0.0,immediate,0
156,-14.68944606450151,14.68944606450151,1,1,0.0,immediate,0
157,-15.286909841996987,15.286909841996987,1,1,0.0,immediate,0
158,-15.206877817867337,15.206877817867337,1,1,0.0,immediate,0
159,-14.099729129434024,14.099729129434024,1,1,0.0,immediate,0
160,-16.022569436216827,16.022569436216827,1,1,0.0,immediate,0
161,-15.63504091780743,15.63504091780743,1,1,0.0,immediate,0
162,-16.317674302470664,16.317674302470664,1,1,0.0,immediate,0
163,-19.640952810519252,19.640952810519252,1,1,0.0,immediate,0
164,-14.184655595862239,14.184655595862239,1,1,0.0,immediate,0
165,-15.005454480764513,15.005454480764513,1,1,0.0,immediate,0
166,-18.101329622112416,18.101329622112416,1,1,0.0,immediate,0
167,-14.53777832946912,14.53777832946912,1,1,0.0,immediate,0
168,-14.532305889893848,14.532305889893848,1,1,0.0,immediate,0
169,-17.99516178187588,17.99516178187588,1,1,0.0,immediate,0
170,-14.519786891312947,14.519786891312947,1,1,0.0,immediate,0
171,-14.108152534070939,14.108152534070939,1,1,0.0,immediate,0
172,-13.965308669263266,13.965308669263266,1,1,0.0,immediate,0
173,-15.396691760436454,15.396691760436454,1,1,0.0,immediate,0
174,-19.47243841498647,19.47243841498647,1,1,0.0,immediate,0
175,-14.375227115692724,14.375227115692724,1,1,0.0,immediate,0
176,-16.703627717440384,16.703627717440384,1,1,0.0,immediate,0
177,-14.915278877552396,14.915278877552396,1,1,0.0,immediate,0
178,-14.041805161909338,14.041805161909338,1,1,0.0,immediate,0
179,-16.255049949613465,16.255049949613465,1,1,0.0,immediate,0
180,-14.071723106034995,14.071723106034995,1,1,0.0,immediate,0
181,-16.761747846921082,16.761747846921082,1,1,0.0,immediate,0
182,-15.243874505969757,15.243874505969757,1,1,0.0,immediate,0
183,-16.323830123241123,16.323830123241123,1,1,0.0,immediate,0
184,-14.651410423056177,14.651410423056177,1,1,0.0,immediate,0
185,-16.67393716675747,16.67393716675747,1,1,0.0,immediate,0
186,-13.850961428040875,13.850961428040875,1,1,0.0,immediate,0
187,-15.232619078012988,15.232619078012988,1,1,0.0,immediate,0
188,-17.273793442853957,17.273793442853957,1,1,0.0,immediate,0
189,-15.784393217657566,15.784393217657566,1,1,0.0,immediate,0
190,-16.41202360012528,16.41202360012528,1,1,0.0,immediate,0
191,-17.099351221105508,17.099351221105508,1,1,0.0,immediate,0
192,-13.961100683381744,13.961100683381744,1,1,0.0,immediate,0
193,-14.068001543378728,14.068001543378728,1,1,0.0,immediate,0
194,-15.277871438954094,15.277871438954094,1,1,0.0,immediate,0
195,-14.216670998102643,14.216670998102643,1,1,0.0,immediate,0
196,-17.497525081296317,17.497525081296317,1,1,0.0,immediate,0
197,-16.24674830339501,16.24674830339501,1,1,0.0,immediate,0
198,-13.974365170476233,13.974365170476233,1,1,0.0,immediate,0
199,-14.923901038031318,14.923901038031318,1,1,0.0,immediate,0
200,-14.843628767359007,14.843628767359007,1,1,0.0,immediate,0
201,-16.26983443595975,16.26983443595975,1,1,0.0,immediate,0
202,-14.146707016600146,14.146707016600146,1,1,0.0,immediate,0
203,-16.64382943646814,16.64382943646814,1,1,0.0,immediate,0
204,-14.492091303736743,14.492091303736743,1,1,0.0,immediate,0
205,-13.631951481762883,13.631951481762883,1,1,0.0,immediate,0
206,-14.299425696819412,14.299425696819412,1,1,0.0,immediate,0
207,-14.43425877651805,14.43425877651805,1,1,0.0,immediate,0
208,-14.713718802028097,14.713718802028097,1,1,0.0,immediate,0
209,-15.001238472791556,15.001238472791556,1,1,0.0,immediate,0
210,-14.238505247121225,14.238505247121225,1,1,0.0,immediate,0
211,-14.276229649752281,14.276229649752281,1,1,0.0,immediate,0
212,-21.01641939509591,21.01641939509591,1,1,0.0,immediate,0
213,-14.304499842005214,14.304499842005214,1,1,0.0,immediate,0
214,-14.549858463148269,14.549858463148269,1,1,0.0,immediate,0
215,-17.978556630232845,17.978556630232845,1,1,0.0,immediate,0
216,-14.28621828783605,14.28621828783605,1,1,0.0,immediate,0
217,-17.12593792233008,17.12593792233008,1,1,0.0,immediate,0
218,-16.566899556551107,16.566899556551107,1,1,0.0,immediate,0
219,-15.076114624875459,15.076114624875459,1,1,0.0,immediate,0
220,-17.765893984922343,17.765893984922343,1,1,0.0,immediate,0
221,-13.819074304791457,13.819074304791457,1,1,0.0,immediate,0
222,-14.106886771948268,14.106886771948268,1,1,0.0,immediate,0
223,-16.65125347827967,16.65125347827967,1,1,0.0,immediate,0
224,-16.609430736416186,16.609430736416186,1,1,0.0,immediate,0
225,-13.923590882171766,13.923590882171766,1,1,0.0,immediate,0
226,-17.75849981863331,17.75849981863331,1,1,0.0,immediate,0
227,-15.379606317623029,15.379606317623029,1,1,0.0,immediate,0
228,-17.473935711187494,17.473935711187494,1,1,0.0,immediate,0
229,-18.141957545395826,18.141957545395826,1,1,0.0,immediate,0
230,-14.176742124973885,14.176742124973885,1,1,0.0,immediate,0
231,-17.714332885503836,17.714332885503836,1,1,0.0,immediate,0
232,-15.434427924532201,15.434427924532201,1,1,0.0,immediate,0
233,-15.125992716100711,15.125992716100711,1,1,0.0,immediate,0
234,-15.699606894621354,15.699606894621354,1,1,0.0,immediate,0
235,-16.955020999162684,16.955020999162684,1,1,0.0,immediate,0
236,-16.62270204756311,16.62270204756311,1,1,0.0,immediate,0
237,-14.415079252344754,14.415079252344754,1,1,0.0,immediate,0
238,-17.117629096070175,17.117629096070175,1,1,0.0,immediate,0
239,-17.829315210811103,17.829315210811103,1,1,0.0,immediate,0
240,-15.501502957889102,15.501502957889102,1,1,0.0,immediate,0
241,-13.399867060627457,13.399867060627457,1,1,0.0,immediate,0
242,-13.447949512332968,13.447949512332968,1,1,0.0,immediate,0
243,-18.51656381464295,18.51656381464295,1,1,0.0,immediate,0
244,-18.45907478058706,18.45907478058706,1,1,0.0,immediate,0
245,-15.66348221234648,15.66348221234648,1,1,0.0,immediate,0
246,-18.651371778126702,18.651371778126702,1,1,0.0,immediate,0
247,-14.169146736477956,14.169146736477956,1,1,0.0,immediate,0
248,-15.947518349747725,15.947518349747725,1,1,0.0,immediate,0
249,-14.468289564241843,14.468289564241843,1,1,0.0,immediate,0
250,-16.82102762906368,16.82102762906368,1,1,0.0,immediate,0
251,-15.428986338719142,15.428986338719142,1,1,0.0,immediate,0
252,-15.252790578756503,15.252790578756503,1,1,0.0,immediate,0
253,-20.36707645643787,20.36707645643787,1,1,0.0,immediate,0
254,-15.68271207730021,15.68271207730021,1,1,0.0,immediate,0
255,-15.313375783449601,15.313375783449601,1,1,0.0,immediate,0
256,-14.275473602758382,14.275473602758382,1,1,0.0,immediate,0
257,-14.731588015699515,14.731588015699515,1,1,0.0,immediate,0
258,-15.787028151322602,15.787028151322602,1,1,0.0,immediate,0
259,-13.371824055276704,13.371824055276704,1,1,0.0,immediate,0
260,-14.274103968524798,14.274103968524798,1,1,0.0,immediate,0
261,-16.000144546943318,16.000144546943318,1,1,0.0,immediate,0
262,-14.12178880501358,14.12178880501358,1,1,0.0,immediate,0
263,-13.164757857602183,13.164757857602183,1,1,0.0,immediate,0
264,-21.408555078195945,21.408555078195945,1,1,0.0,immediate,0
265,-17.844958814258405,17.844958814258405,1,1,0.0,immediate,0
266,-13.920043433785168,13.920043433785168,1,1,0.0,immediate,0
267,-15.254329049241733,15.254329049241733,1,1,0.0,immediate,0
268,-15.525617460177443,15.525617460177443,1,1,0.0,immediate,0
269,-16.943955219261397,16.943955219261397,1,1,0.0,immediate,0
270,-14.59961078396077,14.59961078396077,1,1,0.0,immediate,0
271,-15.286578800242978,15.286578800242978,1,1,0.0,immediate,0
272,-15.73320110816212,15.73320110816212,1,1,0.0,immediate,0
273,-15.048411668949768,15.048411668949768,1,1,0.0,immediate,0
274,-18.598211620528105,18.598211620528105,1,1,0.0,immediate,0
275,-18.273408159700466,18.273408159700466,1,1,0.0,immediate,0
276,-13.34519168674575,13.34519168674575,1,1,0.0,immediate,0
277,-14.79053024217336,14.79053024217336,1,1,0.0,immediate,0
278,-14.724536353753592,14.724536353753592,1,1,0.0,immediate,0
279,-15.354012586932697,15.354012586932697,1,1,0.0,immediate,0
280,-17.66778811787617,17.66778811787617,1,1,0.0,immediate,0
281,-13.953161733482489,13.953161733482489,1,1,0.0,immediate,0
282,-14.376981675845002,14.376981675845002,1,1,0.0,immediate,0
283,-15.759075198936046,15.759075198936046,1,1,0.0,immediate,0
284,-15.647837602749348,15.647837602749348,1,1,0.0,immediate,0
285,-15.695214143129022,15.695214143129022,1,1,0.0,immediate,0
286,-16.478906303433405,16.478906303433405,1,1,0.0,immediate,0
287,-14.383571799214678,14.383571799214678,1,1,0.0,immediate,0
288,-15.462822562803069,15.462822562803069,1,1,0.0,immediate,0
289,-13.039792438448217,13.039792438448217,1,1,0.0,immediate,0
290,-15.605705949461424,15.605705949461424,1,1,0.0,immediate,0
291,-16.829009231692282,16.829009231692282,1,1,0.0,immediate,0
292,-17.574627408727395,17.574627408727395,1,1,0.0,immediate,0
293,-13.16243179158505,13.16243179158505,1,1,0.0,immediate,0
294,-15.315958525228268,15.315958525228268,1,1,0.0,immediate,0
295,-14.431489963151023,14.431489963151023,1,1,0.0,immediate,0
296,-13.949691167425726,13.949691167425726,1,1,0.0,immediate,0
297,-13.828290887083483,13.828290887083483,1,1,0.0,immediate,0
298,-13.455356804293217,13.455356804293217,1,1,0.0,immediate,0
299,-19.445471597698827,19.445471597698827,1,1,0.0,immediate,0
