episode,episode_reward,episode_is,episode_env_reward,episode_hold_penalty,episode_leftover_penalty,completed,mean_loss,epsilon,steps,strategy,is_twap
47,-17.862996931995667,17.862996931995667,-17.862996931995667,0.0,0.0,1,8.207146644592285,0.99145,1,dqn2_is_aligned,0
48,-18.78133092405676,18.78133092405676,-18.78133092405676,0.0,0.0,1,8.528809547424316,0.9911333333333333,1,dqn2_is_aligned,0
49,-15.96177218240058,15.96177218240058,-15.96177218240058,0.0,0.0,1,7.895853042602539,0.9908166666666667,1,dqn2_is_aligned,0
50,-17.17089184195686,17.17089184195686,-17.17089184195686,0.0,0.0,1,7.580245494842529,0.9905,1,dqn2_is_aligned,0
51,-17.05876066829479,14.068263638826295,-14.068263638826295,2.990497029468498,0.0,1,8.2964448928833,0.9898666666666667,2,dqn2_is_aligned,0
52,-21.186433293934947,18.177785548658676,-18.177785548658676,3.0086477452762708,0.0,1,8.21755337715149,0.9892333333333333,2,dqn2_is_aligned,0
53,-17.334169062389797,14.330516745751254,-14.330516745751254,3.0036523166385436,0.0,1,8.098108291625977,0.9886,2,dqn2_is_aligned,0
54,-16.423281737736772,16.423281737736772,-16.423281737736772,0.0,0.0,1,7.6650309562683105,0.9882833333333333,1,dqn2_is_aligned,0
55,-21.110321227167645,15.114545305394245,-15.114545305394245,5.995775921773402,0.0,1,7.469265143076579,0.9873333333333333,3,dqn2_is_aligned,0
56,-15.031960283330648,15.031960283330648,-15.031960283330648,0.0,0.0,1,7.100762844085693,0.9870166666666667,1,dqn2_is_aligned,0
57,-17.778705560702196,14.785169984101287,-14.785169984101287,2.993535576600909,0.0,1,7.444615602493286,0.9863833333333334,2,dqn2_is_aligned,0
58,-17.61615499349034,17.61615499349034,-17.61615499349034,0.0,0.0,1,6.344571590423584,0.9860666666666666,1,dqn2_is_aligned,0
59,-16.526530159126196,16.526530159126196,-16.526530159126196,0.0,0.0,1,7.510910987854004,0.98575,1,dqn2_is_aligned,0
60,-23.407158020278768,14.408673322982679,-14.408673322982679,8.998484697296089,0.0,1,6.998999834060669,0.9844833333333334,4,dqn2_is_aligned,0
61,-20.54703830554488,17.543841151834272,-17.543841151834272,3.003197153710609,0.0,1,7.518950939178467,0.98385,2,dqn2_is_aligned,0
62,-17.309251087312337,14.297273420858403,-14.297273420858403,3.011977666453933,0.0,1,6.187957286834717,0.9832166666666666,2,dqn2_is_aligned,0
63,-15.238372311173976,15.238372311173976,-15.238372311173976,0.0,0.0,1,5.985710620880127,0.9829,1,dqn2_is_aligned,0
64,-19.85909811908116,13.860089013689958,-13.860089013689958,5.9990091053912025,0.0,1,6.326056321461995,0.98195,3,dqn2_is_aligned,0
65,-17.826669643625337,17.826669643625337,-17.826669643625337,0.0,0.0,1,5.978283882141113,0.9816333333333334,1,dqn2_is_aligned,0
66,-18.92819519032188,15.929912436696725,-15.929912436696725,2.998282753625153,0.0,1,6.244318246841431,0.981,2,dqn2_is_aligned,0
67,-17.037414019854804,14.034098500381731,-14.034098500381731,3.0033155194730723,0.0,1,6.198762893676758,0.9803666666666667,2,dqn2_is_aligned,0
68,-14.476320214761529,14.476320214761529,-14.476320214761529,0.0,0.0,1,5.959148406982422,0.98005,1,dqn2_is_aligned,0
69,-13.942072146306828,13.942072146306828,-13.942072146306828,0.0,0.0,1,5.193434238433838,0.9797333333333333,1,dqn2_is_aligned,0
70,-29.177538472718297,17.129758180303156,-17.129758180303156,12.04778029241514,0.0,1,5.317191410064697,0.97815,5,dqn2_is_aligned,0
71,-22.552708485064898,19.554425789699792,-19.554425789699792,2.9982826953651074,0.0,1,5.245326280593872,0.9775166666666667,2,dqn2_is_aligned,0
72,-17.00457532478342,14.002730243582562,-14.002730243582562,3.001845081200858,0.0,1,5.049197435379028,0.9768833333333333,2,dqn2_is_aligned,0
73,-18.70816380289152,15.710775263251264,-15.710775263251264,2.9973885396402564,0.0,1,4.496828556060791,0.97625,2,dqn2_is_aligned,0
74,-15.254610312510408,15.254610312510408,-15.254610312510408,0.0,0.0,1,4.451407432556152,0.9759333333333333,1,dqn2_is_aligned,0
75,-19.035286985508417,16.03029915900578,-16.03029915900578,3.0049878265026373,0.0,1,4.310248970985413,0.9753000000000001,2,dqn2_is_aligned,0
76,-14.796397152061047,14.796397152061047,-14.796397152061047,0.0,0.0,1,3.902803421020508,0.9749833333333333,1,dqn2_is_aligned,0
77,-16.393474917151707,16.393474917151707,-16.393474917151707,0.0,0.0,1,3.768554449081421,0.9746666666666667,1,dqn2_is_aligned,0
78,-30.807278817982844,15.82817514603363,-15.82817514603363,14.979103671949215,0.0,1,3.33576766649882,0.9727666666666667,6,dqn2_is_aligned,0
79,-15.535005311129169,15.535005311129169,-15.535005311129169,0.0,0.0,1,2.952817678451538,0.97245,1,dqn2_is_aligned,0
80,-20.018039645271568,17.01586744902528,-17.01586744902528,3.0021721962462884,0.0,1,2.9154064655303955,0.9718166666666667,2,dqn2_is_aligned,0
81,-14.981123978493827,14.981123978493827,-14.981123978493827,0.0,0.0,1,2.5356364250183105,0.9715,1,dqn2_is_aligned,0
82,-14.48279702681532,14.48279702681532,-14.48279702681532,0.0,0.0,1,2.2574803829193115,0.9711833333333333,1,dqn2_is_aligned,0
83,-15.152826097647676,15.152826097647676,-15.152826097647676,0.0,0.0,1,1.6028193235397339,0.9708666666666667,1,dqn2_is_aligned,0
84,-14.485042041592067,14.485042041592067,-14.485042041592067,0.0,0.0,1,1.5368856191635132,0.97055,1,dqn2_is_aligned,0
85,-19.81747794910551,13.829620556414568,-13.829620556414568,5.987857392690939,0.0,1,1.2487283945083618,0.9696,3,dqn2_is_aligned,0
86,-17.95085258417006,14.945548586311475,-14.945548586311475,3.005303997858586,0.0,1,0.9673055410385132,0.9689666666666666,2,dqn2_is_aligned,0
87,-14.310410208409508,14.310410208409508,-14.310410208409508,0.0,0.0,1,0.8210216164588928,0.96865,1,dqn2_is_aligned,0
88,-13.764547241216007,13.764547241216007,-13.764547241216007,0.0,0.0,1,0.7614107131958008,0.9683333333333334,1,dqn2_is_aligned,0
89,-23.75937119730564,14.770450050797024,-14.770450050797024,8.988921146508618,0.0,1,0.6553950086236,0.9670666666666666,4,dqn2_is_aligned,0
90,-22.779362313552376,13.785112031129643,-13.785112031129643,8.994250282422735,0.0,1,0.6104089990258217,0.9658,4,dqn2_is_aligned,0
91,-14.663154864457795,14.663154864457795,-14.663154864457795,0.0,0.0,1,0.8247808218002319,0.9654833333333334,1,dqn2_is_aligned,0
92,-15.553528792793259,15.553528792793259,-15.553528792793259,0.0,0.0,1,0.7167348265647888,0.9651666666666666,1,dqn2_is_aligned,0
93,-14.8018913157415,14.8018913157415,-14.8018913157415,0.0,0.0,1,0.5784596800804138,0.96485,1,dqn2_is_aligned,0
94,-23.396045230035277,14.38790065645179,-14.38790065645179,9.008144573583486,0.0,1,0.7054948955774307,0.9635833333333333,4,dqn2_is_aligned,0
95,-17.431216138298566,17.431216138298566,-17.431216138298566,0.0,0.0,1,0.6378269791603088,0.9632666666666667,1,dqn2_is_aligned,0
96,-22.6403306078704,19.637413921863356,-19.637413921863356,3.0029166860070435,0.0,1,0.6285828202962875,0.9626333333333333,2,dqn2_is_aligned,0
97,-16.227087090458962,13.229888145723123,-13.229888145723123,2.9971989447358376,0.0,1,0.4930955469608307,0.962,2,dqn2_is_aligned,0
98,-18.981511035090776,12.963618934264787,-12.963618934264787,6.017892100825991,0.0,1,0.5487698316574097,0.96105,3,dqn2_is_aligned,0
99,-13.845641110819429,13.845641110819429,-13.845641110819429,0.0,0.0,1,0.5349193215370178,0.9607333333333333,1,dqn2_is_aligned,0
100,-16.609897323752058,13.610096034724961,-13.610096034724961,2.9998012890270975,0.0,1,0.5087586939334869,0.9601,2,dqn2_is_aligned,0
101,-17.2510215553801,14.241961510975898,-14.241961510975898,3.0090600444042,0.0,1,0.5071045905351639,0.9594666666666667,2,dqn2_is_aligned,0
102,-16.16895525300066,16.16895525300066,-16.16895525300066,0.0,0.0,1,0.6144389510154724,0.95915,1,dqn2_is_aligned,0
103,-13.60200179087201,13.60200179087201,-13.60200179087201,0.0,0.0,1,0.4836012125015259,0.9588333333333333,1,dqn2_is_aligned,0
104,-18.273744295071577,15.27317892463742,-15.27317892463742,3.0005653704341575,0.0,1,0.5521934628486633,0.9582,2,dqn2_is_aligned,0
105,-17.151692080112078,14.154287842856661,-14.154287842856661,2.997404237255418,0.0,1,0.3665120154619217,0.9575666666666667,2,dqn2_is_aligned,0
106,-19.46245117073886,19.46245117073886,-19.46245117073886,0.0,0.0,1,0.5031576156616211,0.95725,1,dqn2_is_aligned,0
107,-20.300644151331852,14.308678045487966,-14.308678045487966,5.9919661058438844,0.0,1,0.551105797290802,0.9563,3,dqn2_is_aligned,0
108,-19.030660791800777,16.033927000464132,-16.033927000464132,2.9967337913366463,0.0,1,0.6227297186851501,0.9556666666666667,2,dqn2_is_aligned,0
109,-21.817088581149434,15.808402805866706,-15.808402805866706,6.0086857752827285,0.0,1,0.4874723056952159,0.9547166666666667,3,dqn2_is_aligned,0
110,-20.58097182442022,14.593144135083946,-14.593144135083946,5.9878276893362745,0.0,1,0.4290193021297455,0.9537666666666667,3,dqn2_is_aligned,0
111,-18.421683354498526,15.421157709361921,-15.421157709361921,3.000525645136607,0.0,1,0.4540826082229614,0.9531333333333334,2,dqn2_is_aligned,0
112,-19.440672548654426,16.444420120635073,-16.444420120635073,2.9962524280193525,0.0,1,0.37039026618003845,0.9525,2,dqn2_is_aligned,0
113,-15.87215833021105,15.87215833021105,-15.87215833021105,0.0,0.0,1,0.4698082208633423,0.9521833333333334,1,dqn2_is_aligned,0
114,-22.090838259313205,16.08849896269504,-16.08849896269504,6.002339296618165,0.0,1,0.3483556807041168,0.9512333333333334,3,dqn2_is_aligned,0
115,-16.441512721513618,16.441512721513618,-16.441512721513618,0.0,0.0,1,0.4528016448020935,0.9509166666666666,1,dqn2_is_aligned,0
116,-20.19014221100077,14.178550883649166,-14.178550883649166,6.011591327351603,0.0,1,0.3533957004547119,0.9499666666666666,3,dqn2_is_aligned,0
117,-16.861409886303136,16.861409886303136,-16.861409886303136,0.0,0.0,1,0.5539279580116272,0.94965,1,dqn2_is_aligned,0
118,-13.542508992330227,13.542508992330227,-13.542508992330227,0.0,0.0,1,0.2923133969306946,0.9493333333333334,1,dqn2_is_aligned,0
119,-15.8721162385973,15.8721162385973,-15.8721162385973,0.0,0.0,1,0.45469462871551514,0.9490166666666666,1,dqn2_is_aligned,0
120,-17.312030593364636,14.309967370181198,-14.309967370181198,3.0020632231834385,0.0,1,0.3958308547735214,0.9483833333333334,2,dqn2_is_aligned,0
121,-17.04614880761639,14.049831246708777,-14.049831246708777,2.9963175609076145,0.0,1,0.46244917809963226,0.94775,2,dqn2_is_aligned,0
122,-15.11426772132296,15.11426772132296,-15.11426772132296,0.0,0.0,1,0.38180410861968994,0.9474333333333333,1,dqn2_is_aligned,0
123,-13.626126708054187,13.626126708054187,-13.626126708054187,0.0,0.0,1,0.3867000341415405,0.9471166666666667,1,dqn2_is_aligned,0
124,-25.928587956643497,13.939538971342813,-13.939538971342813,11.989048985300682,0.0,1,0.4298773229122162,0.9455333333333333,5,dqn2_is_aligned,0
125,-20.614813001635852,14.629798635432678,-14.629798635432678,5.985014366203173,0.0,1,0.3353978494803111,0.9445833333333333,3,dqn2_is_aligned,0
126,-19.642273366638044,16.647244765039204,-16.647244765039204,2.9950286015988388,0.0,1,0.3812716007232666,0.94395,2,dqn2_is_aligned,0
127,-14.713185564453113,14.713185564453113,-14.713185564453113,0.0,0.0,1,0.32346734404563904,0.9436333333333333,1,dqn2_is_aligned,0
128,-20.244478018921114,17.24526090854539,-17.24526090854539,2.9992171103757235,0.0,1,0.3455655723810196,0.9430000000000001,2,dqn2_is_aligned,0
129,-18.36349501055423,18.36349501055423,-18.36349501055423,0.0,0.0,1,0.29861506819725037,0.9426833333333333,1,dqn2_is_aligned,0
130,-21.15804980842453,18.160870637657922,-18.160870637657922,2.997179170766608,0.0,1,0.34243229031562805,0.94205,2,dqn2_is_aligned,0
131,-20.26025096364961,17.266396877701595,-17.266396877701595,2.993854085948015,0.0,1,0.33639998733997345,0.9414166666666667,2,dqn2_is_aligned,0
132,-19.950060866424394,16.951261556847896,-16.951261556847896,2.998799309576497,0.0,1,0.3643813878297806,0.9407833333333333,2,dqn2_is_aligned,0
133,-18.830722995474503,18.830722995474503,-18.830722995474503,0.0,0.0,1,0.3733380138874054,0.9404666666666667,1,dqn2_is_aligned,0
134,-23.847163806310295,17.847365277724236,-17.847365277724236,5.999798528586059,0.0,1,0.27999786535898846,0.9395166666666667,3,dqn2_is_aligned,0
135,-19.503367134159966,13.50530026594754,-13.50530026594754,5.998066868212428,0.0,1,0.3003832995891571,0.9385666666666667,3,dqn2_is_aligned,0
136,-14.09534362685605,14.09534362685605,-14.09534362685605,0.0,0.0,1,0.25493672490119934,0.93825,1,dqn2_is_aligned,0
137,-15.042745781471467,15.042745781471467,-15.042745781471467,0.0,0.0,1,0.3394997715950012,0.9379333333333333,1,dqn2_is_aligned,0
138,-24.574212718238176,15.60266789262954,-15.60266789262954,8.971544825608635,0.0,1,0.30475158244371414,0.9366666666666666,4,dqn2_is_aligned,0
139,-19.187103675635665,16.188787208015754,-16.188787208015754,2.998316467619913,0.0,1,0.3386509269475937,0.9360333333333334,2,dqn2_is_aligned,0
140,-24.828031220931685,18.827389150075646,-18.827389150075646,6.000642070856038,0.0,1,0.23174582421779633,0.9350833333333334,3,dqn2_is_aligned,0
141,-18.116785441360086,15.106274535604314,-15.106274535604314,3.010510905755774,0.0,1,0.3766787648200989,0.93445,2,dqn2_is_aligned,0
142,-22.01927639442778,16.025847617100908,-16.025847617100908,5.993428777326873,0.0,1,0.30514034628868103,0.9335,3,dqn2_is_aligned,0
143,-17.40845691838702,14.406553913325126,-14.406553913325126,3.0019030050618936,0.0,1,0.2634204626083374,0.9328666666666666,2,dqn2_is_aligned,0
144,-17.362310301273,17.362310301273,-17.362310301273,0.0,0.0,1,0.3510114848613739,0.93255,1,dqn2_is_aligned,0
145,-13.977209293265958,13.977209293265958,-13.977209293265958,0.0,0.0,1,0.22608910501003265,0.9322333333333334,1,dqn2_is_aligned,0
146,-21.275365824518595,15.269473620030283,-15.269473620030283,6.005892204488312,0.0,1,0.21778860688209534,0.9312833333333334,3,dqn2_is_aligned,0
147,-17.170892593938447,17.170892593938447,-17.170892593938447,0.0,0.0,1,0.3201102912425995,0.9309666666666667,1,dqn2_is_aligned,0
148,-21.95984273432004,12.965445609722792,-12.965445609722792,8.994397124597247,0.0,1,0.2179664969444275,0.9297,4,dqn2_is_aligned,0
149,-19.926030650476253,16.93077399553289,-16.93077399553289,2.9952566549433635,0.0,1,0.24544070661067963,0.9290666666666667,2,dqn2_is_aligned,0
150,-22.13330440378556,13.136788064038285,-13.136788064038285,8.996516339747272,0.0,1,0.23992731049656868,0.9278,4,dqn2_is_aligned,0
151,-17.695685722809728,14.702167087158102,-14.702167087158102,2.993518635651624,0.0,1,0.3045746237039566,0.9271666666666667,2,dqn2_is_aligned,0
152,-14.904668545860034,14.904668545860034,-14.904668545860034,0.0,0.0,1,0.3314858675003052,0.92685,1,dqn2_is_aligned,0
153,-19.415276350804927,16.419552352346045,-16.419552352346045,2.995723998458883,0.0,1,0.25731101632118225,0.9262166666666667,2,dqn2_is_aligned,0
154,-13.6156899142037,13.6156899142037,-13.6156899142037,0.0,0.0,1,0.18504203855991364,0.9259,1,dqn2_is_aligned,0
155,-16.962150490982708,16.962150490982708,-16.962150490982708,0.0,0.0,1,0.3455409109592438,0.9255833333333333,1,dqn2_is_aligned,0
156,-28.32326801287003,16.306608021203317,-16.306608021203317,12.016659991666714,0.0,1,0.26974197626113894,0.924,5,dqn2_is_aligned,0
157,-21.518552761642873,18.526397602329325,-18.526397602329325,2.9921551593135467,0.0,1,0.24864043295383453,0.9233666666666667,2,dqn2_is_aligned,0
158,-15.206877817867337,15.206877817867337,-15.206877817867337,0.0,0.0,1,0.2969411015510559,0.92305,1,dqn2_is_aligned,0
159,-17.863881614163002,14.858159041786223,-14.858159041786223,3.0057225723767806,0.0,1,0.21406236290931702,0.9224166666666667,2,dqn2_is_aligned,0
160,-16.022569436216827,16.022569436216827,-16.022569436216827,0.0,0.0,1,0.2110174596309662,0.9221,1,dqn2_is_aligned,0
161,-22.612849765287265,19.614414235441302,-19.614414235441302,2.998435529845963,0.0,1,0.20760655403137207,0.9214666666666667,2,dqn2_is_aligned,0
162,-18.40015689259505,15.39301110614133,-15.39301110614133,3.007145786453718,0.0,1,0.25284186005592346,0.9208333333333334,2,dqn2_is_aligned,0
163,-19.640952810519252,19.640952810519252,-19.640952810519252,0.0,0.0,1,0.28856557607650757,0.9205166666666666,1,dqn2_is_aligned,0
164,-14.184655595862239,14.184655595862239,-14.184655595862239,0.0,0.0,1,0.298164427280426,0.9202,1,dqn2_is_aligned,0
165,-32.04281001289717,14.013716062365233,-14.013716062365233,18.029093950531937,0.0,1,0.25337197738034384,0.9179833333333334,7,dqn2_is_aligned,0
166,-23.831032221502745,14.827934671714615,-14.827934671714615,9.00309754978813,0.0,1,0.19970358908176422,0.9167166666666666,4,dqn2_is_aligned,0
167,-17.554659289278796,14.558198890334495,-14.558198890334495,2.9964603989443024,0.0,1,0.24172793328762054,0.9160833333333334,2,dqn2_is_aligned,0
168,-14.532305889893848,14.532305889893848,-14.532305889893848,0.0,0.0,1,0.2147219479084015,0.9157666666666666,1,dqn2_is_aligned,0
169,-17.99516178187588,17.99516178187588,-17.99516178187588,0.0,0.0,1,0.3670336604118347,0.91545,1,dqn2_is_aligned,0
170,-17.5564635558564,14.56164124888204,-14.56164124888204,2.9948223069743594,0.0,1,0.21471837162971497,0.9148166666666666,2,dqn2_is_aligned,0
171,-20.11278865149579,17.112627608227626,-17.112627608227626,3.000161043268163,0.0,1,0.25787290930747986,0.9141833333333333,2,dqn2_is_aligned,0
172,-13.965308669263266,13.965308669263266,-13.965308669263266,0.0,0.0,1,0.1478697806596756,0.9138666666666666,1,dqn2_is_aligned,0
173,-15.396691760436454,15.396691760436454,-15.396691760436454,0.0,0.0,1,0.18620742857456207,0.91355,1,dqn2_is_aligned,0
174,-19.47243841498647,19.47243841498647,-19.47243841498647,0.0,0.0,1,0.18846681714057922,0.9132333333333333,1,dqn2_is_aligned,0
175,-18.35755090517723,15.350384115741633,-15.350384115741633,3.0071667894355962,0.0,1,0.22150468081235886,0.9126,2,dqn2_is_aligned,0
176,-19.460831097005908,16.456248564310272,-16.456248564310272,3.004582532695636,0.0,1,0.18738412857055664,0.9119666666666667,2,dqn2_is_aligned,0
177,-14.915278877552396,14.915278877552396,-14.915278877552396,0.0,0.0,1,0.15573550760746002,0.91165,1,dqn2_is_aligned,0
178,-20.159442942366532,14.151693805906973,-14.151693805906973,6.0077491364595605,0.0,1,0.24935937921206155,0.9107000000000001,3,dqn2_is_aligned,0
179,-16.255049949613465,16.255049949613465,-16.255049949613465,0.0,0.0,1,0.12872542440891266,0.9103833333333333,1,dqn2_is_aligned,0
180,-14.071723106034995,14.071723106034995,-14.071723106034995,0.0,0.0,1,0.2814936935901642,0.9100666666666667,1,dqn2_is_aligned,0
181,-21.85852079766463,12.855349597280963,-12.855349597280963,9.003171200383669,0.0,1,0.20796337723731995,0.9088,4,dqn2_is_aligned,0
182,-19.849293074543688,13.840096178348915,-13.840096178348915,6.009196896194775,0.0,1,0.19905121624469757,0.90785,3,dqn2_is_aligned,0
183,-16.323830123241123,16.323830123241123,-16.323830123241123,0.0,0.0,1,0.24396854639053345,0.9075333333333333,1,dqn2_is_aligned,0
184,-14.651410423056177,14.651410423056177,-14.651410423056177,0.0,0.0,1,0.17140787839889526,0.9072166666666667,1,dqn2_is_aligned,0
185,-16.016271281876175,13.015342473160274,-13.015342473160274,3.0009288087159,0.0,1,0.19427800178527832,0.9065833333333333,2,dqn2_is_aligned,0
186,-13.850961428040875,13.850961428040875,-13.850961428040875,0.0,0.0,1,0.24934980273246765,0.9062666666666667,1,dqn2_is_aligned,0
187,-15.232619078012988,15.232619078012988,-15.232619078012988,0.0,0.0,1,0.18386918306350708,0.90595,1,dqn2_is_aligned,0
188,-17.273793442853957,17.273793442853957,-17.273793442853957,0.0,0.0,1,0.12962327897548676,0.9056333333333333,1,dqn2_is_aligned,0
189,-15.784393217657566,15.784393217657566,-15.784393217657566,0.0,0.0,1,0.23711486160755157,0.9053166666666667,1,dqn2_is_aligned,0
190,-16.41202360012528,16.41202360012528,-16.41202360012528,0.0,0.0,1,0.18462026119232178,0.905,1,dqn2_is_aligned,0
191,-21.90954828507591,12.895510125780163,-12.895510125780163,9.014038159295747,0.0,1,0.1692563220858574,0.9037333333333334,4,dqn2_is_aligned,0
192,-21.595271964494003,18.600273908120357,-18.600273908120357,2.994998056373646,0.0,1,0.15928589552640915,0.9031,2,dqn2_is_aligned,0
193,-19.726770388373474,13.73132098554919,-13.73132098554919,5.995449402824285,0.0,1,0.16161557535330454,0.90215,3,dqn2_is_aligned,0
194,-16.778112762674127,13.78743540923466,-13.78743540923466,2.9906773534394664,0.0,1,0.17621910572052002,0.9015166666666666,2,dqn2_is_aligned,0
195,-22.99198279428767,14.006638751851597,-14.006638751851597,8.985344042436072,0.0,1,0.20766234025359154,0.90025,4,dqn2_is_aligned,0
