episode,step,t,remaining_inventory,action,exec_price,mid_price,reward,is_twap,executed_qty,forced_qty,step_is
0,0,1,57.0,10,99.92755236930432,99.95887932169568,-4.479754191963522,0,143.0,0.0,4.479754191963522
0,1,2,4.0,13,86.82100912918636,86.85000000000001,-3.757824582494132,0,53.0,0.0,1.5365161531231166
0,2,3,4.0,0,nan,82.49,-4.4426168587420305,0,0.0,0.0,0.0
0,3,4,3.0,4,82.51329560474592,82.55,-5.03464836133886,0,1.0,0.0,0.03670439525407687
0,4,5,1.0,7,82.4415282540747,82.47,-2.2782519212216186,0,2.0,0.0,0.05694349185060332
0,5,6,0.0,12,82.30031674829634,82.33,-0.029683251703659153,0,1.0,0.0,0.029683251703659153
1,0,1,29.0,12,99.76548463525205,99.79583399371525,-5.189740297206853,0,171.0,0.0,5.189740297206853
1,1,2,21.0,4,84.21615812185733,84.25,-11.913582324408114,0,8.0,0.0,0.2707350251413345
1,2,3,0.0,14,83.68396785416384,83.72,-0.7566750625593528,0,21.0,0.0,0.7566750625593528
2,0,1,114.0,6,99.72082496031648,99.75154818594366,-2.642197403937871,0,86.0,0.0,2.642197403937871
2,1,2,57.0,7,91.42049982962186,91.45,-33.26949997043627,0,57.0,0.0,1.6815097115541136
2,2,3,0.0,14,86.25875820280093,86.3,-2.35078244034662,0,57.0,0.0,2.35078244034662
3,0,1,129.0,5,99.85344546686848,99.88272921140229,-2.07914586190077,0,71.0,0.0,2.07914586190077
3,1,2,0.0,14,93.19100257128653,93.22,-3.7406683040372286,0,129.0,0.0,3.7406683040372286
4,0,1,29.0,12,100.15254095505792,100.1837081617879,-5.329592350828207,0,171.0,0.0,5.329592350828207
4,1,2,10.0,9,84.32759413604808,84.36,-6.181472979630295,0,19.0,0.0,0.6157114150865226
4,2,3,9.0,2,82.71129769386717,82.74,-10.04707312231162,0,1.0,0.0,0.028702306132828426
4,3,4,5.0,7,82.54080373280186,82.57000000000001,-8.46542741560824,0,4.0,0.0,0.11678506879258066
4,4,5,1.0,12,82.13031973851292,82.16,-2.3450256717658005,0,4.0,0.0,0.11872104594829125
4,5,6,0.0,9,81.59690030935883,81.63,-0.03309969064116558,0,1.0,0.0,0.03309969064116558
