episode,episode_reward,episode_is,completed,mean_loss,epsilon,steps,strategy,is_twap
0,-20.02277916746382,6.139601483894978,1,0.0,1.0,6,tabular_q_train_tiny,0
1,-17.85999768417432,6.217150384907541,1,0.0,0.9999525,3,tabular_q_train_tiny,0
2,-38.26247981472076,6.674489555838605,1,0.0,0.999905,3,tabular_q_train_tiny,0
3,-5.8198141659379985,5.8198141659379985,1,0.0,0.9998575,2,tabular_q_train_tiny,0
4,-32.40169123078533,6.242611877429596,1,0.0,0.99981,6,tabular_q_train_tiny,0
