episode,episode_reward,episode_is,completed,steps,epsilon,strategy,is_twap
90,10.429999999994152,-10.429999999999495,1,60,0.0,last_minute,0
91,-62.73000000001707,62.73000000001616,1,60,0.0,last_minute,0
92,-61.45999999998787,61.45999999998253,1,60,0.0,last_minute,0
93,-95.67000000000053,95.66999999999837,1,60,0.0,last_minute,0
94,-94.94000000000949,94.94000000000824,1,60,0.0,last_minute,0
95,-110.41000000000179,110.41000000000167,1,60,0.0,last_minute,0
96,-29.269999999999527,29.27000000001101,1,60,0.0,last_minute,0
97,-85.72000000000799,85.71999999999491,1,60,0.0,last_minute,0
98,-87.50999999998737,87.50999999999465,1,60,0.0,last_minute,0
99,-16.920000000001664,16.919999999998936,1,60,0.0,last_minute,0
100,-36.24000000000501,36.24000000000649,1,60,0.0,last_minute,0
101,-15.779999999979168,15.779999999978145,1,60,0.0,last_minute,0
102,-117.53000000000202,117.53000000000213,1,60,0.0,last_minute,0
103,-23.04999999998813,23.049999999983584,1,60,0.0,last_minute,0
104,-11.149999999984175,11.149999999986449,1,60,0.0,last_minute,0
105,22.980000000007294,-22.980000000003997,1,60,0.0,last_minute,0
106,-37.17999999998278,37.17999999999222,1,60,0.0,last_minute,0
107,28.039999999997008,-28.039999999990073,1,60,0.0,last_minute,0
108,-47.50999999998908,47.509999999988395,1,60,0.0,last_minute,0
109,-165.45999999998503,165.45999999999594,1,60,0.0,last_minute,0
110,8.229999999993652,-8.229999999997517,1,60,0.0,last_minute,0
111,-22.70999999999958,22.71000000000356,1,60,0.0,last_minute,0
112,35.06999999999982,-35.0700000000046,1,60,0.0,last_minute,0
113,-106.76999999999668,106.76999999998316,1,60,0.0,last_minute,0
114,-148.5199999999861,148.51999999999066,1,60,0.0,last_minute,0
115,83.34000000000106,-83.34000000000685,1,60,0.0,last_minute,0
116,9.939999999998918,-9.940000000000282,1,60,0.0,last_minute,0
117,-52.05999999999369,52.05999999999733,1,60,0.0,last_minute,0
118,-171.28999999999644,171.28999999999905,1,60,0.0,last_minute,0
119,-73.95999999998276,73.95999999998537,1,60,0.0,last_minute,0
120,70.67000000002133,-70.6700000000211,1,60,0.0,last_minute,0
121,62.86999999999534,-62.870000000003756,1,60,0.0,last_minute,0
122,-24.209999999985598,24.2099999999823,1,60,0.0,last_minute,0
123,-4.319999999996753,4.320000000006985,1,60,0.0,last_minute,0
124,-9.270000000004075,9.270000000000778,1,60,0.0,last_minute,0
125,14.410000000010314,-14.410000000012246,1,60,0.0,last_minute,0
126,-97.54999999999518,97.54999999998404,1,60,0.0,last_minute,0
127,-18.53000000001282,18.530000000012592,1,60,0.0,last_minute,0
128,11.010000000019545,-11.010000000013065,1,60,0.0,last_minute,0
129,-46.879999999991014,46.879999999987376,1,60,0.0,last_minute,0
130,30.58000000000345,-30.580000000000496,1,60,0.0,last_minute,0
131,-14.269999999989523,14.26999999998202,1,60,0.0,last_minute,0
132,-48.35000000000127,48.34999999999923,1,60,0.0,last_minute,0
133,-5.829999999980373,5.8299999999889,1,60,0.0,last_minute,0
134,39.31000000000995,-39.31000000001461,1,60,0.0,last_minute,0
135,-45.919999999994275,45.9199999999953,1,60,0.0,last_minute,0
136,-52.479999999996494,52.48000000000275,1,60,0.0,last_minute,0
137,-63.41999999998973,63.41999999997938,1,60,0.0,last_minute,0
138,-5.2800000000022465,5.279999999999063,1,60,0.0,last_minute,0
139,33.88000000001148,-33.88000000001057,1,60,0.0,last_minute,0
140,-23.969999999977517,23.969999999977176,1,60,0.0,last_minute,0
141,14.470000000002301,-14.47000000000287,1,60,0.0,last_minute,0
142,0.7600000000144291,-0.7600000000138607,1,60,0.0,last_minute,0
143,-61.709999999997876,61.71000000000504,1,60,0.0,last_minute,0
144,-193.09999999999104,193.09999999998695,1,60,0.0,last_minute,0
145,-115.56999999999925,115.56999999999107,1,60,0.0,last_minute,0
146,-28.19000000000233,28.190000000009263,1,60,0.0,last_minute,0
147,-13.190000000006648,13.190000000008695,1,60,0.0,last_minute,0
148,-180.6399999999926,180.6399999999968,1,60,0.0,last_minute,0
149,19.880000000016025,-19.880000000014775,1,60,0.0,last_minute,0
150,-80.07999999999379,80.07999999999527,1,60,0.0,last_minute,0
151,-4.189999999981524,4.189999999979932,1,60,0.0,last_minute,0
152,-25.869999999994207,25.869999999997617,1,60,0.0,last_minute,0
153,-99.3500000000081,99.35000000000116,1,60,0.0,last_minute,0
154,-2.6899999999815236,2.6899999999869806,1,60,0.0,last_minute,0
155,-8.670000000007349,8.670000000009281,1,60,0.0,last_minute,0
156,-59.07999999999379,59.07999999999447,1,60,0.0,last_minute,0
157,-0.6100000000000136,0.6099999999946704,1,60,0.0,last_minute,0
158,-22.989999999981592,22.98999999999296,1,60,0.0,last_minute,0
159,-103.57000000000926,103.57000000000482,1,60,0.0,last_minute,0
160,4.200000000017326,-4.200000000011528,1,60,0.0,last_minute,0
161,-118.94999999997822,118.9499999999839,1,60,0.0,last_minute,0
162,13.790000000013833,-13.790000000014402,1,60,0.0,last_minute,0
163,-146.79000000000246,146.79000000000997,1,60,0.0,last_minute,0
164,-150.23999999998898,150.2399999999966,1,60,0.0,last_minute,0
165,-31.160000000003492,31.159999999999854,1,60,0.0,last_minute,0
166,-13.560000000011655,13.560000000012451,1,60,0.0,last_minute,0
167,-80.92000000000053,80.91999999999189,1,60,0.0,last_minute,0
168,-7.170000000002574,7.170000000002119,1,60,0.0,last_minute,0
169,-30.199999999992542,30.199999999993565,1,60,0.0,last_minute,0
170,-198.9600000000147,198.960000000028,1,60,0.0,last_minute,0
171,-15.490000000005239,15.489999999999782,1,60,0.0,last_minute,0
172,-14.369999999985339,14.369999999985339,1,60,0.0,last_minute,0
173,-84.68999999998869,84.68999999998061,1,60,0.0,last_minute,0
174,-44.71000000000697,44.71000000000913,1,60,0.0,last_minute,0
175,-23.129999999985557,23.129999999994766,1,60,0.0,last_minute,0
176,41.849999999988995,-41.84999999999661,1,60,0.0,last_minute,0
177,-84.86999999998739,84.86999999999512,1,60,0.0,last_minute,0
178,-97.23999999999182,97.23999999998512,1,60,0.0,last_minute,0
179,23.759999999996126,-23.759999999995784,1,60,0.0,last_minute,0
180,-98.2699999999927,98.26999999999941,1,60,0.0,last_minute,0
181,42.89000000000624,-42.88999999999987,1,60,0.0,last_minute,0
182,-159.08999999999992,159.08999999999196,1,60,0.0,last_minute,0
183,20.500000000001364,-20.49999999999841,1,60,0.0,last_minute,0
184,-58.800000000008595,58.80000000000507,1,60,0.0,last_minute,0
185,22.400000000001,-22.40000000000464,1,60,0.0,last_minute,0
186,-141.28999999998337,141.2899999999837,1,60,0.0,last_minute,0
187,-104.70000000000482,104.70000000000823,1,60,0.0,last_minute,0
188,-12.259999999983393,12.259999999983506,1,60,0.0,last_minute,0
189,-50.21999999998752,50.219999999981724,1,60,0.0,last_minute,0
190,-146.03999999998223,146.03999999998507,1,60,0.0,last_minute,0
191,-149.0499999999961,149.05000000000257,1,60,0.0,last_minute,0
192,-0.5199999999938427,0.5199999999945248,1,60,0.0,last_minute,0
193,10.649999999995316,-10.649999999998272,1,60,0.0,last_minute,0
194,-222.19999999997663,222.19999999997242,1,60,0.0,last_minute,0
195,-9.589999999990823,9.589999999988663,1,60,0.0,last_minute,0
196,-1.5299999999920146,1.5300000000024738,1,60,0.0,last_minute,0
197,1.6000000000026375,-1.600000000010482,1,60,0.0,last_minute,0
198,31.050000000001774,-31.05000000000757,1,60,0.0,last_minute,0
199,-3.4800000000002456,3.479999999996153,1,60,0.0,last_minute,0
