episode,episode_reward,episode_is,completed,mean_loss,epsilon,steps,strategy,is_twap
245,-1627.3228948831445,1627.3228948831445,1,13.31117868423462,0.9603375,11,dqn,0
246,-1415.1057935729316,1415.1057935729316,1,16.849575519561768,0.9602425,2,dqn,0
247,-1908.736049755092,1908.736049755092,1,16.450644731521606,0.9599575,6,dqn,0
248,-1199.6665169900036,1199.6665169900036,1,11.186475932598114,0.9595775,8,dqn,0
249,-1242.7360183333008,1242.7360183333008,1,6.5450065930684405,0.9592925,6,dqn,0
250,-1285.060907655544,1285.060907655544,1,9.019913494586945,0.9591025,4,dqn,0
251,-1627.4782880993073,1627.4782880993073,1,12.24003291130066,0.9586275,10,dqn,0
252,-1043.4885798453622,1043.4885798453622,1,12.353592829270797,0.958105,11,dqn,0
253,-2185.3956348570405,2185.3956348570405,1,9.359798351923624,0.95782,6,dqn,0
254,-1226.5504337105053,1226.5504337105053,1,9.074473814530807,0.9572975,11,dqn,0
255,-791.186059438285,791.186059438285,1,9.160084984519266,0.956775,11,dqn,0
256,-1536.3389626232972,1536.3389626232972,1,11.950154304504395,0.95668,2,dqn,0
257,-1159.3931263495654,1159.3931263495654,1,10.57542626063029,0.956395,6,dqn,0
258,-920.9088825462767,920.9088825462767,1,11.856658193800184,0.9559675,9,dqn,0
259,-2182.8559469811175,2182.8559469811175,1,8.77752192815145,0.9556825,6,dqn,0
260,-1668.9469573743227,1668.9469573743227,1,9.64319658279419,0.9553975,6,dqn,0
261,-1894.1523974038096,1894.1523974038096,1,8.679951429367065,0.9550175,8,dqn,0
262,-773.3009884163782,773.3009884163782,1,6.692553102970123,0.9546375,8,dqn,0
263,-1414.8706322109967,1414.8706322109967,1,5.988563984632492,0.9542575,8,dqn,0
264,-1688.177002238543,1688.177002238543,1,4.848663151264191,0.9540675,4,dqn,0
265,-1146.5429941316415,1146.5429941316415,1,11.130090304783412,0.953735,7,dqn,0
266,-1461.463490513056,1461.463490513056,1,7.070847814733332,0.9532125,11,dqn,0
267,-1922.0124300589755,1922.0124300589755,1,6.863021169389997,0.95288,7,dqn,0
268,-2500.987548828107,2500.987548828107,1,3.9832065105438232,0.9528325,1,dqn,0
269,-2207.847042372463,2207.847042372463,1,6.363717198371887,0.9524525,8,dqn,0
270,-856.9981579158684,856.9981579158684,1,9.639904294695173,0.95212,7,dqn,0
271,-1188.8954907172804,1188.8954907172804,1,7.079095748754648,0.9515025,13,dqn,0
272,-1888.4667070633586,1888.4667070633586,1,7.22549569606781,0.9511225,8,dqn,0
273,-2503.412475585833,2503.412475585833,1,3.8448312282562256,0.951075,1,dqn,0
274,-1106.7981378573338,1106.7981378573338,1,6.550682544708252,0.9507425,7,dqn,0
275,-1510.2592242091378,1510.2592242091378,1,6.958133254732404,0.95041,7,dqn,0
276,-741.4442702270668,741.4442702270668,1,8.383985837300619,0.94984,12,dqn,0
277,-1425.714999587866,1425.714999587866,1,5.9835682426180155,0.949175,14,dqn,0
278,-1236.0627873719404,1236.0627873719404,1,7.651108687574213,0.9486525,11,dqn,0
279,-1275.1690011261644,1275.1690011261644,1,6.153628877231053,0.9479875,14,dqn,0
280,-2188.3830411122844,2188.3830411122844,1,8.363835402897426,0.947655,7,dqn,0
281,-1180.5481888400204,1180.5481888400204,1,8.001416342599052,0.9473225,7,dqn,0
282,-884.9768109744472,884.9768109744472,1,7.652925729751587,0.94699,7,dqn,0
283,-1280.85702692265,1280.85702692265,1,5.9529580275217695,0.9468475,3,dqn,0
284,-2500.4374694823355,2500.4374694823355,1,8.745732307434082,0.9468,1,dqn,0
285,-1178.8899092970194,1178.8899092970194,1,4.990285529030694,0.9463725000000001,9,dqn,0
286,-1049.3960952361797,1049.3960952361797,1,6.3501589563157825,0.945945,9,dqn,0
287,-923.7621710034376,923.7621710034376,1,4.988662685666766,0.9456125,7,dqn,0
288,-816.2303002734867,816.2303002734867,1,4.216727003455162,0.9452325,8,dqn,0
289,-1228.6757633801394,1228.6757633801394,1,5.616779433356391,0.944805,9,dqn,0
290,-1646.7385346290623,1646.7385346290623,1,5.509378433227539,0.94452,6,dqn,0
291,-2509.4125366210847,2509.4125366210847,1,5.613358020782471,0.9444725,1,dqn,0
292,-751.8146188578376,751.8146188578376,1,5.570896993983876,0.94395,11,dqn,0
293,-1629.4302172309442,1629.4302172309442,1,5.620901844718239,0.9434275,11,dqn,0
294,-1470.9882414967708,1470.9882414967708,1,5.121944114565849,0.9430475,8,dqn,0
295,-1914.0121930263163,1914.0121930263163,1,5.6285600066185,0.9428575,4,dqn,0
296,-1369.029473586665,1369.029473586665,1,5.019149255752564,0.9423825,10,dqn,0
297,-990.542439311554,990.542439311554,1,5.936682383219401,0.941955,9,dqn,0
298,-873.4141380734404,873.4141380734404,1,5.278497433662414,0.94148,10,dqn,0
299,-1536.3368987865701,1536.3368987865701,1,4.877448399861653,0.9413375,3,dqn,0
300,-700.4663463705268,700.4663463705268,1,4.492745727300644,0.9405775000000001,16,dqn,0
301,-1012.108680456648,1012.108680456648,1,4.525151300430298,0.94034,5,dqn,0
302,-2187.885107455045,2187.885107455045,1,4.435056090354919,0.940055,6,dqn,0
303,-1277.5313530929382,1277.5313530929382,1,6.968093299865723,0.9398175,5,dqn,0
304,-1136.8792487411904,1136.8792487411904,1,2.961616357167562,0.939675,3,dqn,0
305,-812.8062098592446,812.8062098592446,1,5.412779062986374,0.939295,8,dqn,0
306,-790.0657399865174,790.0657399865174,1,3.9965379346500742,0.9387725,11,dqn,0
307,-1165.8901836343773,1165.8901836343773,1,4.387082801924811,0.938345,9,dqn,0
308,-1891.1423721906172,1891.1423721906172,1,4.6225568907601495,0.9380125,7,dqn,0
309,-1646.053945715154,1646.053945715154,1,5.033999934792519,0.9376325,8,dqn,0
310,-1023.1142784699505,1023.1142784699505,1,2.887673646211624,0.9372525,8,dqn,0
311,-1512.5292723885061,1512.5292723885061,1,3.6443942487239838,0.9368725,8,dqn,0
312,-989.8084065757675,989.8084065757675,1,2.8107118755578995,0.9364925,8,dqn,0
313,-815.7120992854295,815.7120992854295,1,3.1687029798825583,0.9359225,12,dqn,0
314,-1328.6112396956653,1328.6112396956653,1,3.6802652180194855,0.9355425,8,dqn,0
315,-1039.2551779427486,1039.2551779427486,1,3.604472517967224,0.9350675,10,dqn,0
316,-1693.6522024095311,1693.6522024095311,1,2.9736624717712403,0.93483,5,dqn,0
317,-1187.6669640338152,1187.6669640338152,1,3.7626895904541016,0.934355,10,dqn,0
318,-2499.9624633788926,2499.9624633788926,1,4.3625168800354,0.9343075,1,dqn,0
319,-1687.8646156395162,1687.8646156395162,1,4.734614849090576,0.934165,3,dqn,0
320,-1903.6900509298175,1903.6900509298175,1,4.0965217590332035,0.9339275,5,dqn,0
321,-1122.4678395307844,1122.4678395307844,1,3.932025194168091,0.9335475,8,dqn,0
322,-2509.912567138599,2509.912567138599,1,3.4080283641815186,0.9335,1,dqn,0
323,-2187.1602508510778,2187.1602508510778,1,4.6196813053554955,0.9330725,9,dqn,0
324,-1668.8755927236505,1668.8755927236505,1,3.513953023486667,0.932645,9,dqn,0
325,-596.3732634295529,596.3732634295529,1,2.915184125304222,0.931885,16,dqn,0
326,-1665.3966785969114,1665.3966785969114,1,2.630555897951126,0.931505,8,dqn,0
327,-1707.6940656555273,1707.6940656555273,1,4.0324156284332275,0.93141,2,dqn,0
328,-1245.2775805704746,1245.2775805704746,1,3.7661457856496177,0.93084,12,dqn,0
329,-989.3316209991696,989.3316209991696,1,3.2414615750312805,0.930555,6,dqn,0
330,-1459.844679336299,1459.844679336299,1,3.260578223637172,0.9302225,7,dqn,0
331,-999.6275816133272,999.6275816133272,1,3.3348584473133087,0.9298425,8,dqn,0
332,-1615.9773456742134,1615.9773456742134,1,2.5324014160368176,0.929415,9,dqn,0
333,-1461.5905402868061,1461.5905402868061,1,3.1676681084292277,0.92875,14,dqn,0
334,-1534.7783011198776,1534.7783011198776,1,3.30210542678833,0.928655,2,dqn,0
