episode,episode_reward,episode_is,completed,steps,epsilon,strategy,is_twap
0,-6.265404509991868,6.265404509991868,1,1,0.0,immediate,0
1,-6.069881795968968,6.069881795968968,1,1,0.0,immediate,0
