episode,step,t,remaining_inventory,action,exec_price,mid_price,reward,is_twap,executed_qty,forced_qty,step_is
0,0,1,0.0,-1,99.92755229914572,99.95887932169568,-6.265404509991868,0,200.0,0.0,6.265404509991868
1,0,1,0.0,-1,99.7654845847354,99.79583399371525,-6.069881795968968,0,200.0,0.0,6.069881795968968
