episode,step,t,remaining_inventory,action,exec_price,mid_price,reward,env_reward,is_twap,executed_qty,forced_qty,step_is,hold_penalty,leftover_penalty
8,0,1,214.0,11,1004.7817263464356,1006.760009765625,-1770.3774095727422,-1554.9307674828983,0,786.0,0.0,1554.9307674828983,215.44664208984375,0.0
8,1,2,138.0,5,1006.3109226523133,1006.7000122070312,-168.5036875062241,-34.13062061169285,0,76.0,0.0,29.570806158567848,138.93288134765626,0.0
8,2,3,79.0,6,1006.2696012570801,1006.635009765625,-101.09314277563195,-28.934102004147576,0,59.0,0.0,21.559102004147576,79.53404077148437,0.0
8,3,4,68.0,2,1006.36554240625,1006.625,-71.31371419531219,-4.339140953124684,0,11.0,0.0,2.8540335312496836,68.4596806640625,0.0
8,4,5,58.0,2,1006.3153158538819,1006.5750122070312,-60.98904409789991,-4.446939117431157,0,10.0,0.0,2.5969635314936568,58.39208056640625,0.0
8,5,6,46.0,3,1006.2877523252258,1006.5549926757812,-49.517844655883856,-5.667089284790109,0,12.0,0.0,3.2068842066651086,46.31096044921875,0.0
8,6,7,3.0,13,1006.2067246483155,1006.5549926757812,-17.995805210325944,-23.79126004431032,0,43.0,0.0,14.97552518102907,3.0202800292968752,0.0
8,7,8,2.0,4,1006.3015924563751,1006.5549926757812,-2.2669202389373533,-0.45841730924985313,0,1.0,0.0,0.25340021940610313,2.01352001953125,0.0
8,8,9,1.0,2,1006.3213553039551,1006.5750122070312,-1.2604169128417735,-0.4386544616698984,0,1.0,0.0,0.2536569030761484,1.006760009765625,0.0
8,9,10,0.0,5,1006.3211036602021,1006.5750122070312,-0.25390854682916597,-0.43890610542291597,0,1.0,0.0,0.25390854682916597,0.0,0.0
9,0,1,643.0,5,1002.9690407305909,1003.864990234375,-965.3391615716251,-319.853972850922,0,357.0,0.0,319.853972850922,645.4851887207031,0.0
9,1,2,138.0,11,1002.5080157338257,1003.864990234375,-823.805491429747,-685.2721227774032,0,505.0,0.0,685.2721227774032,138.53336865234377,0.0
9,2,3,49.0,9,1003.4252973686523,1003.864990234375,-88.32204957080387,-39.132665049319485,0,89.0,0.0,39.132665049319485,49.18938452148438,0.0
9,3,4,11.0,11,1003.5309541588745,1003.864990234375,-23.735885761598453,-12.693370869020328,0,38.0,0.0,12.693370869020328,11.042514892578124,0.0
9,4,5,0.0,14,1003.5891783283081,1003.864990234375,-3.0339309667359657,-3.0339309667359657,0,11.0,0.0,3.0339309667359657,0.0,0.0
10,0,1,71.0,13,1003.5188822766113,1005.85498046875,-2241.6509241101394,-2170.2352204968583,0,929.0,0.0,2170.2352204968583,71.41570361328124,0.0
10,1,2,30.0,8,1005.518270514038,1005.85498046875,-43.98075755725359,-13.805108143191092,0,41.0,0.0,13.805108143191092,30.175649414062498,0.0
10,2,3,17.0,6,1005.5783703491211,1005.85498046875,-20.695466223144617,-3.5959315551758664,0,13.0,0.0,3.5959315551758664,17.09953466796875,0.0
10,3,4,9.0,7,1005.5876745076905,1005.85498046875,-11.191142512694684,-2.138447688475935,0,8.0,0.0,2.138447688475935,9.052694824218749,0.0
10,4,5,9.0,0,1005.85498046875,1005.85498046875,-9.052694824218749,0.0,0,0.0,0.0,0.0,9.052694824218749,0.0
10,5,6,7.0,3,1005.6007506224365,1005.85498046875,-7.549444555908207,-0.5084596926269569,0,2.0,0.0,0.5084596926269569,7.04098486328125,0.0
10,6,7,6.0,1,1005.6027623323974,1005.85498046875,-6.287348019165053,-0.2522181363525533,0,1.0,0.0,0.2522181363525533,6.0351298828125,0.0
10,7,8,6.0,0,1005.85498046875,1005.85498046875,-6.0351298828125,0.0,0,0.0,0.0,0.0,6.0351298828125,0.0
10,8,9,2.0,9,1005.5949669562988,1005.85498046875,-3.051764010742394,-1.040054049804894,0,4.0,0.0,1.040054049804894,2.0117099609375,0.0
10,9,10,1.0,1,1005.6015050136718,1005.85498046875,-1.25933043554691,-0.25347545507815994,0,1.0,0.0,0.25347545507815994,1.00585498046875,0.0
10,10,11,0.0,9,1005.6012535499268,1005.85498046875,-0.2537269188231903,-0.2537269188231903,0,1.0,0.0,0.2537269188231903,0.0,0.0
11,0,1,71.0,13,1003.7683016516113,1006.10498046875,-2242.2080747351374,-2170.7746211218564,0,929.0,0.0,2170.7746211218564,71.43345361328124,0.0
11,1,2,41.0,6,1005.795854713501,1006.10498046875,-50.524076856690435,-9.273772657471682,0,30.0,0.0,9.273772657471682,41.25030419921875,0.0
11,2,3,29.0,4,1005.8335836502686,1006.10498046875,-32.43380625537097,-3.256761821777218,0,12.0,0.0,3.256761821777218,29.17704443359375,0.0
11,3,4,10.0,9,1005.8129584981689,1006.10498046875,-15.609467245728737,-5.548417441041238,0,19.0,0.0,5.548417441041238,10.0610498046875,0.0
11,4,5,9.0,1,1005.8534542236329,1006.10498046875,-9.306471069335883,-0.25152624511713384,0,1.0,0.0,0.25152624511713384,9.05494482421875,0.0
11,5,6,5.0,7,1005.8456569100342,1006.10498046875,-6.067819137206861,-1.0372942348631113,0,4.0,0.0,1.0372942348631113,5.03052490234375,0.0
11,6,7,3.0,7,1005.849681329956,1006.10498046875,-3.5289132189943375,-0.5105982775880875,0,2.0,0.0,0.5105982775880875,3.01831494140625,0.0
11,7,8,2.0,4,1006.1316523394165,1006.385009765625,-2.2655673871459814,0.02667187066651877,0,1.0,0.0,0.25335742620848123,2.0122099609375,0.0
11,8,9,1.0,1,1006.1213935,1006.375,-1.2597114804687963,0.016413031249953747,0,1.0,0.0,0.25360650000004625,1.00610498046875,0.0
11,9,10,0.0,11,1006.1111346655885,1006.364990234375,-0.25385556878654825,0.006154196838451753,0,1.0,0.0,0.25385556878654825,0.0,0.0
12,0,1,71.0,13,1002.3715896876525,1004.7050170898438,-2239.0881128490087,-2167.7540566356297,0,929.0,0.0,2167.7540566356297,71.3340562133789,0.0
12,1,2,30.0,8,1004.4086567300719,1004.7449951171875,-43.931024384433876,-12.150774750644814,0,41.0,0.0,13.789873871738564,30.14115051269531,0.0
12,2,3,13.0,8,1004.4586427935791,1004.7449951171875,-17.929154723510973,-4.188363036499254,0,17.0,0.0,4.867989501343004,13.061165222167968,0.0
12,3,4,3.0,11,1004.4819627102356,1004.7550048828125,-5.7445367770383235,-2.2305437960812924,0,10.0,0.0,2.7304217257687924,3.014115051269531,0.0
12,4,5,3.0,0,1004.7550048828125,1004.7550048828125,-3.014115051269531,0.0,0,0.0,0.0,0.0,3.014115051269531,0.0
12,5,6,2.0,4,1004.5020578103332,1004.7550048828125,-2.2623571066589747,-0.20295927951053727,0,1.0,0.0,0.25294707247928727,2.0094100341796874,0.0
12,6,7,0.0,13,1004.4992947340697,1004.7550048828125,-0.5114202974855289,-0.41144471154802886,0,2.0,0.0,0.5114202974855289,0.0,0.0
13,0,1,71.0,13,1003.7683016516113,1006.10498046875,-2242.2080747351374,-2170.7746211218564,0,929.0,0.0,2170.7746211218564,71.43345361328124,0.0
13,1,2,46.0,5,1005.8084310257568,1006.10498046875,-53.694565176392054,-7.413736074829558,0,25.0,0.0,7.413736074829558,46.280829101562496,0.0
13,2,3,30.0,5,1005.8247802316895,1006.10498046875,-34.666353207030696,-4.483203792968197,0,16.0,0.0,4.483203792968197,30.1831494140625,0.0
13,3,4,13.0,8,1005.8182405493164,1006.10498046875,-17.953943376464228,-4.874578630370479,0,17.0,0.0,4.874578630370479,13.079364746093749,0.0
13,4,5,6.0,8,1005.8391172276612,1006.10498046875,-7.897672570434262,-1.8610426876217616,0,7.0,0.0,1.8610426876217616,6.0366298828125,0.0
13,5,6,5.0,3,1005.8524481186523,1006.10498046875,-5.283057252441431,-0.25253235009768105,0,1.0,0.0,0.25253235009768105,5.03052490234375,0.0
13,6,7,1.0,12,1005.8446508050538,1006.10498046875,-2.0474236352535957,-1.0413186547848454,0,4.0,0.0,1.0413186547848454,1.00610498046875,0.0
13,7,8,0.0,13,1005.8511904874268,1006.10498046875,-0.2537899813231661,-0.2537899813231661,0,1.0,0.0,0.2537899813231661,0.0,0.0
14,0,1,786.0,3,999.9597302947999,1000.4949951171875,-900.9357381530565,-114.54667199094706,0,214.0,0.0,114.54667199094706,786.3890661621094,0.0
14,1,2,168.0,11,998.8957038674928,1000.4949951171875,-1156.4451514910218,-988.3619923113342,0,618.0,0.0,988.3619923113342,168.0831591796875,0.0
14,2,3,132.0,3,1000.1968476086425,1000.4949951171875,-142.79864966308722,-10.733310307618467,0,36.0,0.0,10.733310307618467,132.06533935546875,0.0
14,3,4,85.0,5,1000.1603295413208,1000.4949951171875,-100.77135665069423,-15.729282065733287,0,47.0,0.0,15.729282065733287,85.04207458496094,0.0
14,4,5,85.0,0,1000.4949951171875,1000.4949951171875,-85.04207458496094,0.0,0,0.0,0.0,0.0,85.04207458496094,0.0
14,5,6,43.0,7,1000.1610799125671,1000.4949951171875,-57.0457233840975,-14.024438594058438,0,42.0,0.0,14.024438594058438,43.02128479003906,0.0
14,6,7,9.0,11,1000.1705846150207,1000.4949951171875,-20.034412029724407,-11.02995707366972,0,34.0,0.0,11.02995707366972,9.004454956054687,0.0
14,7,8,6.0,5,1000.2396187696838,1000.4949951171875,-6.769099013214136,-0.766129042511011,0,3.0,0.0,0.766129042511011,6.002969970703125,0.0
14,8,9,0.0,14,1000.2313646859742,1000.4949951171875,-1.581782587279804,-1.581782587279804,0,6.0,0.0,1.581782587279804,0.0,0.0
15,0,1,643.0,5,1004.9872573944092,1005.885009765625,-967.2816578033381,-320.4975965240412,0,357.0,0.0,320.4975965240412,646.7840612792969,0.0
15,1,2,413.0,5,1005.2168506478881,1005.885009765625,-569.107106112685,-153.67659707948178,0,230.0,0.0,153.67659707948178,415.4305090332031,0.0
15,2,3,383.0,1,1005.6619547647094,1005.885009765625,-391.94560876770134,-6.691650027466949,0,30.0,0.0,6.691650027466949,385.2539587402344,0.0
15,3,4,301.0,3,1005.5236455758667,1005.885009765625,-332.4032514996353,-29.631863560182182,0,82.0,0.0,29.631863560182182,302.7713879394531,0.0
15,4,5,151.0,7,1005.3320244815063,1005.885009765625,-234.83642909241087,-82.9477926178015,0,150.0,0.0,82.9477926178015,151.88863647460937,0.0
15,5,6,0.0,14,1005.2917890811157,1005.885009765625,-89.57632336090933,-89.57632336090933,0,151.0,0.0,89.57632336090933,0.0,0.0
16,0,1,1000.0,0,1000.22998046875,1000.22998046875,-1000.22998046875,0.0,0,0.0,0.0,0.0,1000.22998046875,0.0
16,1,2,286.0,10,998.4495659027099,1000.2349853515625,-1560.8552608948344,-1271.216000152647,0,714.0,0.0,1274.789486480772,286.0657744140625,0.0
16,2,3,82.0,10,999.546323564148,1000.2349853515625,-222.50586303099612,-139.46600853880864,0,204.0,0.0,140.48700463255864,82.0188583984375,0.0
16,3,4,23.0,10,999.8679027540284,1000.2449951171875,-45.253738977170265,-21.362585168576516,0,59.0,0.0,22.248449426389016,23.00528955078125,0.0
16,4,5,13.0,6,999.9756791522522,1000.2449951171875,-15.696149395447197,-2.543013164978447,0,10.0,0.0,2.693159649353447,13.00298974609375,0.0
16,5,6,2.0,12,999.9706779272766,1000.2449951171875,-5.017949049957432,-2.852327956207432,0,11.0,0.0,3.017489089019932,2.0004599609375,0.0
16,6,7,0.0,14,999.9904327659301,1000.2449951171875,-0.5091247025147823,-0.47909540563978226,0,2.0,0.0,0.5091247025147823,0.0,0.0
17,0,1,143.0,12,1001.1554117289734,1003.3049926757812,-1985.663485366984,-1842.1908714143474,0,857.0,0.0,1842.1908714143474,143.47261395263672,0.0
17,1,2,133.0,1,1003.0649519562835,1003.3049926757812,-135.83997122085648,-2.4004071949775607,0,10.0,0.0,2.4004071949775607,133.43956402587892,0.0
17,2,3,29.0,11,1002.826667020523,1003.3049926757812,-78.84171293445374,-49.74586814685608,0,104.0,0.0,49.74586814685608,29.095844787597656,0.0
17,3,4,17.0,6,1003.0313412390288,1003.3049926757812,-20.34000211651711,-3.283817241028828,0,12.0,0.0,3.283817241028828,17.05618487548828,0.0
17,4,5,16.0,1,1003.0559222113495,1003.3049926757812,-16.301950347244226,-0.24907046443172476,0,1.0,0.0,0.24907046443172476,16.0528798828125,0.0
17,5,6,14.0,2,1003.0131951297608,1003.2650146484375,-14.549908934814361,-0.5835950920409232,0,2.0,0.0,0.5036390373534232,14.046269897460938,0.0
17,6,7,14.0,0,1003.2550048828125,1003.2550048828125,-14.046269897460938,-0.0,0,0.0,0.0,0.0,14.046269897460938,0.0
17,7,8,0.0,14,1002.9725885989379,1003.2550048828125,-3.95382797424395,-4.65365707580645,0,14.0,0.0,3.95382797424395,0.0,0.0
18,0,1,286.0,10,1002.0231926620484,1003.8150024414062,-1566.4432731597763,-1279.352182461534,0,714.0,0.0,1279.352182461534,287.09109069824217,0.0
18,1,2,20.0,13,1002.968284486847,1003.8150024414062,-245.3032759615932,-225.22697591276506,0,266.0,0.0,225.22697591276506,20.076300048828127,0.0
18,2,3,10.0,7,1003.5439723907471,1003.8150024414062,-12.748450531005984,-2.7103005065919206,0,10.0,0.0,2.7103005065919206,10.038150024414064,0.0
18,3,4,6.0,5,1003.5565200782776,1003.8150024414062,-7.05681946716315,-1.0339294525147125,0,4.0,0.0,1.0339294525147125,6.022890014648437,0.0
18,4,5,3.0,8,1003.5580258007813,1003.8150024414062,-3.7823749291992135,-0.7709299218749948,0,3.0,0.0,0.7709299218749948,3.0114450073242187,0.0
18,5,6,3.0,0,1003.8150024414062,1003.8150024414062,-3.0114450073242187,0.0,0,0.0,0.0,0.0,3.0114450073242187,0.0
18,6,7,1.0,11,1003.5697896976776,1003.8250122070312,-1.5142600211486934,-0.4904254874572871,0,2.0,0.0,0.5104450187072871,1.0038150024414063,0.0
18,7,8,0.0,8,1003.571797347702,1003.8250122070312,-0.25321485932920496,-0.24320509370420496,0,1.0,0.0,0.25321485932920496,0.0,0.0
19,0,1,857.0,2,1005.6053943583679,1005.9650268554688,-913.5394751005579,-51.427447085421136,0,143.0,0.0,51.427447085421136,862.1120280151367,0.0
19,1,2,61.0,13,1003.9271932023163,1005.9650268554688,-1683.4794545475424,-1622.115587909359,0,796.0,0.0,1622.115587909359,61.363866638183595,0.0
19,2,3,4.0,13,1005.5855265490875,1005.9650268554688,-25.6553775711537,-21.631517463731825,0,57.0,0.0,21.631517463731825,4.023860107421875,0.0
19,3,4,3.0,4,1005.7120266512146,1005.9650268554688,-3.2708952848205417,-0.2530002042541355,0,1.0,0.0,0.2530002042541355,3.017895080566406,0.0
19,4,5,1.0,8,1005.7092602473907,1005.9650268554688,-1.517498243011536,-0.5115332161560673,0,2.0,0.0,0.5115332161560673,1.0059650268554687,0.0
19,5,6,0.0,9,1005.7112721774445,1005.9650268554688,-0.2537546780242792,-0.2537546780242792,0,1.0,0.0,0.2537546780242792,0.0,0.0
20,0,1,429.0,8,997.9084712287903,999.3350219726562,-1243.2751991737325,-814.560474747463,0,571.0,0.0,814.560474747463,428.7147244262695,0.0
20,1,2,368.0,2,999.0449717125397,999.3400268554688,-385.7536518046109,-17.69306586711093,0,61.0,0.0,17.99836371867343,367.7552880859375,0.0
20,2,3,79.0,11,998.4601079618226,999.3400268554688,-333.244026999581,-252.85014913092868,0,289.0,0.0,254.29656026374118,78.94746673583984,0.0
20,3,4,39.0,7,999.0099948115998,999.3400268554688,-52.175347611692885,-13.001086442259293,0,40.0,0.0,13.201281754759293,38.97406585693359,0.0
20,4,5,3.0,13,999.0149370265503,999.344970703125,-14.879217422605652,-11.523058059812683,0,36.0,0.0,11.881212356687683,2.998005065917969,0.0
20,5,6,2.0,6,999.0933856067505,999.344970703125,-2.250255140319782,-0.24163636590571969,0,1.0,0.0,0.2515850963744697,1.9986700439453124,0.0
20,6,7,0.0,14,999.1006446262206,999.35498046875,-0.5086716850587436,-0.4687546928712436,0,2.0,0.0,0.5086716850587436,0.0,0.0
21,0,1,429.0,8,1004.3492150953674,1005.7849731445312,-1251.299599551555,-819.8178460725511,0,571.0,0.0,819.8178460725511,431.4817534790039,0.0
21,1,2,184.0,8,1005.0253540435639,1005.7849731445312,-371.17111479559946,-186.10667973700572,0,245.0,0.0,186.10667973700572,185.06443505859374,0.0
21,2,3,92.0,7,1005.3484624661864,1005.7849731445312,-132.69119993701872,-40.15898240772185,0,92.0,0.0,40.15898240772185,92.53221752929687,0.0
21,3,4,33.0,9,1005.4083066720885,1005.7849731445312,-55.41422598788927,-22.223321874119733,0,59.0,0.0,22.223321874119733,33.190904113769534,0.0
21,4,5,5.0,12,1005.4714196791534,1005.7849731445312,-13.80842189630168,-8.779497030579023,0,28.0,0.0,8.779497030579023,5.028924865722656,0.0
21,5,6,4.0,2,1005.5322696700287,1005.7849731445312,-4.2758433670807205,-0.2527034745025958,0,1.0,0.0,0.2527034745025958,4.023139892578125,0.0
21,6,7,1.0,11,1005.5269892989197,1005.7849731445312,-1.7797365099791331,-0.7739515368346019,0,3.0,0.0,0.7739515368346019,1.0057849731445312,0.0
21,7,8,1.0,0,1005.7849731445312,1005.7849731445312,-1.0057849731445312,0.0,0,0.0,0.0,0.0,1.0057849731445312,0.0
21,8,9,0.0,8,1005.5312638850556,1005.7849731445312,-0.2537092594756132,-0.2537092594756132,0,1.0,0.0,0.2537092594756132,0.0,0.0
22,0,1,500.0,7,1005.3067961883545,1006.5650024414062,-1132.3856277465798,-629.1031265258766,0,500.0,0.0,629.1031265258766,503.2825012207031,0.0
22,1,2,464.0,1,1006.3185681253052,1006.5349731445312,-474.83674182495014,-8.87163537963761,0,36.0,0.0,7.79058069213761,467.04616113281253,0.0
22,2,3,464.0,0,1006.5349731445312,1006.5349731445312,-467.04616113281253,-0.0,0,0.0,0.0,0.0,467.04616113281253,0.0
22,3,4,331.0,4,1006.0754296756286,1006.5449829101562,-395.6235960002851,-65.11317784842959,0,133.0,0.0,62.45058019217959,333.1730158081055,0.0
22,4,5,307.0,1,1006.3362605446014,1006.5650024414062,-314.50526127282876,-5.489805523317045,0,24.0,0.0,5.489805523317045,309.0154557495117,0.0
22,5,6,132.0,8,1005.9652483444062,1006.5800170898438,-240.45111077384087,-104.95696697501273,0,175.0,0.0,107.58453045157523,132.86658032226563,0.0
22,6,7,0.0,14,1006.0443632541504,1006.594970703125,-72.6801832646438,-68.7243727177688,0,132.0,0.0,72.6801832646438,0.0,0.0
