episode,episode_reward,episode_is,completed,mean_loss,epsilon,steps,strategy,is_twap
0,-16.675812180442822,15.38270873216696,1,0.0,1.0,3,dqn,0
1,-15.174965782875915,15.174965782875915,1,0.0,1.0,1,dqn,0
2,-15.362115479312877,15.362115479312877,1,0.0,1.0,1,dqn,0
3,-15.469737743323327,13.745599812288845,1,0.0,1.0,3,dqn,0
4,-15.584023204326058,15.584023204326058,1,0.0,1.0,1,dqn,0
5,-13.884820693659705,13.884820693659705,1,0.0,1.0,2,dqn,0
6,-15.384264806336034,15.384264806336034,1,0.0,1.0,1,dqn,0
7,-23.015738039330152,15.798496660019808,1,0.0,1.0,5,dqn,0
8,-16.190800977298636,16.190800977298636,1,0.0,1.0,2,dqn,0
9,-16.82678431658127,15.96471535106403,1,0.0,1.0,3,dqn,0
10,-16.56705406458059,16.56705406458059,1,0.0,1.0,1,dqn,0
11,-18.502091005688506,16.977953074654025,1,0.0,1.0,10,dqn,0
12,-14.923008597687373,14.491974114928752,1,0.0,1.0,3,dqn,0
13,-15.249214102338273,14.818179619579652,1,0.0,1.0,3,dqn,0
14,-19.740868689293226,15.18914455136219,1,0.0,1.0,9,dqn,0
15,-17.868090285590668,14.888779940763087,1,0.0,1.0,9,dqn,0
16,-19.639766626792742,18.294939040585845,1,0.0,1.0,5,dqn,0
17,-15.437635055870352,15.223841952422077,1,0.0,1.0,3,dqn,0
18,-18.665283239101882,18.665283239101882,1,0.0,1.0,2,dqn,0
19,-18.23599755202565,18.23599755202565,1,0.0,1.0,2,dqn,0
20,-17.48895486420228,16.21654107109883,1,0.0,1.0,7,dqn,0
21,-14.400636118551802,14.400636118551802,1,0.0,1.0,2,dqn,0
22,-18.356864545815228,15.849967994091088,1,0.0,1.0,9,dqn,0
23,-14.81051575217598,13.841550234934601,1,0.0,1.0,3,dqn,0
24,-15.885860997855161,15.885860997855161,1,0.0,1.0,1,dqn,0
25,-14.830840001721413,14.830840001721413,1,0.0,1.0,1,dqn,0
26,-20.926082802691017,17.30884142338067,1,0.0,1.0,5,dqn,0
27,-17.248250420834434,14.475836627730985,1,0.0,1.0,11,dqn,0
28,-15.326182928610308,13.38480361826548,1,0.0,1.0,4,dqn,0
29,-17.69258993988013,14.344314077811163,1,0.0,1.0,13,dqn,0
30,-15.000517981576422,15.000517981576422,1,0.0,1.0,1,dqn,0
31,-14.479666819848802,14.479666819848802,1,0.0,1.0,2,dqn,0
32,-32.56341349668657,14.725482462203814,1,0.0,1.0,12,dqn,0
33,-16.077151707939663,16.077151707939663,1,0.0,1.0,1,dqn,0
34,-14.707697307215994,14.707697307215994,1,0.0,1.0,1,dqn,0
35,-22.475327525725064,14.85808614641472,1,0.0,1.0,8,dqn,0
36,-20.27402880881231,14.23954605019162,1,0.0,1.0,5,dqn,0
37,-14.523834624647236,14.523834624647236,1,0.0,1.0,2,dqn,0
38,-16.030816632735423,16.030816632735423,1,0.0,1.0,1,dqn,0
39,-13.949390638071435,13.949390638071435,1,0.0,1.0,2,dqn,0
40,-18.495930631935664,18.495930631935664,1,0.0,1.0,1,dqn,0
41,-17.819284407941893,17.819284407941893,1,0.0,1.0,1,dqn,0
42,-19.45756016769653,16.550663615972397,1,0.0,1.0,11,dqn,0
43,-15.72598262303534,14.008741243724998,1,0.0,1.0,11,dqn,0
44,-16.399122077721984,16.399122077721984,1,0.0,1.0,1,dqn,0
45,-25.392163124199392,14.740438986268359,1,0.0,1.0,8,dqn,0
46,-16.338918093353527,16.338918093353527,1,0.0,1.0,1,dqn,0
47,-25.539677345494788,16.250022173080993,1,3.6543846925099692,0.99943,8,dqn,0
48,-17.432641924653282,15.491262614308454,1,3.9477187991142273,0.99867,4,dqn,0
49,-16.406216367801242,16.202768091939177,1,3.576766777038574,0.99772,5,dqn,0
50,-16.68107324207865,16.41555600069934,1,3.897443175315857,0.99696,4,dqn,0
51,-17.038353658612948,17.038353658612948,1,3.455679416656494,0.99677,1,dqn,0
52,-12.79338953663256,12.79338953663256,1,3.8628528118133545,0.99658,1,dqn,0
53,-16.50365075448365,15.607099030345722,1,3.481802838189261,0.99525,7,dqn,0
54,-15.590769083342337,15.590769083342337,1,3.9894856214523315,0.99487,2,dqn,0
55,-13.886265331905179,13.886265331905179,1,3.335024356842041,0.99468,1,dqn,0
56,-20.166835984156055,19.304767018638813,1,3.5876241525014243,0.99411,3,dqn,0
57,-17.53265257146525,15.59127326112042,1,3.5736550092697144,0.99335,4,dqn,0
58,-32.28104068251714,16.35690275148265,1,3.439770968755086,0.9905,15,dqn,0
59,-16.02231637855489,16.02231637855489,1,4.112175703048706,0.99012,2,dqn,0
60,-14.524192222310717,14.524192222310717,1,3.6511764526367188,0.98993,1,dqn,0
