episode,episode_reward,episode_is,completed,mean_loss,epsilon,steps,strategy,is_twap
0,-1517.2267473004179,1514.1599940452093,1,0.0,1.0,7,tabular_q_train,0
1,-1539.0777645038334,1538.9587645038334,1,0.0,0.9999525,2,tabular_q_train,0
2,-952.9035285729162,952.7133619062496,1,0.0,0.999905,3,tabular_q_train,0
3,-1418.0356191663802,1417.9284524997136,1,0.0,0.9998575,2,tabular_q_train,0
4,-1888.9757787303365,1891.1854281443989,1,0.0,0.99981,7,tabular_q_train,0
5,-1710.9173878676177,1710.7863878676176,1,0.0,0.9997625,2,tabular_q_train,0
6,-1425.2087043932277,1414.2941868151029,1,0.0,0.999715,6,tabular_q_train,0
7,-1887.4275387930552,1888.7596019440966,1,0.0,0.9996675,8,tabular_q_train,0
8,-1146.3333622821965,1070.7943919045924,1,0.0,0.99962,3,tabular_q_train,0
9,-926.0402500288343,925.7532207319595,1,0.0,0.9995725,10,tabular_q_train,0
10,-1320.2679951985888,1320.1846618652553,1,0.0,0.999525,2,tabular_q_train,0
11,-669.8886722038405,669.1878388705072,1,0.0,0.9994775,5,tabular_q_train,0
12,-1402.0674725655056,1416.2801283272242,1,0.0,0.99943,2,tabular_q_train,0
13,-1344.698885763005,1344.6037190963384,1,0.0,0.9993825,2,tabular_q_train,0
14,-2179.9741023306456,2179.926268997312,1,0.0,0.999335,7,tabular_q_train,0
15,-903.8405991898884,903.3019325232218,1,0.0,0.9992875,7,tabular_q_train,0
16,-947.3607714280508,952.1227274827384,1,0.0,0.99924,7,tabular_q_train,0
17,-1333.173417528498,1332.5454486157378,1,0.0,0.9991925,6,tabular_q_train,0
18,-910.4106199286373,909.823286595304,1,0.0,0.999145,4,tabular_q_train,0
19,-2198.1564793933157,2198.1424793933156,1,0.0,0.9990975,4,tabular_q_train,0
20,-1501.7058195381196,1503.1112106514008,1,0.0,0.99905,6,tabular_q_train,0
21,-1000.3005527544033,999.8440527544033,1,0.0,0.9990025,12,tabular_q_train,0
22,-958.5915558608601,942.5141878595581,1,0.0,0.998955,7,tabular_q_train,0
23,-1908.6872346108298,1905.753463614736,1,0.0,0.9989075,4,tabular_q_train,0
24,-2509.829142252522,2509.6624755858556,1,0.0,0.99886,2,tabular_q_train,0
25,-716.9722888990831,716.2469897454374,1,0.0,0.9988125,12,tabular_q_train,0
26,-1917.0155469187505,1916.9899046661467,1,0.0,0.998765,7,tabular_q_train,0
27,-1687.7974965929718,1687.7165283312527,1,0.0,0.9987175,7,tabular_q_train,0
28,-1909.8939467674036,1895.0792029522995,1,0.0,0.99867,9,tabular_q_train,0
29,-1055.8090346490126,1035.8466163547419,1,0.0,0.9986225,11,tabular_q_train,0
30,-1365.9585305086357,1367.1654232495212,1,0.0,0.998575,8,tabular_q_train,0
31,-1657.9051111210192,1682.2139047408104,1,0.0,0.9985275,7,tabular_q_train,0
32,-753.0959009625412,703.5821914898851,1,0.0,0.99848,9,tabular_q_train,0
33,-2509.8374938963843,2509.8374938963843,1,0.0,0.9984325,1,tabular_q_train,0
34,-1433.1073430895615,1432.1915110583118,1,0.0,0.998385,13,tabular_q_train,0
35,-2181.790258130193,2183.2930838137863,1,0.0,0.9983375,8,tabular_q_train,0
36,-2195.2137174451495,2195.058884111816,1,0.0,0.99829,2,tabular_q_train,0
37,-928.5410923493616,928.2344256826949,1,0.0,0.9982425,11,tabular_q_train,0
38,-799.2720619659362,798.1138952992694,1,0.0,0.998195,7,tabular_q_train,0
39,-675.1111254867341,674.4831254867341,1,0.0,0.9981475,6,tabular_q_train,0
40,-1653.0615011411655,1648.7039868182487,1,0.0,0.9981,4,tabular_q_train,0
41,-2499.187469482422,2499.187469482422,1,0.0,0.9980525,1,tabular_q_train,0
42,-1888.5115403331934,1887.8311918631407,1,0.0,0.998005,7,tabular_q_train,0
43,-1078.2255379493818,1073.7187313087566,1,0.0,0.9979575,7,tabular_q_train,0
44,-1679.630069074679,1679.5334024080125,1,0.0,0.99791,3,tabular_q_train,0
45,-646.2856821262444,622.5333133111402,1,0.0,0.9978625,9,tabular_q_train,0
46,-1414.4794453499187,1414.0791120165852,1,0.0,0.997815,9,tabular_q_train,0
47,-1235.275092397427,1232.2953043114892,1,0.0,0.9977675,6,tabular_q_train,0
48,-1090.9491680060885,1062.5171579149423,1,0.0,0.99772,11,tabular_q_train,0
49,-1242.0363696721,1243.7307179793916,1,0.0,0.9976725,11,tabular_q_train,0
50,-1497.948276425333,1482.2555298433017,1,0.0,0.997625,5,tabular_q_train,0
51,-753.5843596821844,753.0890263488509,1,0.0,0.9975775,9,tabular_q_train,0
52,-1014.6718478544831,1014.4116811878164,1,0.0,0.99753,3,tabular_q_train,0
53,-1410.1145525404963,1416.8805631199234,1,0.0,0.9974825,4,tabular_q_train,0
54,-828.4104799999824,827.9558133333159,1,0.0,0.997435,12,tabular_q_train,0
55,-701.2089950007748,700.5271616674415,1,0.0,0.9973875,7,tabular_q_train,0
56,-1212.6187892717478,1212.2817892717478,1,0.0,0.99734,3,tabular_q_train,0
