episode,step,t,timestamp_ns,remaining_inventory,action,exec_price,mid_price,reward,is_twap,executed_qty,forced_qty,step_is
0,0,1,-1,983.0,-1,99.98,100.005,-0.4249999999999545,1,17.0,0.0,0.42499999999985505
0,1,2,-1,966.0,-1,99.98,100.0,-0.37219999999991815,1,17.0,0.0,0.42499999999985505
0,2,3,-1,949.0,-1,99.98,100.0,-0.40326666666658484,1,17.0,0.0,0.42499999999985505
0,3,4,-1,932.0,-1,99.98,100.0,-0.43319999999991815,1,17.0,0.0,0.42499999999985505
0,4,5,-1,915.0,-1,99.98,100.0,-0.46199999999991814,1,17.0,0.0,0.42499999999985505
0,5,6,-1,898.0,-1,99.99000000000001,100.005,-0.40466666666654844,1,17.0,0.0,0.2549999999997681
0,6,7,-1,881.0,-1,99.99000000000001,100.005,-0.4311999999998818,1,17.0,0.0,0.2549999999997681
0,7,8,-1,864.0,-1,99.99000000000001,100.0,-0.3715999999998454,1,17.0,0.0,0.2549999999997681
0,8,9,-1,847.0,-1,99.99000000000001,100.0,-0.39586666666651205,1,17.0,0.0,0.2549999999997681
0,9,10,-1,830.0,-1,99.99000000000001,99.995,-0.333999999999809,1,17.0,0.0,0.2549999999997681
0,10,11,-1,813.0,-1,99.99000000000001,99.995,-0.35599999999980897,1,17.0,0.0,0.2549999999997681
0,11,12,-1,796.0,-1,99.98,99.99000000000001,-0.4618666666667394,1,17.0,0.0,0.42499999999985505
0,12,13,-1,779.0,-1,99.98,99.99000000000001,-0.4816000000000728,1,17.0,0.0,0.42499999999985505
0,13,14,-1,762.0,-1,99.98,99.99000000000001,-0.5002000000000728,1,17.0,0.0,0.42499999999985505
0,14,15,-1,745.0,-1,99.98,99.99000000000001,-0.5176666666667394,1,17.0,0.0,0.42499999999985505
0,15,16,-1,728.0,-1,99.98,99.995,-0.6189999999998818,1,17.0,0.0,0.42499999999985505
0,16,17,-1,711.0,-1,99.98,99.995,-0.6341999999998817,1,17.0,0.0,0.42499999999985505
0,17,18,-1,694.0,-1,99.99000000000001,100.0,-0.563266666666512,1,17.0,0.0,0.2549999999997681
0,18,19,-1,677.0,-1,99.99000000000001,100.0,-0.5761999999998454,1,17.0,0.0,0.2549999999997681
0,19,20,-1,660.0,-1,99.99000000000001,100.0,-0.5879999999998453,1,17.0,0.0,0.2549999999997681
0,20,21,-1,643.0,-1,99.99000000000001,100.0,-0.598666666666512,1,17.0,0.0,0.2549999999997681
0,21,22,-1,626.0,-1,99.99000000000001,100.0,-0.6081999999998453,1,17.0,0.0,0.2549999999997681
0,22,23,-1,609.0,-1,99.99000000000001,100.005,-0.7015999999998817,1,17.0,0.0,0.2549999999997681
0,23,24,-1,592.0,-1,99.99000000000001,100.005,-0.7088666666665484,1,17.0,0.0,0.2549999999997681
0,24,25,-1,575.0,-1,99.99000000000001,100.0,-0.6299999999998454,1,17.0,0.0,0.2549999999997681
0,25,26,-1,558.0,-1,99.99000000000001,100.0,-0.6349999999998455,1,17.0,0.0,0.2549999999997681
0,26,27,-1,541.0,-1,100.0,100.005,-0.5538666666667031,1,17.0,0.0,0.08499999999992269
0,27,28,-1,524.0,-1,100.0,100.005,-0.5566000000000364,1,17.0,0.0,0.08499999999992269
0,28,29,-1,507.0,-1,100.0,100.005,-0.5582000000000364,1,17.0,0.0,0.08499999999992269
0,29,30,-1,490.0,-1,100.0,100.005,-0.5586666666667031,1,17.0,0.0,0.08499999999992269
0,30,31,-1,473.0,-1,100.0,100.005,-0.5580000000000364,1,17.0,0.0,0.08499999999992269
0,31,32,-1,456.0,-1,100.0,100.005,-0.5562000000000364,1,17.0,0.0,0.08499999999992269
0,32,33,-1,439.0,-1,100.0,100.005,-0.553266666666703,1,17.0,0.0,0.08499999999992269
0,33,34,-1,422.0,-1,100.0,100.005,-0.5492000000000363,1,17.0,0.0,0.08499999999992269
0,34,35,-1,405.0,-1,99.99000000000001,100.0,-0.6289999999998455,1,17.0,0.0,0.2549999999997681
0,35,36,-1,388.0,-1,99.99000000000001,99.995,-0.5376666666664758,1,17.0,0.0,0.2549999999997681
0,36,37,-1,371.0,-1,99.98,99.99000000000001,-0.6152000000000728,1,17.0,0.0,0.42499999999985505
0,37,38,-1,354.0,-1,99.98,99.99000000000001,-0.6066000000000727,1,17.0,0.0,0.42499999999985505
