episode,episode_reward,episode_is,completed,steps,epsilon,strategy,is_twap
102,-38.4114666666639,11.789999999996567,1,59,0.0,twap,1
103,-46.101466666666,63.99999999999464,1,59,0.0,twap,1
104,-36.006466666665744,7.469999999990634,1,59,0.0,twap,1
105,-32.096466666661115,17.049999999992863,1,59,0.0,twap,1
106,-67.0614666666674,27.349999999991994,1,59,0.0,twap,1
107,-49.906466666662205,52.30999999999702,1,59,0.0,twap,1
108,-54.74646666666394,10.569999999995503,1,59,0.0,twap,1
109,-43.746466666664844,66.97999999999635,1,59,0.0,twap,1
110,-34.77146666666425,15.559999999989827,1,59,0.0,twap,1
111,-47.416466666664235,2.2199999999970146,1,59,0.0,twap,1
112,-33.29146666666243,29.90999999999812,1,59,0.0,twap,1
113,-30.39646666666426,4.95999999999529,1,59,0.0,twap,1
114,-34.49146666666657,9.859999999991672,1,59,0.0,twap,1
115,-50.57646666666727,-0.30000000000769944,1,59,0.0,twap,1
116,-50.9614666666634,62.26999999999657,1,59,0.0,twap,1
117,-50.676466666667636,14.319999999990316,1,59,0.0,twap,1
118,-43.7914666666647,55.789999999996866,1,59,0.0,twap,1
119,-30.976466666666227,0.5799999999948824,1,59,0.0,twap,1
120,-54.331466666664646,11.859999999988531,1,59,0.0,twap,1
121,-53.95146666666819,-1.3100000000061698,1,59,0.0,twap,1
122,-52.731466666666115,18.089999999992003,1,59,0.0,twap,1
123,-37.54646666667071,-13.640000000006154,1,59,0.0,twap,1
124,-33.611466666662814,28.95999999999229,1,59,0.0,twap,1
125,-51.61146666666986,-10.660000000007088,1,59,0.0,twap,1
126,-46.95146666666568,57.80999999999544,1,59,0.0,twap,1
127,-28.25146666666837,28.629999999998148,1,59,0.0,twap,1
128,-43.19646666666216,37.19999999999176,1,59,0.0,twap,1
129,-43.58646666666567,31.449999999993054,1,59,0.0,twap,1
130,-57.33146666666307,37.989999999997494,1,59,0.0,twap,1
131,-37.881466666662334,53.569999999992746,1,59,0.0,twap,1
132,-53.45646666666352,16.489999999994666,1,59,0.0,twap,1
133,-37.136466666664724,8.269999999993402,1,59,0.0,twap,1
134,-27.30646666666889,-12.120000000001653,1,59,0.0,twap,1
135,-41.571466666665124,18.899999999992318,1,59,0.0,twap,1
136,-47.15146666666118,58.91999999999814,1,59,0.0,twap,1
137,-78.23646666667078,133.45999999999677,1,59,0.0,twap,1
138,-34.616466666665424,42.65999999999674,1,59,0.0,twap,1
139,-48.18146666666206,70.73999999999934,1,59,0.0,twap,1
140,-30.601466666661004,21.039999999989476,1,59,0.0,twap,1
141,-45.66646666667038,11.969999999991288,1,59,0.0,twap,1
142,-42.02146666666448,45.27999999999372,1,59,0.0,twap,1
143,-46.401466666665264,62.10999999999355,1,59,0.0,twap,1
144,-60.101466666661686,68.36999999999284,1,59,0.0,twap,1
145,-37.70146666666159,52.769999999996486,1,59,0.0,twap,1
146,-53.93646666665945,53.029999999998424,1,59,0.0,twap,1
147,-50.786466666663905,34.65999999999674,1,59,0.0,twap,1
148,-49.07146666666307,69.8899999999932,1,59,0.0,twap,1
149,-42.826466666668416,-26.240000000007328,1,59,0.0,twap,1
150,-54.57146666666558,32.75999999999263,1,59,0.0,twap,1
151,-63.256466666666206,55.10999999999315,1,59,0.0,twap,1
152,-52.521466666663336,48.849999999996385,1,59,0.0,twap,1
153,-65.84146666666828,110.50999999999638,1,59,0.0,twap,1
154,-78.22646666666897,114.98999999999351,1,59,0.0,twap,1
155,-34.24646666666234,36.70999999999697,1,59,0.0,twap,1
156,-43.79146666666742,29.709999999991012,1,59,0.0,twap,1
157,-38.651466666665726,4.67999999999752,1,59,0.0,twap,1
158,-48.21646666666147,52.30999999999196,1,59,0.0,twap,1
159,-32.03646666666299,29.18999999999825,1,59,0.0,twap,1
160,-36.411466666664595,31.76999999999734,1,59,0.0,twap,1
161,-39.191466666667964,3.229999999997304,1,59,0.0,twap,1
162,-37.366466666663825,26.009999999998087,1,59,0.0,twap,1
163,-28.256466666661204,18.439999999991116,1,59,0.0,twap,1
164,-38.19146666666251,24.42999999999782,1,59,0.0,twap,1
165,-53.14146666665847,51.64999999999239,1,59,0.0,twap,1
166,-43.6264666666645,62.48999999999779,1,59,0.0,twap,1
167,-33.70646666666898,7.709999999991808,1,59,0.0,twap,1
168,-28.766466666667327,10.199999999996038,1,59,0.0,twap,1
169,-37.901466666668,9.129999999992094,1,59,0.0,twap,1
170,-52.03146666666175,47.33999999999949,1,59,0.0,twap,1
171,-43.63646666666813,-11.710000000007824,1,59,0.0,twap,1
172,-44.92646666666286,20.469999999989355,1,59,0.0,twap,1
173,-48.886466666666756,63.6299999999912,1,59,0.0,twap,1
174,-49.87146666666552,71.23999999999776,1,59,0.0,twap,1
175,-37.08146666666579,53.19999999999658,1,59,0.0,twap,1
176,-43.62646666666586,35.53999999999783,1,59,0.0,twap,1
177,-35.491466666663385,27.259999999989006,1,59,0.0,twap,1
178,-45.396466666669035,12.469999999996432,1,59,0.0,twap,1
179,-57.63146666666779,73.2899999999919,1,59,0.0,twap,1
180,-29.856466666664524,10.889999999989811,1,59,0.0,twap,1
181,-48.41146666666663,17.61999999999432,1,59,0.0,twap,1
182,-54.606466666666556,90.89999999999789,1,59,0.0,twap,1
183,-28.766466666664606,29.329999999992523,1,59,0.0,twap,1
184,-49.10646666666246,49.799999999997496,1,59,0.0,twap,1
185,-33.08146666666329,17.899999999990484,1,59,0.0,twap,1
186,-51.51146666665881,59.159999999992365,1,59,0.0,twap,1
187,-42.10646666666338,40.89999999999496,1,59,0.0,twap,1
188,-42.26646666666551,26.359999999992894,1,59,0.0,twap,1
189,-34.67146666666525,18.39999999999293,1,59,0.0,twap,1
190,-49.256466666663925,56.459999999991794,1,59,0.0,twap,1
191,-49.67146666666115,54.809999999997004,1,59,0.0,twap,1
192,-59.87146666667008,-0.5500000000023988,1,59,0.0,twap,1
193,-43.4864666666653,28.82999999999093,1,59,0.0,twap,1
194,-68.62146666666644,95.53999999999357,1,59,0.0,twap,1
195,-45.96146666666568,39.72999999999281,1,59,0.0,twap,1
196,-38.90146666666232,34.99999999999666,1,59,0.0,twap,1
197,-34.12146666666325,28.609999999996603,1,59,0.0,twap,1
198,-36.07146666666035,33.259999999990995,1,59,0.0,twap,1
199,-48.59646666666681,17.87999999999731,1,59,0.0,twap,1
