episode,episode_reward,episode_is,episode_env_reward,episode_leftover_penalty,completed,mean_loss,epsilon,steps,strategy,is_twap
228,-1894.861168301848,1894.861168301848,-1894.871178067473,0.0,1,34.65090899997287,0.966845,9,dqn2_is_aligned,0
229,-941.6166568792751,941.6166568792751,-941.4765201605251,0.0,1,38.40247699192592,0.9665125,7,dqn2_is_aligned,0
230,-810.161679787022,810.161679787022,-810.161679787022,0.0,1,26.847847402095795,0.9661325,8,dqn2_is_aligned,0
231,-1902.0618107788125,1902.0618107788125,-1902.0618107788125,0.0,1,22.419824421405792,0.9659425,4,dqn2_is_aligned,0
232,-938.2733100151327,938.2733100151327,-938.2132514213827,0.0,1,22.680815076828004,0.9654675,10,dqn2_is_aligned,0
233,-2198.4836948141615,2198.4836948141615,-2173.914725087599,0.0,1,25.782414595286053,0.9651825,6,dqn2_is_aligned,0
234,-926.4734959946958,926.4734959946958,-922.0491795884458,0.0,1,27.4387446641922,0.9648025,8,dqn2_is_aligned,0
235,-981.8727440055504,981.8727440055504,-982.2330955680504,0.0,1,24.529296189546585,0.9644225,8,dqn2_is_aligned,0
236,-1711.432787953355,1711.432787953355,-1711.432787953355,0.0,1,16.148408095041912,0.96428,3,dqn2_is_aligned,0
237,-1648.188466212303,1648.188466212303,-1631.4067889662092,0.0,1,17.011532640457155,0.963805,10,dqn2_is_aligned,0
238,-1148.3750231202694,1148.3750231202694,-1148.3999864991756,0.0,1,17.400281376308865,0.9633775,9,dqn2_is_aligned,0
239,-1660.6163407850695,1660.6163407850695,-1660.6163407850695,0.0,1,19.910620371500652,0.9630925,6,dqn2_is_aligned,0
240,-762.977618165182,762.977618165182,-756.6925839854945,0.0,1,18.088074405988056,0.9625225,12,dqn2_is_aligned,0
241,-1232.3015990047973,1232.3015990047973,-1232.3015990047973,0.0,1,23.8407883644104,0.9623325,4,dqn2_is_aligned,0
242,-1251.7482218666355,1251.7482218666355,-1251.7482218666355,0.0,1,15.738269394094294,0.96181,11,dqn2_is_aligned,0
243,-2188.0414784866143,2188.0414784866143,-2188.0414784866143,0.0,1,15.02111587524414,0.9615725,5,dqn2_is_aligned,0
244,-1231.5821091046028,1231.5821091046028,-1242.151017796009,0.0,1,16.413480401039124,0.9611925,8,dqn2_is_aligned,0
245,-1424.6211722537482,1424.6211722537482,-1424.6211722537482,0.0,1,14.34584665298462,0.96086,7,dqn2_is_aligned,0
246,-1626.8154583165453,1626.8154583165453,-1619.6505413243578,0.0,1,14.036069609902121,0.9603375,11,dqn2_is_aligned,0
247,-1410.441711370402,1410.441711370402,-1407.2235717219644,0.0,1,18.67360210418701,0.9602425,2,dqn2_is_aligned,0
248,-1907.4131570586128,1907.4131570586128,-1916.5445047148628,0.0,1,18.540631691614788,0.9599575,6,dqn2_is_aligned,0
249,-1204.842223839105,1204.842223839105,-1204.842223839105,0.0,1,11.971583425998688,0.9595775,8,dqn2_is_aligned,0
250,-1246.4276612987933,1246.4276612987933,-1246.4276612987933,0.0,1,6.631615956624349,0.9592925,6,dqn2_is_aligned,0
251,-1284.7692701222159,1284.7692701222159,-1284.7692701222159,0.0,1,9.385135054588318,0.9591025,4,dqn2_is_aligned,0
252,-1623.2581826876087,1623.2581826876087,-1620.1644326876087,0.0,1,14.014283657073975,0.9586275,10,dqn2_is_aligned,0
253,-1051.1431699823725,1051.1431699823725,-1042.7811094354975,0.0,1,13.390544089404019,0.958105,11,dqn2_is_aligned,0
254,-2187.0256992419836,2187.0256992419836,-2187.3159824451086,0.0,1,10.42672610282898,0.95782,6,dqn2_is_aligned,0
255,-1237.586534111802,1237.586534111802,-1235.314317314927,0.0,1,10.059106003154408,0.9572975,11,dqn2_is_aligned,0
256,-792.598948408051,792.598948408051,-792.458811689301,0.0,1,11.091056303544478,0.956775,11,dqn2_is_aligned,0
257,-1529.5168650667617,1529.5168650667617,-1497.3990672151992,0.0,1,12.470194816589355,0.95668,2,dqn2_is_aligned,0
258,-1165.5180157255763,1165.5180157255763,-1165.5180157255763,0.0,1,12.361110051472982,0.956395,6,dqn2_is_aligned,0
259,-920.1634471366767,920.1634471366767,-917.6109569023017,0.0,1,14.271612379286024,0.9559675,9,dqn2_is_aligned,0
260,-2189.066155033157,2189.066155033157,-2186.3109670448757,0.0,1,10.38629953066508,0.9556825,6,dqn2_is_aligned,0
261,-1672.1117345891498,1672.1117345891498,-1672.1117345891498,0.0,1,10.031704266866049,0.9553975,6,dqn2_is_aligned,0
262,-1898.682438728551,1898.682438728551,-1889.5072067949573,0.0,1,9.500425577163696,0.9550175,8,dqn2_is_aligned,0
263,-773.342502930497,773.342502930497,-764.553928711747,0.0,1,8.065249174833298,0.9546375,8,dqn2_is_aligned,0
264,-1417.8530738056727,1417.8530738056727,-1392.5732276142664,0.0,1,6.733856797218323,0.9542575,8,dqn2_is_aligned,0
265,-1683.5257654644556,1683.5257654644556,-1695.4874353863306,0.0,1,5.601730644702911,0.9540675,4,dqn2_is_aligned,0
266,-1146.2479589669588,1146.2479589669588,-1149.2608984200838,0.0,1,12.500331606183734,0.953735,7,dqn2_is_aligned,0
267,-1466.8406250435232,1466.8406250435232,-1466.8406250435232,0.0,1,7.695929553773668,0.9533075,9,dqn2_is_aligned,0
268,-936.618736139426,936.618736139426,-932.4395979558323,0.0,1,10.053501546382904,0.9529275,8,dqn2_is_aligned,0
269,-1710.837468632459,1710.837468632459,-1710.837468632459,0.0,1,7.492912530899048,0.9528325,2,dqn2_is_aligned,0
270,-2178.644987160995,2178.644987160995,-2178.23458677037,0.0,1,7.117293983697891,0.9524525,8,dqn2_is_aligned,0
271,-859.7131831383306,859.7131831383306,-859.6732661461431,0.0,1,11.398791721888951,0.95212,7,dqn2_is_aligned,0
272,-1189.5588559947691,1189.5588559947691,-1169.2307920299254,0.0,1,7.4980974197387695,0.9515025,13,dqn2_is_aligned,0
273,-1887.3400538784963,1887.3400538784963,-1888.6213038784963,0.0,1,8.031556487083435,0.9511225,8,dqn2_is_aligned,0
274,-2509.5625305175417,2509.5625305175417,-2509.5625305175417,0.0,1,4.475945949554443,0.951075,1,dqn2_is_aligned,0
275,-1109.071963193626,1109.071963193626,-1109.071963193626,0.0,1,7.557983534676688,0.9507425,7,dqn2_is_aligned,0
276,-1504.6259846776236,1504.6259846776236,-1456.0243611424673,0.0,1,7.927291120801653,0.95041,7,dqn2_is_aligned,0
277,-742.4825320768325,742.4825320768325,-736.75194125652,0.0,1,9.659998496373495,0.94984,12,dqn2_is_aligned,0
278,-1432.2478224580273,1432.2478224580273,-1433.2688185517773,0.0,1,6.549659286226545,0.949175,14,dqn2_is_aligned,0
279,-1231.6901077470138,1231.6901077470138,-1208.9589065751388,0.0,1,8.957027405500412,0.948795,8,dqn2_is_aligned,0
280,-1031.3481311661053,1031.3481311661053,-1015.2177600723554,0.0,1,7.998899479707082,0.948225,12,dqn2_is_aligned,0
281,-645.9883752480413,645.9883752480413,-649.9622522011663,0.0,1,8.026772369037975,0.9477025,11,dqn2_is_aligned,0
282,-895.7815864094969,895.7815864094969,-899.7154243001219,0.0,1,8.80443012714386,0.9473225,8,dqn2_is_aligned,0
283,-882.006665219801,882.006665219801,-878.112866391676,0.0,1,9.20947197505406,0.94699,7,dqn2_is_aligned,0
284,-1280.3331484679327,1280.3331484679327,-1280.3331484679327,0.0,1,7.185724099477132,0.9468475,3,dqn2_is_aligned,0
285,-2516.7875671386355,2516.7875671386355,-2516.7875671386355,0.0,1,8.154937744140625,0.9468,1,dqn2_is_aligned,0
286,-1175.7991528767088,1175.7991528767088,-1180.2224927204588,0.0,1,4.969608677758111,0.9463725000000001,9,dqn2_is_aligned,0
287,-1042.2470333467963,1042.2470333467963,-1039.6945431124213,0.0,1,8.365881787406074,0.945945,9,dqn2_is_aligned,0
288,-923.7486559945459,923.7486559945459,-923.2081286507959,0.0,1,5.428703274045672,0.9456125,7,dqn2_is_aligned,0
289,-817.9367849977433,817.9367849977433,-817.9367849977433,0.0,1,5.949542909860611,0.9452325,8,dqn2_is_aligned,0
290,-1229.3594302795734,1229.3594302795734,-1233.6536197326984,0.0,1,6.408508221308391,0.944805,9,dqn2_is_aligned,0
291,-1653.966516673191,1653.966516673191,-1655.868372141941,0.0,1,6.487785180409749,0.94452,6,dqn2_is_aligned,0
292,-2514.812469482422,2514.812469482422,-2514.812469482422,0.0,1,5.826714038848877,0.9444725,1,dqn2_is_aligned,0
293,-749.3450787475422,749.3450787475422,-749.3450787475422,0.0,1,6.499383341182362,0.94395,11,dqn2_is_aligned,0
294,-1632.3839858316924,1632.3839858316924,-1623.9057143473174,0.0,1,6.59054667299444,0.9434275,11,dqn2_is_aligned,0
295,-1478.3658320236336,1478.3658320236336,-1478.3658320236336,0.0,1,6.4611696600914,0.9430475,8,dqn2_is_aligned,0
296,-1912.5168001951238,1912.5168001951238,-1912.5168001951238,0.0,1,6.315909028053284,0.9428575,4,dqn2_is_aligned,0
297,-1374.1200537187005,1374.1200537187005,-1374.1200537187005,0.0,1,5.104697955979241,0.94243,9,dqn2_is_aligned,0
298,-2502.9875183105332,2502.9875183105332,-2502.9875183105332,0.0,1,6.9660186767578125,0.9423825,1,dqn2_is_aligned,0
299,-992.3525448951576,992.3525448951576,-992.3525448951576,0.0,1,6.738894727494982,0.941955,9,dqn2_is_aligned,0
300,-877.9639340696868,877.9639340696868,-862.1334897337493,0.0,1,5.327495551109314,0.94148,10,dqn2_is_aligned,0
301,-1538.8210206241513,1538.8210206241513,-1538.8210206241513,0.0,1,5.453796863555908,0.9413375,3,dqn2_is_aligned,0
302,-701.4788048467194,701.4788048467194,-700.2839195928132,0.0,1,5.767329543828964,0.9405775000000001,16,dqn2_is_aligned,0
303,-1007.9268664064587,1007.9268664064587,-994.1040514650524,0.0,1,5.491999959945678,0.94034,5,dqn2_is_aligned,0
304,-2184.8288093800297,2184.8288093800297,-2184.8288093800297,0.0,1,5.753626823425293,0.940055,6,dqn2_is_aligned,0
305,-1277.5505752277136,1277.5505752277136,-1277.323158235526,0.0,1,5.7460527420043945,0.9398175,5,dqn2_is_aligned,0
306,-1137.0469685819066,1137.0469685819066,-1124.1644002225316,0.0,1,2.899517019589742,0.939675,3,dqn2_is_aligned,0
307,-811.9030839896443,811.9030839896443,-821.6008378958943,0.0,1,6.362521857023239,0.939295,8,dqn2_is_aligned,0
308,-793.8441854252873,793.8441854252873,-793.8441854252873,0.0,1,4.936147592284462,0.9387725,11,dqn2_is_aligned,0
309,-1163.4912534979962,1163.4912534979962,-1120.4430357245587,0.0,1,5.7346882820129395,0.938345,9,dqn2_is_aligned,0
310,-1885.9156082234754,1885.9156082234754,-1885.6219070516004,0.0,1,5.2896416527884345,0.9380125,7,dqn2_is_aligned,0
311,-1644.9419876438742,1644.9419876438742,-1643.7909256321554,0.0,1,4.560233011841774,0.9376325,8,dqn2_is_aligned,0
312,-1025.7845963348318,1025.7845963348318,-1019.8994644988944,0.0,1,3.8552569150924683,0.9372525,8,dqn2_is_aligned,0
313,-1504.562595955144,1504.562595955144,-1497.5475202715502,0.0,1,5.060925334692001,0.9368725,8,dqn2_is_aligned,0
314,-988.7842217575326,988.7842217575326,-988.7842217575326,0.0,1,3.76314577460289,0.9364925,8,dqn2_is_aligned,0
315,-811.796723892654,811.796723892654,-816.601411392654,0.0,1,4.43606240550677,0.9359225,12,dqn2_is_aligned,0
316,-1334.6529271582417,1334.6529271582417,-1334.6529271582417,0.0,1,4.5309595465660095,0.9355425,8,dqn2_is_aligned,0
317,-1042.7178264179713,1042.7178264179713,-1017.4318156757837,0.0,1,3.3734893918037416,0.9350675,10,dqn2_is_aligned,0
318,-1686.922186654756,1686.922186654756,-1680.646063607881,0.0,1,2.9583548069000245,0.93483,5,dqn2_is_aligned,0
319,-1184.2347885671286,1184.2347885671286,-1193.096238762441,0.0,1,4.965090584754944,0.934355,10,dqn2_is_aligned,0
320,-2508.1625366210574,2508.1625366210574,-2508.1625366210574,0.0,1,4.287276268005371,0.9343075,1,dqn2_is_aligned,0
321,-1688.1761130367886,1688.1761130367886,-1653.9149436031948,0.0,1,4.717231432596843,0.934165,3,dqn2_is_aligned,0
322,-1912.1274028578441,1912.1274028578441,-1912.1274028578441,0.0,1,3.9906341791152955,0.9339275,5,dqn2_is_aligned,0
323,-1120.8762787116718,1120.8762787116718,-1120.8762787116718,0.0,1,4.445826828479767,0.9335475,8,dqn2_is_aligned,0
324,-2500.6249999999,2500.6249999999,-2500.6249999999,0.0,1,5.399480819702148,0.9335,1,dqn2_is_aligned,0
325,-2186.836650250015,2186.836650250015,-2186.836650250015,0.0,1,3.573768158753713,0.933215,6,dqn2_is_aligned,0
326,-1164.4292638033655,1164.4292638033655,-1171.9974400728968,0.0,1,4.877936164538066,0.93293,6,dqn2_is_aligned,0
327,-785.0126349462766,785.0126349462766,-785.0026251806516,0.0,1,3.4408712700793616,0.9320275,19,dqn2_is_aligned,0
328,-1917.566341487294,1917.566341487294,-1917.566341487294,0.0,1,2.993337710698446,0.931885,3,dqn2_is_aligned,0
329,-1669.1066031641828,1669.1066031641828,-1656.2671256251203,0.0,1,3.089461848139763,0.931505,8,dqn2_is_aligned,0
330,-1703.5352879342324,1703.5352879342324,-1709.948495942045,0.0,1,4.488789796829224,0.93141,2,dqn2_is_aligned,0
331,-1244.3299058412556,1244.3299058412556,-1244.0696519350056,0.0,1,4.0703831513722735,0.93084,12,dqn2_is_aligned,0
332,-987.9795646333495,987.9795646333495,-976.043407406787,0.0,1,4.592459003130595,0.930555,6,dqn2_is_aligned,0
333,-1459.9642190357551,1459.9642190357551,-1457.0413674732551,0.0,1,4.293321762766157,0.9302225,7,dqn2_is_aligned,0
334,-1002.4086521505972,1002.4086521505972,-1006.5126560568472,0.0,1,3.3721368610858917,0.9298425,8,dqn2_is_aligned,0
335,-1625.4798289178325,1625.4798289178325,-1625.4798289178325,0.0,1,2.8779682053460016,0.929415,9,dqn2_is_aligned,0
336,-1461.2812852480342,1461.2812852480342,-1458.6887559511592,0.0,1,3.821285972228417,0.9287974999999999,13,dqn2_is_aligned,0
337,-1009.1172307503231,1009.1172307503231,-1009.1172307503231,0.0,1,4.744882504145305,0.928655,3,dqn2_is_aligned,0
338,-1326.9661021078543,1326.9661021078543,-1327.7566294516043,0.0,1,2.898314660245722,0.9281325,11,dqn2_is_aligned,0
339,-910.6124577640327,910.6124577640327,-910.6124577640327,0.0,1,3.6879759192466737,0.9276575,10,dqn2_is_aligned,0
340,-2194.5153718184006,2194.5153718184006,-2194.5153718184006,0.0,1,3.1076718171437583,0.927515,3,dqn2_is_aligned,0
341,-1662.956385576142,1662.956385576142,-1661.705164873017,0.0,1,3.617295026779175,0.9271825,7,dqn2_is_aligned,0
342,-1434.374169466916,1434.374169466916,-1434.374169466916,0.0,1,2.7515000998973846,0.9268025,8,dqn2_is_aligned,0
343,-1047.7806291821917,1047.7806291821917,-1047.7806291821917,0.0,1,3.6563605467478433,0.92666,3,dqn2_is_aligned,0
344,-808.9982189746313,808.9982189746313,-789.0187267871313,0.0,1,3.513178202841017,0.9262325,9,dqn2_is_aligned,0
345,-681.4263692378627,681.4263692378627,-690.9834371089564,0.0,1,3.0198023915290833,0.9257575,10,dqn2_is_aligned,0
346,-2181.420646664327,2181.420646664327,-2180.033439633077,0.0,1,3.3229293823242188,0.9254249999999999,7,dqn2_is_aligned,0
347,-1155.3969750160304,1155.3969750160304,-1155.3969750160304,0.0,1,3.248687446117401,0.92514,6,dqn2_is_aligned,0
348,-743.3865549659386,743.3865549659386,-740.1834299659386,0.0,1,3.107387204964956,0.924855,6,dqn2_is_aligned,0
349,-2500.1875305175645,2500.1875305175645,-2500.1875305175645,0.0,1,4.458187580108643,0.9248075,1,dqn2_is_aligned,0
350,-2514.362487792937,2514.362487792937,-2514.362487792937,0.0,1,4.422246932983398,0.92476,1,dqn2_is_aligned,0
351,-1104.4903771722447,1104.4903771722447,-1104.4903771722447,0.0,1,2.9585949033498764,0.92438,8,dqn2_is_aligned,0
352,-1510.0343910050663,1510.0343910050663,-1510.0343910050663,0.0,1,3.09306663274765,0.924,8,dqn2_is_aligned,0
353,-2515.262451171793,2515.262451171793,-2515.262451171793,0.0,1,0.9336848258972168,0.9239525,1,dqn2_is_aligned,0
354,-885.2477243171904,885.2477243171904,-885.2477243171904,0.0,1,2.899627113342285,0.9234775,10,dqn2_is_aligned,0
355,-2195.2687472405305,2195.2687472405305,-2195.3888644280305,0.0,1,3.787240982055664,0.9232400000000001,5,dqn2_is_aligned,0
356,-919.0634829478655,919.0634829478655,-919.0634829478655,0.0,1,2.5768514573574066,0.92305,4,dqn2_is_aligned,0
357,-838.4464047118757,838.4464047118757,-846.2623226806257,0.0,1,2.9158647855122886,0.9226225,9,dqn2_is_aligned,0
358,-1410.3164012348398,1410.3164012348398,-1410.3164012348398,0.0,1,3.7641820907592773,0.9225275,2,dqn2_is_aligned,0
359,-2181.8527070542305,2181.8527070542305,-2181.5805512925117,0.0,1,2.4248661484037126,0.922195,7,dqn2_is_aligned,0
360,-1315.3065166737424,1315.3065166737424,-1315.3065166737424,0.0,1,2.940968002591814,0.9218625,7,dqn2_is_aligned,0
361,-1907.5589368038732,1907.5589368038732,-1908.4145276241857,0.0,1,2.2712434359959195,0.92153,7,dqn2_is_aligned,0
362,-941.2111372610093,941.2111372610093,-937.2272505422593,0.0,1,2.737944023949759,0.9211975,7,dqn2_is_aligned,0
363,-1705.1900332537011,1705.1900332537011,-1705.1900332537011,0.0,1,2.5487284660339355,0.9211025,2,dqn2_is_aligned,0
364,-1478.7499089656555,1478.7499089656555,-1535.1952825008118,0.0,1,2.5734710196654,0.9205325,12,dqn2_is_aligned,0
365,-767.9002955558318,767.9002955558318,-760.8758204581756,0.0,1,3.2791112263997397,0.920105,9,dqn2_is_aligned,0
366,-1106.3472323896258,1106.3472323896258,-1106.3472323896258,0.0,1,2.0004497369130454,0.9199625,3,dqn2_is_aligned,0
367,-2514.662475585851,2514.662475585851,-2514.662475585851,0.0,1,2.437129259109497,0.919915,1,dqn2_is_aligned,0
368,-1630.0548559285794,1630.0548559285794,-1624.8553930379544,0.0,1,2.6810620725154877,0.919345,12,dqn2_is_aligned,0
369,-1905.1244039563346,1905.1244039563346,-1919.8988180188346,0.0,1,2.0229318274392023,0.9189175,9,dqn2_is_aligned,0
370,-1661.3908048819806,1661.3908048819806,-1661.3908048819806,0.0,1,2.38724418481191,0.9183475,12,dqn2_is_aligned,0
371,-1710.854495554051,1710.854495554051,-1710.854495554051,0.0,1,2.4343871672948203,0.918205,3,dqn2_is_aligned,0
372,-1162.616780217617,1162.616780217617,-1162.616780217617,0.0,1,2.0762687250971794,0.917825,8,dqn2_is_aligned,0
373,-1907.199352593652,1907.199352593652,-1907.059215874902,0.0,1,2.4412833982043796,0.9173975,9,dqn2_is_aligned,0
374,-758.5258192756554,758.5258192756554,-758.5258192756554,0.0,1,2.1024183481931686,0.9170175,8,dqn2_is_aligned,0
375,-2500.0625610350653,2500.0625610350653,-2500.0625610350653,0.0,1,2.2588605880737305,0.91697,1,dqn2_is_aligned,0
376,-1299.93015059343,1299.93015059343,-1293.433812702805,0.0,1,1.6272244254748027,0.916685,6,dqn2_is_aligned,0
377,-657.9433546482107,657.9433546482107,-669.1943312107107,0.0,1,2.5747449894746146,0.916115,12,dqn2_is_aligned,0
378,-852.8547183635925,852.8547183635925,-848.6205875042175,0.0,1,1.9635860870281856,0.915545,12,dqn2_is_aligned,0
379,-986.1662928032885,986.1662928032885,-986.1662928032885,0.0,1,2.5644641160964965,0.9153075,5,dqn2_is_aligned,0
380,-760.7203076265802,760.7203076265802,-760.7403271578302,0.0,1,1.966483434041341,0.91488,9,dqn2_is_aligned,0
381,-1101.1203116105482,1101.1203116105482,-1101.1203116105482,0.0,1,2.0144619941711426,0.914595,6,dqn2_is_aligned,0
382,-2501.83746337882,2501.83746337882,-2501.83746337882,0.0,1,2.6514151096343994,0.9145,2,dqn2_is_aligned,0
383,-2514.3875122070085,2514.3875122070085,-2514.3875122070085,0.0,1,2.027270793914795,0.9144525,1,dqn2_is_aligned,0
384,-2501.8124389647483,2501.8124389647483,-2501.8124389647483,0.0,1,1.8670618534088135,0.914405,1,dqn2_is_aligned,0
385,-2515.612487792964,2515.612487792964,-2515.612487792964,0.0,1,2.120180368423462,0.9143575,1,dqn2_is_aligned,0
386,-1038.729516208507,1038.729516208507,-1038.729516208507,0.0,1,1.9550897181034088,0.9139775,8,dqn2_is_aligned,0
387,-1107.7404747735295,1107.7404747735295,-1112.1447716485295,0.0,1,3.09960401058197,0.9135975000000001,8,dqn2_is_aligned,0
388,-1912.6596183146871,1912.6596183146871,-1912.6596183146871,0.0,1,2.951695760091146,0.9133125,6,dqn2_is_aligned,0
389,-774.997593827466,774.997593827466,-774.997593827466,0.0,1,2.252608485519886,0.9125525,16,dqn2_is_aligned,0
390,-2193.996184090381,2193.996184090381,-2194.666838387256,0.0,1,2.051759684085846,0.912315,5,dqn2_is_aligned,0
391,-912.0263353731104,912.0263353731104,-909.1435228731104,0.0,1,2.4952181816101073,0.9120775,5,dqn2_is_aligned,0
392,-2192.920683658739,2192.920683658739,-2191.463591373583,0.0,1,2.0253248385020663,0.911745,7,dqn2_is_aligned,0
393,-677.1966412045564,677.1966412045564,-677.1966412045564,0.0,1,2.2212841908137,0.9113175,9,dqn2_is_aligned,0
394,-2194.6435329188357,2194.6435329188357,-2203.9426051844607,0.0,1,1.1157309114933014,0.9112225,2,dqn2_is_aligned,0
395,-1261.440332343942,1261.440332343942,-1261.440332343942,0.0,1,1.7677977681159973,0.910795,9,dqn2_is_aligned,0
396,-1454.750732318708,1454.750732318708,-1454.750732318708,0.0,1,2.038740703037807,0.9104625,7,dqn2_is_aligned,0
397,-1631.1835117846908,1631.1835117846908,-1631.1835117846908,0.0,1,2.271185302734375,0.9102250000000001,5,dqn2_is_aligned,0
398,-1705.2580371175445,1705.2580371175445,-1705.2580371175445,0.0,1,2.1400762796401978,0.9100825,3,dqn2_is_aligned,0
399,-2514.812469482422,2514.812469482422,-2514.812469482422,0.0,1,1.2511783838272095,0.910035,1,dqn2_is_aligned,0
400,-904.5852765007423,904.5852765007423,-897.9136456413673,0.0,1,2.1730889320373534,0.90956,10,dqn2_is_aligned,0
401,-831.6491204529698,831.6491204529698,-830.5030022889073,0.0,1,2.0481305387285023,0.9091325,9,dqn2_is_aligned,0
402,-1892.7763630671138,1892.7763630671138,-1892.33159988352,0.0,1,1.5817519227663677,0.9088475,6,dqn2_is_aligned,0
403,-2506.6624450682866,2506.6624450682866,-2506.6624450682866,0.0,1,1.5819917917251587,0.9088,1,dqn2_is_aligned,0
404,-2188.6736466640778,2188.6736466640778,-2179.3745743984528,0.0,1,1.4019064903259277,0.908705,2,dqn2_is_aligned,0
405,-1200.7521342249076,1200.7521342249076,-1197.8125590295951,0.0,1,2.0671188950538637,0.90823,10,dqn2_is_aligned,0
406,-1397.7317550776693,1397.7317550776693,-1397.7317550776693,0.0,1,1.7892669677734374,0.907755,10,dqn2_is_aligned,0
407,-869.5966111706355,869.5966111706355,-870.3702317761042,0.0,1,1.5243406236171722,0.90728,10,dqn2_is_aligned,0
408,-1033.8392452965925,1033.8392452965925,-1033.1268429528425,0.0,1,2.074319672584534,0.906805,10,dqn2_is_aligned,0
409,-1283.8269029490639,1283.8269029490639,-1283.8269029490639,0.0,1,1.7834957391023636,0.906425,8,dqn2_is_aligned,0
410,-2185.5560022017703,2185.5560022017703,-2186.0108361861453,0.0,1,1.7961070775985717,0.9061875,5,dqn2_is_aligned,0
411,-1680.2444956063528,1680.2444956063528,-1680.2444956063528,0.0,1,2.0129649341106415,0.9059975,4,dqn2_is_aligned,0
412,-1160.0670640625362,1160.0670640625362,-1160.0670640625362,0.0,1,1.0392109155654907,0.905665,7,dqn2_is_aligned,0
413,-2514.3374633788653,2514.3374633788653,-2514.3374633788653,0.0,1,2.3436574935913086,0.9056175,1,dqn2_is_aligned,0
414,-723.1369072145133,723.1369072145133,-719.3302665895133,0.0,1,2.5065364956855776,0.9051425,10,dqn2_is_aligned,0
415,-1228.145637940291,1228.145637940291,-1232.169563721541,0.0,1,2.1005085110664368,0.9048575,6,dqn2_is_aligned,0
416,-1017.802773589486,1017.802773589486,-1017.802773589486,0.0,1,2.218606644206577,0.9044300000000001,9,dqn2_is_aligned,0
417,-1891.5987153560832,1891.5987153560832,-1888.9673676998332,0.0,1,1.6704970513071333,0.9040975,7,dqn2_is_aligned,0
418,-1400.368461980528,1400.368461980528,-1412.0095142266218,0.0,1,2.154679052531719,0.9037175,8,dqn2_is_aligned,0
419,-777.5745083095089,777.5745083095089,-828.8654018641964,0.0,1,2.539406109939922,0.903195,11,dqn2_is_aligned,0
420,-2196.1042652840774,2196.1042652840774,-2195.0881520028274,0.0,1,1.6138328562180202,0.902625,12,dqn2_is_aligned,0
421,-1045.9260276441723,1045.9260276441723,-1045.5908225660473,0.0,1,1.8094424853722255,0.902055,12,dqn2_is_aligned,0
422,-1108.33435167066,1108.33435167066,-1113.33923448316,0.0,1,2.0966295301914215,0.901675,8,dqn2_is_aligned,0
423,-1882.7753901626545,1882.7753901626545,-1880.7405390884358,0.0,1,1.9884521696302626,0.9012475,9,dqn2_is_aligned,0
424,-1079.5919882699886,1079.5919882699886,-1079.5919882699886,0.0,1,1.6857475936412811,0.9010575,4,dqn2_is_aligned,0
425,-2199.5196933542707,2199.5196933542707,-2199.5196933542707,0.0,1,1.4546760320663452,0.9009625,2,dqn2_is_aligned,0
426,-1430.4470162662137,1430.4470162662137,-1432.0485787662137,0.0,1,1.2928553819656372,0.9005825,8,dqn2_is_aligned,0
427,-771.8694372921062,771.8694372921062,-771.7493201046062,0.0,1,2.7294767924717496,0.90025,7,dqn2_is_aligned,0
428,-2191.4958265771256,2191.4958265771256,-2191.931251381813,0.0,1,1.426767839325799,0.8998225,9,dqn2_is_aligned,0
429,-586.8936056217182,586.8936056217182,-586.8936056217182,0.0,1,1.9024779001871746,0.8995375,6,dqn2_is_aligned,0
430,-1647.1689314846194,1647.1689314846194,-1646.5983748439944,0.0,1,1.2674376500977411,0.89911,9,dqn2_is_aligned,0
431,-626.2215518844271,626.2215518844271,-624.4748477828646,0.0,1,1.3100053727626801,0.898635,10,dqn2_is_aligned,0
432,-609.3257523337188,609.3257523337188,-607.3784256735626,0.0,1,1.4081833579323508,0.8981125,11,dqn2_is_aligned,0
433,-1260.7167134239016,1260.7167134239016,-1243.935036177808,0.0,1,1.1681962268693107,0.89778,7,dqn2_is_aligned,0
434,-2511.887512206954,2511.887512206954,-2511.887512206954,0.0,1,1.5714905261993408,0.8977325,1,dqn2_is_aligned,0
435,-1435.8614616760594,1435.8614616760594,-1435.8614616760594,0.0,1,1.6176762282848358,0.8971625,12,dqn2_is_aligned,0
436,-1419.8905568859627,1419.8905568859627,-1420.200188233619,0.0,1,1.8578220274713304,0.8967350000000001,9,dqn2_is_aligned,0
437,-1409.4501262139902,1409.4501262139902,-1409.4501262139902,0.0,1,1.4802273288369179,0.896355,8,dqn2_is_aligned,0
438,-1446.3870617825921,1446.3870617825921,-1449.0696789700921,0.0,1,1.6241079688072204,0.8961175,5,dqn2_is_aligned,0
439,-1623.4544752327602,1623.4544752327602,-1616.524726697604,0.0,1,1.2763921841979027,0.8957375,8,dqn2_is_aligned,0
440,-1282.7559606020918,1282.7559606020918,-1291.6284581606856,0.0,1,1.1574956178665161,0.895595,3,dqn2_is_aligned,0
441,-1161.544223570406,1161.544223570406,-1161.544223570406,0.0,1,1.493851862847805,0.895215,8,dqn2_is_aligned,0
442,-2196.685087560662,2196.685087560662,-2196.685087560662,0.0,1,1.6176186289106096,0.8948825,7,dqn2_is_aligned,0
